Date (MM/DD/YYYY),Time (HH:MM),Wspd,Dry-bulb,DHI,DNI,GHI,ALB
1/15/2021,11:00,1.7000000000000002,17.0,0.004544,0.003445,0.006314,0.03505
1/15/2021,12:00,2.1,18.0,0.006765,0.00588,0.01013,0.03476
1/15/2021,13:00,2.5,18.0,0.007028,0.006185,0.01061,0.03472
1/15/2021,14:00,2.0,17.0,0.005184,0.004119,0.007375,0.03498
1/15/2021,15:00,1.4,15.0,0.002338,0.001361,0.002931,0.0352
1/15/2021,16:00,1.3,13.0,0.0004882,8.218e-05,0.0005126,0.03475
1/15/2021,17:00,1.4,12.0,6.751e-05,2.179e-09,6.751e-05,0.03443
1/16/2021,08:00,2.4000000000000004,10.0,4.518e-05,1.789e-12,4.518e-05,0.03443
1/16/2021,09:00,2.6,12.0,0.0003023,2.498e-05,0.0003088,0.03459
1/16/2021,10:00,2.9000000000000004,14.0,0.001775,0.0009082,0.002146,0.03518
1/16/2021,11:00,3.4000000000000004,15.0,0.004618,0.003521,0.006434,0.03504
1/16/2021,12:00,3.9,16.0,0.006871,0.006003,0.01032,0.03474
1/16/2021,13:00,4.2,17.0,0.00715,0.006327,0.01083,0.0347
1/16/2021,14:00,4.0,17.0,0.005297,0.00424,0.007565,0.03495
1/16/2021,15:00,3.0,16.0,0.002412,0.001424,0.003037,0.03519
1/16/2021,16:00,1.6,14.0,0.0005101,9.025e-05,0.0005371,0.03476
1/16/2021,17:00,1.1,12.0,6.945e-05,3.226e-09,6.945e-05,0.03443
1/17/2021,08:00,0.8,10.0,4.573e-05,2.262e-12,4.573e-05,0.03443
1/17/2021,09:00,1.1,13.0,0.000308,2.636e-05,0.0003149,0.03459
1/17/2021,10:00,1.2000000000000002,16.0,0.00181,0.0009353,0.002194,0.03517
1/17/2021,11:00,1.4,17.0,0.004695,0.003602,0.006561,0.03502
1/17/2021,12:00,1.4,18.0,0.006982,0.006132,0.01052,0.03471
1/17/2021,13:00,1.4,18.0,0.007276,0.006475,0.01106,0.03467
1/17/2021,14:00,1.2000000000000002,18.0,0.005414,0.004366,0.007763,0.03493
1/17/2021,15:00,0.8,17.0,0.002488,0.001489,0.003147,0.03518
1/17/2021,16:00,0.5,15.0,0.0005334,9.906e-05,0.0005634,0.03477
1/17/2021,17:00,0.4,13.0,7.148e-05,4.728e-09,7.148e-05,0.03443
1/18/2021,08:00,2.2,9.0,4.634e-05,2.913e-12,4.634e-05,0.03443
1/18/2021,09:00,2.0,13.0,0.0003143,2.791e-05,0.0003217,0.03459
1/18/2021,10:00,1.3,16.0,0.001848,0.0009645,0.002245,0.03516
1/18/2021,11:00,1.1,17.0,0.004777,0.003687,0.006696,0.035
1/18/2021,12:00,1.5,18.0,0.007098,0.006267,0.01073,0.03468
1/18/2021,13:00,1.7000000000000002,18.0,0.007408,0.006629,0.0113,0.03464
1/18/2021,14:00,1.7000000000000002,18.0,0.005534,0.004498,0.007969,0.0349
1/18/2021,15:00,1.1,17.0,0.002568,0.001557,0.003262,0.03517
1/18/2021,16:00,0.6000000000000001,15.0,0.0005611,0.0001087,0.0005944,0.03478
1/18/2021,17:00,0.5,14.0,7.361e-05,6.862e-09,7.361e-05,0.03443
1/19/2021,08:00,1.9,10.0,4.699e-05,3.818e-12,4.699e-05,0.03443
1/19/2021,09:00,2.0,13.0,0.0003212,2.963e-05,0.0003291,0.0346
1/19/2021,10:00,1.2000000000000002,16.0,0.001888,0.0009958,0.0023,0.03516
1/19/2021,11:00,0.7000000000000001,18.0,0.004863,0.003777,0.006837,0.03498
1/19/2021,12:00,0.9,19.0,0.007219,0.006407,0.01095,0.03466
1/19/2021,13:00,1.5,20.0,0.007543,0.006789,0.01155,0.03461
1/19/2021,14:00,1.6,20.0,0.005659,0.004634,0.008182,0.03488
1/19/2021,15:00,1.2000000000000002,19.0,0.002651,0.001629,0.003382,0.03516
1/19/2021,16:00,0.9,16.0,0.0005823,0.0001191,0.0006192,0.0348
1/19/2021,17:00,0.9,14.0,7.585e-05,9.861e-09,7.585e-05,0.03443
1/20/2021,08:00,2.0,10.0,4.769e-05,5.086e-12,4.769e-05,0.03443
1/20/2021,09:00,2.4000000000000004,14.0,0.0003287,3.156e-05,0.0003371,0.0346
1/20/2021,10:00,1.5,17.0,0.001931,0.001029,0.002359,0.03515
1/20/2021,11:00,1.1,19.0,0.004952,0.003872,0.006987,0.03495
1/20/2021,12:00,1.2000000000000002,20.0,0.007344,0.006554,0.01118,0.03463
1/20/2021,13:00,1.2000000000000002,21.0,0.007684,0.006956,0.01181,0.03457
1/20/2021,14:00,1.1,21.0,0.005787,0.004775,0.008404,0.03485
1/20/2021,15:00,0.8,20.0,0.002736,0.001704,0.003507,0.03514
1/20/2021,16:00,0.6000000000000001,17.0,0.0006048,0.0001304,0.0006456,0.03481
1/20/2021,17:00,0.7000000000000001,15.0,7.82e-05,1.403e-08,7.82e-05,0.03443
1/21/2021,08:00,3.1,12.0,4.844e-05,6.877e-12,4.844e-05,0.03443
1/21/2021,09:00,3.5,14.0,0.0003369,3.371e-05,0.0003459,0.03461
1/21/2021,10:00,3.4000000000000004,17.0,0.001976,0.001065,0.002422,0.03514
1/21/2021,11:00,3.6,19.0,0.005046,0.003972,0.007144,0.03493
1/21/2021,12:00,4.2,20.0,0.007474,0.006708,0.01142,0.0346
1/21/2021,13:00,5.2,21.0,0.007829,0.007129,0.01208,0.03454
1/21/2021,14:00,5.800000000000001,21.0,0.005919,0.004922,0.008633,0.03482
1/21/2021,15:00,5.6000000000000005,20.0,0.002824,0.001783,0.003637,0.03513
1/21/2021,16:00,4.800000000000001,18.0,0.0006286,0.0001427,0.0006738,0.03482
1/21/2021,17:00,4.5,16.0,8.068e-05,1.978e-08,8.068e-05,0.03443
1/22/2021,08:00,0.8,8.0,4.924e-05,9.429e-12,4.924e-05,0.03443
1/22/2021,09:00,1.0,11.0,0.0003457,3.611e-05,0.0003555,0.03461
1/22/2021,10:00,0.8,14.0,0.002024,0.001104,0.002489,0.03513
1/22/2021,11:00,0.8,15.0,0.005145,0.004077,0.007309,0.03491
1/22/2021,12:00,1.0,16.0,0.007609,0.006867,0.01167,0.03457
1/22/2021,13:00,1.2000000000000002,16.0,0.007978,0.007307,0.01236,0.03451
1/22/2021,14:00,1.2000000000000002,16.0,0.006055,0.005074,0.00887,0.03479
1/22/2021,15:00,0.9,15.0,0.002916,0.001865,0.003772,0.03511
1/22/2021,16:00,0.6000000000000001,14.0,0.0006539,0.000156,0.0007038,0.03483
1/22/2021,17:00,0.5,12.0,8.328e-05,2.762e-08,8.329e-05,0.03443
1/23/2021,08:00,2.6,9.0,5.008e-05,1.309e-11,5.008e-05,0.03443
1/23/2021,09:00,2.9000000000000004,12.0,0.0003553,3.877e-05,0.0003658,0.03462
1/23/2021,10:00,2.5,14.0,0.002075,0.001145,0.00256,0.03512
1/23/2021,11:00,2.3000000000000003,15.0,0.005247,0.004187,0.007481,0.03488
1/23/2021,12:00,2.0,15.0,0.007749,0.007033,0.01193,0.03453
1/23/2021,13:00,1.2000000000000002,15.0,0.008132,0.007492,0.01265,0.03447
1/23/2021,14:00,0.6000000000000001,14.0,0.006195,0.005231,0.009116,0.03476
1/23/2021,15:00,0.7000000000000001,13.0,0.00301,0.00195,0.003913,0.03509
1/23/2021,16:00,1.0,11.0,0.0006806,0.0001704,0.0007357,0.03485
1/23/2021,17:00,1.2000000000000002,10.0,8.603e-05,3.82e-08,8.604e-05,0.03443
1/24/2021,08:00,2.1,8.0,5.098e-05,1.839e-11,5.098e-05,0.03443
1/24/2021,09:00,2.4000000000000004,12.0,0.0003656,4.172e-05,0.000377,0.03463
1/24/2021,10:00,1.9,15.0,0.002129,0.001189,0.002636,0.03511
1/24/2021,11:00,1.0,16.0,0.005354,0.004302,0.007662,0.03486
1/24/2021,12:00,0.9,17.0,0.007893,0.007206,0.0122,0.0345
1/24/2021,13:00,1.3,18.0,0.008291,0.007684,0.01295,0.03444
1/24/2021,14:00,1.4,18.0,0.006339,0.005394,0.00937,0.03473
1/24/2021,15:00,1.1,17.0,0.003108,0.002039,0.004059,0.03508
1/24/2021,16:00,0.8,15.0,0.0007088,0.0001859,0.0007696,0.03486
1/24/2021,17:00,1.0,13.0,8.892e-05,5.235e-08,8.893e-05,0.03443
1/25/2021,08:00,3.2,9.0,5.192e-05,2.608e-11,5.192e-05,0.03443
1/25/2021,09:00,3.8,13.0,0.0003767,4.5e-05,0.0003892,0.03463
1/25/2021,10:00,3.5,16.0,0.002186,0.001235,0.002716,0.0351
1/25/2021,11:00,2.5,18.0,0.005466,0.004423,0.007852,0.03483
1/25/2021,12:00,1.4,19.0,0.008042,0.007384,0.01248,0.03446
1/25/2021,13:00,0.8,20.0,0.008454,0.007882,0.01326,0.0344
1/25/2021,14:00,0.5,21.0,0.006487,0.005562,0.009632,0.03469
1/25/2021,15:00,0.5,20.0,0.003208,0.002132,0.004211,0.03506
1/25/2021,16:00,0.8,17.0,0.0007387,0.0002026,0.0008057,0.03487
1/25/2021,17:00,1.0,14.0,9.197e-05,7.109e-08,9.198e-05,0.03443
1/26/2021,08:00,2.9000000000000004,9.0,5.291e-05,3.732e-11,5.291e-05,0.03443
1/26/2021,09:00,2.8000000000000003,13.0,0.0003887,4.864e-05,0.0004023,0.03464
1/26/2021,10:00,2.1,17.0,0.002246,0.001285,0.0028,0.03508
1/26/2021,11:00,0.9,20.0,0.005581,0.004549,0.00805,0.0348
1/26/2021,12:00,0.9,22.0,0.008196,0.00757,0.01277,0.03443
1/26/2021,13:00,1.5,23.0,0.008622,0.008086,0.01359,0.03436
1/26/2021,14:00,1.7000000000000002,23.0,0.006638,0.005735,0.009903,0.03466
1/26/2021,15:00,1.3,22.0,0.003312,0.002228,0.004368,0.03504
1/26/2021,16:00,1.1,18.0,0.0007702,0.0002206,0.0008439,0.03488
1/26/2021,17:00,1.2000000000000002,15.0,9.519e-05,9.569e-08,9.52e-05,0.03443
1/27/2021,08:00,1.6,13.0,5.396e-05,5.381e-11,5.396e-05,0.03443
1/27/2021,09:00,2.7,16.0,0.0004017,5.266e-05,0.0004165,0.03464
1/27/2021,10:00,3.0,18.0,0.002309,0.001337,0.00289,0.03507
1/27/2021,11:00,2.5,19.0,0.005701,0.004681,0.008256,0.03478
1/27/2021,12:00,1.9,20.0,0.008355,0.007762,0.01308,0.03439
1/27/2021,13:00,1.5,21.0,0.008794,0.008296,0.01392,0.03432
1/27/2021,14:00,1.1,21.0,0.006794,0.005914,0.01018,0.03463
1/27/2021,15:00,0.8,20.0,0.003418,0.002329,0.00453,0.03501
1/27/2021,16:00,0.9,17.0,0.0008034,0.0002399,0.0008845,0.03488
1/27/2021,17:00,1.2000000000000002,15.0,9.858e-05,1.277e-07,9.86e-05,0.03443
1/28/2021,08:00,4.7,12.0,5.506e-05,7.807e-11,5.506e-05,0.03443
1/28/2021,09:00,4.2,16.0,0.0004156,5.712e-05,0.0004318,0.03465
1/28/2021,10:00,3.7,19.0,0.002375,0.001393,0.002984,0.03506
1/28/2021,11:00,3.0,21.0,0.005826,0.004819,0.008471,0.03475
1/28/2021,12:00,2.5,22.0,0.008519,0.007961,0.01339,0.03435
1/28/2021,13:00,2.2,23.0,0.008971,0.008513,0.01426,0.03428
1/28/2021,14:00,1.9,24.0,0.006953,0.006098,0.01047,0.03459
1/28/2021,15:00,1.3,22.0,0.003528,0.002433,0.004699,0.03499
1/28/2021,16:00,1.1,18.0,0.0008384,0.0002605,0.0009275,0.03489
1/28/2021,17:00,1.6,15.0,0.0001022,1.69e-07,0.0001022,0.03443
1/29/2021,08:00,4.5,11.0,5.622e-05,1.139e-10,5.622e-05,0.03443
1/29/2021,09:00,3.9,15.0,0.0004306,6.205e-05,0.0004484,0.03466
1/29/2021,10:00,3.2,19.0,0.002445,0.001452,0.003084,0.03504
1/29/2021,11:00,2.5,22.0,0.005955,0.004962,0.008695,0.03472
1/29/2021,12:00,1.9,23.0,0.008687,0.008166,0.01371,0.03432
1/29/2021,13:00,1.3,24.0,0.009152,0.008736,0.01461,0.03424
1/29/2021,14:00,0.9,24.0,0.007116,0.006287,0.01077,0.03455
1/29/2021,15:00,0.4,23.0,0.00364,0.002541,0.004873,0.03497
1/29/2021,16:00,0.3,20.0,0.0008753,0.0002827,0.0009729,0.03489
1/29/2021,17:00,0.5,18.0,0.0001059,2.218e-07,0.000106,0.03443
1/30/2021,08:00,3.2,13.0,5.744e-05,1.667e-10,5.744e-05,0.03443
1/30/2021,09:00,3.3000000000000003,16.0,0.0004467,6.749e-05,0.0004662,0.03466
1/30/2021,10:00,2.8000000000000003,19.0,0.002518,0.001514,0.003189,0.03503
1/30/2021,11:00,2.6,21.0,0.006088,0.005111,0.008929,0.03468
1/30/2021,12:00,2.6,22.0,0.00886,0.008378,0.01405,0.03428
1/30/2021,13:00,2.6,23.0,0.009337,0.008966,0.01497,0.0342
1/30/2021,14:00,2.5,22.0,0.007283,0.006482,0.01107,0.03452
1/30/2021,15:00,1.8,21.0,0.003755,0.002653,0.005053,0.03494
1/30/2021,16:00,1.0,18.0,0.000914,0.0003063,0.001021,0.0349
1/30/2021,17:00,0.7000000000000001,17.0,0.0001099,2.888e-07,0.0001099,0.03443
1/31/2021,08:00,1.7000000000000002,13.0,5.873e-05,2.449e-10,5.873e-05,0.03443
1/31/2021,09:00,2.0,16.0,0.000464,7.351e-05,0.0004855,0.03467
1/31/2021,10:00,1.8,19.0,0.002594,0.00158,0.0033,0.03501
1/31/2021,11:00,1.8,20.0,0.006226,0.005266,0.009171,0.03465
1/31/2021,12:00,1.8,21.0,0.009038,0.008596,0.01439,0.03424
1/31/2021,13:00,1.7000000000000002,22.0,0.009527,0.009202,0.01535,0.03416
1/31/2021,14:00,1.5,22.0,0.007453,0.006683,0.01138,0.03448
1/31/2021,15:00,1.2000000000000002,21.0,0.003874,0.002769,0.005239,0.03492
1/31/2021,16:00,0.9,18.0,0.0009546,0.0003315,0.001072,0.0349
1/31/2021,17:00,1.2000000000000002,7.0,0.0001141,3.73e-07,0.0001141,0.03443
2/1/2021,08:00,4.4,6.0,6.008e-05,3.603e-10,6.008e-05,0.03443
2/1/2021,09:00,4.6000000000000005,10.0,0.0004826,8.014e-05,0.0005063,0.03467
2/1/2021,10:00,4.3,13.0,0.002674,0.001649,0.003416,0.03499
2/1/2021,11:00,3.6,16.0,0.006369,0.005428,0.009423,0.03462
2/1/2021,12:00,3.0,17.0,0.009221,0.008822,0.01475,0.03419
2/1/2021,13:00,2.7,18.0,0.009721,0.009444,0.01573,0.03411
2/1/2021,14:00,2.4000000000000004,18.0,0.007627,0.006889,0.01171,0.03444
2/1/2021,15:00,1.7000000000000002,17.0,0.003995,0.002889,0.00543,0.03489
2/1/2021,16:00,1.2000000000000002,14.0,0.0009972,0.0003583,0.001125,0.0349
2/1/2021,17:00,1.3,10.0,0.0001185,4.783e-07,0.0001186,0.03443
2/2/2021,08:00,3.1,9.0,6.151e-05,5.305e-10,6.151e-05,0.03443
2/2/2021,09:00,2.8000000000000003,13.0,0.0005026,8.746e-05,0.0005287,0.03468
2/2/2021,10:00,2.3000000000000003,16.0,0.002757,0.001723,0.003538,0.03497
2/2/2021,11:00,1.7000000000000002,18.0,0.006516,0.005595,0.009684,0.03458
2/2/2021,12:00,1.0,19.0,0.009408,0.009054,0.01511,0.03415
2/2/2021,13:00,0.7000000000000001,20.0,0.00992,0.009693,0.01613,0.03407
2/2/2021,14:00,1.2000000000000002,20.0,0.007804,0.0071,0.01204,0.0344
2/2/2021,15:00,1.6,19.0,0.004119,0.003013,0.005628,0.03487
2/2/2021,16:00,1.5,15.0,0.001042,0.0003868,0.001181,0.0349
2/2/2021,17:00,1.4,12.0,0.0001232,6.087e-07,0.0001233,0.03443
2/3/2021,08:00,2.8000000000000003,9.0,6.303e-05,7.812e-10,6.303e-05,0.03443
2/3/2021,09:00,1.7000000000000002,13.0,0.0005241,9.551e-05,0.0005529,0.03469
2/3/2021,10:00,0.8,18.0,0.002844,0.0018,0.003666,0.03495
2/3/2021,11:00,0.9,20.0,0.006668,0.005768,0.009955,0.03455
2/3/2021,12:00,1.6,22.0,0.0096,0.009293,0.01549,0.03411
2/3/2021,13:00,2.1,23.0,0.01012,0.009948,0.01653,0.03402
2/3/2021,14:00,2.2,24.0,0.007986,0.007316,0.01238,0.03436
2/3/2021,15:00,1.8,22.0,0.004246,0.003141,0.005831,0.03484
2/3/2021,16:00,1.3,18.0,0.001088,0.000417,0.00124,0.0349
2/3/2021,17:00,1.3,15.0,0.0001281,7.692e-07,0.0001282,0.03443
2/4/2021,08:00,3.6,13.0,6.463e-05,1.149e-09,6.463e-05,0.03443
2/4/2021,09:00,3.1,17.0,0.0005472,0.0001044,0.000579,0.03469
2/4/2021,10:00,2.6,21.0,0.002934,0.001881,0.0038,0.03493
