Date (MM/DD/YYYY),Time (HH:MM),Wspd,Dry-bulb,DHI,DNI,GHI,ALB
1/6/2021,10:00,1.7000000000000002,19.0,0.1525,0.3505,0.2912,0.02377
1/6/2021,11:00,1.0,21.0,0.1735,0.4431,0.3945,0.02322
1/6/2021,12:00,0.9,22.0,0.1827,0.4846,0.4511,0.02281
1/6/2021,13:00,1.2000000000000002,22.0,0.1831,0.4867,0.4542,0.02279
1/6/2021,14:00,1.4,22.0,0.1751,0.4501,0.4036,0.02316
1/6/2021,15:00,1.1,20.0,0.1557,0.3644,0.305,0.02371
1/6/2021,16:00,0.9,17.0,0.1173,0.2079,0.1733,0.02389
1/7/2021,08:00,1.8,11.0,0.0335,0.005731,0.03393,0.02229
1/7/2021,09:00,1.9,14.0,0.1111,0.1853,0.1577,0.02383
1/7/2021,10:00,1.5,17.0,0.1527,0.3514,0.292,0.02376
1/7/2021,11:00,1.6,19.0,0.1737,0.4441,0.3958,0.0232
1/7/2021,12:00,2.0,20.0,0.1829,0.4858,0.4528,0.02279
1/7/2021,13:00,2.2,21.0,0.1835,0.4882,0.4563,0.02276
1/7/2021,14:00,2.2,20.0,0.1755,0.4519,0.406,0.02313
1/7/2021,15:00,1.6,19.0,0.1563,0.3669,0.3076,0.02369
1/7/2021,16:00,1.0,16.0,0.1182,0.2113,0.1757,0.02389
1/8/2021,08:00,2.4000000000000004,9.0,0.03357,0.00578,0.03401,0.02229
1/8/2021,09:00,3.5,12.0,0.1113,0.1859,0.1581,0.02382
1/8/2021,10:00,3.8,15.0,0.1529,0.3523,0.2929,0.02374
1/8/2021,11:00,3.4000000000000004,16.0,0.174,0.4451,0.3972,0.02318
1/8/2021,12:00,3.1,17.0,0.1832,0.487,0.4546,0.02277
1/8/2021,13:00,2.8000000000000003,18.0,0.1838,0.4897,0.4585,0.02274
1/8/2021,14:00,2.5,18.0,0.1759,0.4538,0.4085,0.02311
1/8/2021,15:00,1.6,16.0,0.1569,0.3695,0.3102,0.02367
1/8/2021,16:00,1.1,13.0,0.1191,0.2148,0.1782,0.02388
1/9/2021,08:00,3.5,7.0,0.0337,0.005861,0.03414,0.02229
1/9/2021,09:00,3.0,11.0,0.1115,0.1867,0.1587,0.02381
1/9/2021,10:00,2.0,14.0,0.1532,0.3533,0.2939,0.02373
1/9/2021,11:00,0.7000000000000001,17.0,0.1742,0.4463,0.3986,0.02316
1/9/2021,12:00,0.5,18.0,0.1835,0.4883,0.4565,0.02275
1/9/2021,13:00,1.1,19.0,0.1841,0.4912,0.4608,0.02271
1/9/2021,14:00,1.5,19.0,0.1763,0.4558,0.4111,0.02308
1/9/2021,15:00,1.4,17.0,0.1575,0.3721,0.3129,0.02364
1/9/2021,16:00,1.2000000000000002,14.0,0.1201,0.2183,0.1807,0.02387
1/10/2021,08:00,3.0,9.0,0.03387,0.005976,0.03433,0.0223
1/10/2021,09:00,2.6,12.0,0.1118,0.1876,0.1593,0.0238
1/10/2021,10:00,1.8,15.0,0.1534,0.3544,0.295,0.02371
1/10/2021,11:00,1.2000000000000002,17.0,0.1745,0.4475,0.4002,0.02314
1/10/2021,12:00,1.1,18.0,0.1838,0.4897,0.4585,0.02272
1/10/2021,13:00,1.2000000000000002,19.0,0.1845,0.4928,0.4632,0.02268
1/10/2021,14:00,1.5,19.0,0.1768,0.4578,0.4138,0.02305
1/10/2021,15:00,1.2000000000000002,17.0,0.1581,0.3748,0.3157,0.02362
1/10/2021,16:00,1.0,14.0,0.121,0.222,0.1833,0.02387
1/11/2021,08:00,1.4,9.0,0.0341,0.006126,0.03457,0.0223
1/11/2021,09:00,1.5,12.0,0.1121,0.1887,0.16,0.02379
1/11/2021,10:00,0.8,14.0,0.1537,0.3556,0.2962,0.02369
1/11/2021,11:00,0.4,17.0,0.1748,0.4488,0.4019,0.02312
1/11/2021,12:00,0.7000000000000001,18.0,0.1841,0.4911,0.4606,0.02269
1/11/2021,13:00,1.1,19.0,0.1848,0.4945,0.4657,0.02265
1/11/2021,14:00,1.5,19.0,0.1772,0.4599,0.4165,0.02302
1/11/2021,15:00,1.3,17.0,0.1588,0.3776,0.3186,0.02359
1/11/2021,16:00,1.1,14.0,0.122,0.2257,0.186,0.02386
1/12/2021,08:00,3.9,9.0,0.03438,0.006313,0.03486,0.0223
1/12/2021,09:00,4.1000000000000005,11.0,0.1124,0.1898,0.1608,0.02378
1/12/2021,10:00,3.7,13.0,0.154,0.3569,0.2975,0.02367
1/12/2021,11:00,3.2,15.0,0.1751,0.4502,0.4037,0.0231
1/12/2021,12:00,2.5,16.0,0.1844,0.4926,0.4629,0.02267
1/12/2021,13:00,1.8,17.0,0.1852,0.4962,0.4683,0.02262
1/12/2021,14:00,1.4,17.0,0.1777,0.462,0.4194,0.02299
1/12/2021,15:00,0.9,16.0,0.1594,0.3803,0.3215,0.02356
1/12/2021,16:00,0.7000000000000001,13.0,0.123,0.2294,0.1887,0.02385
1/13/2021,08:00,3.2,6.0,0.03471,0.006539,0.03522,0.0223
1/13/2021,09:00,3.2,10.0,0.1128,0.1912,0.1617,0.02377
1/13/2021,10:00,3.0,15.0,0.1543,0.3584,0.2989,0.02365
1/13/2021,11:00,2.5,18.0,0.1754,0.4516,0.4056,0.02307
1/13/2021,12:00,1.7000000000000002,19.0,0.1848,0.4942,0.4652,0.02264
1/13/2021,13:00,1.1,20.0,0.1856,0.498,0.471,0.02259
1/13/2021,14:00,0.9,20.0,0.1782,0.4642,0.4223,0.02296
1/13/2021,15:00,0.9,18.0,0.16,0.3832,0.3246,0.02354
1/13/2021,16:00,1.1,15.0,0.1239,0.2332,0.1915,0.02384
1/13/2021,17:00,1.4,12.0,0.05413,0.02907,0.05753,0.02264
1/14/2021,08:00,4.3,9.0,0.03509,0.006806,0.03562,0.02231
1/14/2021,09:00,3.6,13.0,0.1132,0.1926,0.1627,0.02375
1/14/2021,10:00,3.2,17.0,0.1547,0.3599,0.3004,0.02363
1/14/2021,11:00,3.0,21.0,0.1758,0.4532,0.4076,0.02305
1/14/2021,12:00,2.7,22.0,0.1851,0.4958,0.4676,0.02261
1/14/2021,13:00,2.2,22.0,0.186,0.4998,0.4738,0.02256
1/14/2021,14:00,1.4,21.0,0.1787,0.4664,0.4253,0.02292
1/14/2021,15:00,0.9,19.0,0.1607,0.386,0.3276,0.02351
1/14/2021,16:00,0.8,17.0,0.1249,0.237,0.1944,0.02382
1/15/2021,08:00,1.8,12.0,0.03552,0.007118,0.03609,0.02231
1/15/2021,09:00,2.0,15.0,0.1136,0.1942,0.1638,0.02374
1/15/2021,10:00,1.7000000000000002,16.0,0.1551,0.3615,0.3021,0.02361
1/15/2021,11:00,1.7000000000000002,17.0,0.1761,0.4548,0.4097,0.02302
1/15/2021,12:00,2.1,18.0,0.1855,0.4975,0.4702,0.02258
1/15/2021,13:00,2.5,18.0,0.1864,0.5017,0.4766,0.02253
1/15/2021,14:00,2.0,17.0,0.1792,0.4686,0.4284,0.02289
1/15/2021,15:00,1.4,15.0,0.1614,0.389,0.3308,0.02348
1/15/2021,16:00,1.3,13.0,0.1259,0.2409,0.1973,0.02381
1/15/2021,17:00,1.4,12.0,0.05718,0.03427,0.06141,0.0227
1/16/2021,08:00,2.4000000000000004,10.0,0.03601,0.007478,0.03661,0.02231
1/16/2021,09:00,2.6,12.0,0.1141,0.1959,0.165,0.02373
1/16/2021,10:00,2.9000000000000004,14.0,0.1555,0.3632,0.3038,0.02358
1/16/2021,11:00,3.4000000000000004,15.0,0.1765,0.4564,0.4119,0.02299
1/16/2021,12:00,3.9,16.0,0.1859,0.4992,0.4728,0.02255
1/16/2021,13:00,4.2,17.0,0.1868,0.5036,0.4796,0.02249
1/16/2021,14:00,4.0,17.0,0.1797,0.4709,0.4316,0.02285
1/16/2021,15:00,3.0,16.0,0.162,0.3919,0.334,0.02344
1/16/2021,16:00,1.6,14.0,0.1269,0.2449,0.2003,0.02379
1/16/2021,17:00,1.1,12.0,0.05873,0.03707,0.06342,0.02272
1/17/2021,08:00,0.8,10.0,0.03654,0.00789,0.03719,0.02232
1/17/2021,09:00,1.1,13.0,0.1146,0.1978,0.1662,0.02372
1/17/2021,10:00,1.2000000000000002,16.0,0.1559,0.365,0.3056,0.02356
1/17/2021,11:00,1.4,17.0,0.1769,0.4582,0.4142,0.02296
1/17/2021,12:00,1.4,18.0,0.1862,0.501,0.4755,0.02251
1/17/2021,13:00,1.4,18.0,0.1872,0.5055,0.4826,0.02246
1/17/2021,14:00,1.2000000000000002,18.0,0.1802,0.4732,0.4348,0.02282
1/17/2021,15:00,0.8,17.0,0.1627,0.3949,0.3373,0.02341
1/17/2021,16:00,0.5,15.0,0.1279,0.2488,0.2033,0.02378
1/17/2021,17:00,0.4,13.0,0.06029,0.04,0.06547,0.02275
1/18/2021,08:00,2.2,9.0,0.03713,0.008357,0.03782,0.02233
1/18/2021,09:00,2.0,13.0,0.1151,0.1997,0.1676,0.02371
1/18/2021,10:00,1.3,16.0,0.1563,0.3669,0.3076,0.02354
1/18/2021,11:00,1.1,17.0,0.1773,0.46,0.4166,0.02293
1/18/2021,12:00,1.5,18.0,0.1866,0.5028,0.4783,0.02248
1/18/2021,13:00,1.7000000000000002,18.0,0.1877,0.5075,0.4857,0.02242
1/18/2021,14:00,1.7000000000000002,18.0,0.1807,0.4756,0.4381,0.02278
1/18/2021,15:00,1.1,17.0,0.1634,0.3979,0.3406,0.02338
1/18/2021,16:00,0.6000000000000001,15.0,0.1289,0.2528,0.2064,0.02376
1/18/2021,17:00,0.5,14.0,0.06185,0.04305,0.06758,0.02278
1/19/2021,08:00,1.9,10.0,0.03777,0.008884,0.03852,0.02233
1/19/2021,09:00,2.0,13.0,0.1157,0.2018,0.1691,0.02369
1/19/2021,10:00,1.2000000000000002,16.0,0.1568,0.3689,0.3096,0.02351
1/19/2021,11:00,0.7000000000000001,18.0,0.1777,0.4619,0.4192,0.0229
1/19/2021,12:00,0.9,19.0,0.1871,0.5047,0.4812,0.02245
1/19/2021,13:00,1.5,20.0,0.1881,0.5096,0.4889,0.02238
1/19/2021,14:00,1.6,20.0,0.1812,0.478,0.4415,0.02274
1/19/2021,15:00,1.2000000000000002,19.0,0.1641,0.4009,0.344,0.02334
1/19/2021,16:00,0.9,16.0,0.13,0.2568,0.2095,0.02374
1/19/2021,17:00,0.9,14.0,0.06342,0.04622,0.06972,0.0228
1/20/2021,08:00,2.0,10.0,0.03847,0.009476,0.03927,0.02234
1/20/2021,09:00,2.4000000000000004,14.0,0.1163,0.2041,0.1706,0.02368
1/20/2021,10:00,1.5,17.0,0.1573,0.371,0.3118,0.02348
1/20/2021,11:00,1.1,19.0,0.1781,0.4638,0.4218,0.02287
1/20/2021,12:00,1.2000000000000002,20.0,0.1875,0.5066,0.4842,0.02241
1/20/2021,13:00,1.2000000000000002,21.0,0.1886,0.5116,0.4922,0.02235
1/20/2021,14:00,1.1,21.0,0.1818,0.4804,0.445,0.0227
1/20/2021,15:00,0.8,20.0,0.1648,0.404,0.3475,0.02331
1/20/2021,16:00,0.6000000000000001,17.0,0.131,0.2609,0.2126,0.02372
1/20/2021,17:00,0.7000000000000001,15.0,0.065,0.04952,0.07191,0.02283
1/21/2021,08:00,3.1,12.0,0.03921,0.01014,0.04009,0.02235
1/21/2021,09:00,3.5,14.0,0.1169,0.2064,0.1723,0.02366
1/21/2021,10:00,3.4000000000000004,17.0,0.1578,0.3732,0.314,0.02345
1/21/2021,11:00,3.6,19.0,0.1785,0.4658,0.4245,0.02283
1/21/2021,12:00,4.2,20.0,0.1879,0.5085,0.4873,0.02237
1/21/2021,13:00,5.2,21.0,0.189,0.5138,0.4956,0.02231
1/21/2021,14:00,5.800000000000001,21.0,0.1823,0.4828,0.4485,0.02267
1/21/2021,15:00,5.6000000000000005,20.0,0.1655,0.4071,0.351,0.02327
1/21/2021,16:00,4.800000000000001,18.0,0.132,0.265,0.2158,0.0237
1/21/2021,17:00,4.5,16.0,0.06658,0.05292,0.07415,0.02285
1/22/2021,08:00,0.8,8.0,0.04001,0.01087,0.04097,0.02236
1/22/2021,09:00,1.0,11.0,0.1176,0.2089,0.174,0.02365
1/22/2021,10:00,0.8,14.0,0.1583,0.3754,0.3163,0.02342
1/22/2021,11:00,0.8,15.0,0.179,0.4678,0.4273,0.0228
1/22/2021,12:00,1.0,16.0,0.1883,0.5106,0.4905,0.02234
1/22/2021,13:00,1.2000000000000002,16.0,0.1895,0.5159,0.499,0.02227
1/22/2021,14:00,1.2000000000000002,16.0,0.1828,0.4853,0.4521,0.02263
1/22/2021,15:00,0.9,15.0,0.1662,0.4101,0.3545,0.02324
1/22/2021,16:00,0.6000000000000001,14.0,0.133,0.269,0.2191,0.02368
1/22/2021,17:00,0.5,12.0,0.06816,0.05644,0.07643,0.02288
1/23/2021,08:00,2.6,9.0,0.04086,0.01169,0.04191,0.02236
1/23/2021,09:00,2.9000000000000004,12.0,0.1183,0.2115,0.1758,0.02363
1/23/2021,10:00,2.5,14.0,0.1588,0.3777,0.3188,0.02339
1/23/2021,11:00,2.3000000000000003,15.0,0.1795,0.4699,0.4302,0.02277
1/23/2021,12:00,2.0,15.0,0.1888,0.5126,0.4937,0.0223
1/23/2021,13:00,1.2000000000000002,15.0,0.19,0.5181,0.5026,0.02223
1/23/2021,14:00,0.6000000000000001,14.0,0.1834,0.4878,0.4557,0.02258
1/23/2021,15:00,0.7000000000000001,13.0,0.1669,0.4133,0.3582,0.0232
1/23/2021,16:00,1.0,11.0,0.134,0.2731,0.2224,0.02365
1/23/2021,17:00,1.2000000000000002,10.0,0.06975,0.06006,0.07874,0.0229
1/24/2021,08:00,2.1,8.0,0.04176,0.0126,0.04291,0.02237
1/24/2021,09:00,2.4000000000000004,12.0,0.119,0.2142,0.1778,0.02361
1/24/2021,10:00,1.9,15.0,0.1594,0.3801,0.3213,0.02336
1/24/2021,11:00,1.0,16.0,0.1799,0.4721,0.4332,0.02273
1/24/2021,12:00,0.9,17.0,0.1892,0.5147,0.4971,0.02226
1/24/2021,13:00,1.3,18.0,0.1904,0.5202,0.5061,0.02218
1/24/2021,14:00,1.4,18.0,0.1839,0.4903,0.4594,0.02254
1/24/2021,15:00,1.1,17.0,0.1676,0.4164,0.3618,0.02316
1/24/2021,16:00,0.8,15.0,0.135,0.2773,0.2257,0.02363
1/24/2021,17:00,1.0,13.0,0.07133,0.06378,0.0811,0.02292
1/25/2021,08:00,3.2,9.0,0.0427,0.0136,0.04398,0.02238
1/25/2021,09:00,3.8,13.0,0.1197,0.2171,0.1798,0.0236
1/25/2021,10:00,3.5,16.0,0.1599,0.3826,0.324,0.02333
1/25/2021,11:00,2.5,18.0,0.1804,0.4743,0.4363,0.02269
1/25/2021,12:00,1.4,19.0,0.1897,0.5168,0.5005,0.02222
1/25/2021,13:00,0.8,20.0,0.1909,0.5225,0.5098,0.02214
1/25/2021,14:00,0.5,21.0,0.1845,0.4928,0.4632,0.0225
1/25/2021,15:00,0.5,20.0,0.1683,0.4195,0.3655,0.02312
1/25/2021,16:00,0.8,17.0,0.136,0.2814,0.2291,0.0236
1/25/2021,17:00,1.0,14.0,0.07291,0.06759,0.0835,0.02294
1/26/2021,08:00,2.9000000000000004,9.0,0.0437,0.0147,0.04511,0.0224
1/26/2021,09:00,2.8000000000000003,13.0,0.1205,0.22,0.1819,0.02358
1/26/2021,10:00,2.1,17.0,0.1605,0.3852,0.3267,0.0233
1/26/2021,11:00,0.9,20.0,0.1809,0.4765,0.4394,0.02265
1/26/2021,12:00,0.9,22.0,0.1902,0.5189,0.504,0.02218
1/26/2021,13:00,1.5,23.0,0.1914,0.5247,0.5135,0.0221
1/26/2021,14:00,1.7000000000000002,23.0,0.185,0.4954,0.467,0.02246
1/26/2021,15:00,1.3,22.0,0.169,0.4226,0.3693,0.02308
1/26/2021,16:00,1.1,18.0,0.1371,0.2855,0.2325,0.02358
1/26/2021,17:00,1.2000000000000002,15.0,0.07449,0.0715,0.08594,0.02296
1/27/2021,08:00,1.6,13.0,0.04475,0.0159,0.04631,0.02241
1/27/2021,09:00,2.7,16.0,0.1213,0.2231,0.1841,0.02356
1/27/2021,10:00,3.0,18.0,0.1611,0.3878,0.3295,0.02326
1/27/2021,11:00,2.5,19.0,0.1814,0.4788,0.4427,0.02261
1/27/2021,12:00,1.9,20.0,0.1906,0.5211,0.5076,0.02213
1/27/2021,13:00,1.5,21.0,0.1919,0.527,0.5173,0.02205
1/27/2021,14:00,1.1,21.0,0.1856,0.4979,0.4709,0.02241
1/27/2021,15:00,0.8,20.0,0.1697,0.4258,0.373,0.02304
1/27/2021,16:00,0.9,17.0,0.1381,0.2896,0.236,0.02355
1/27/2021,17:00,1.2000000000000002,15.0,0.07606,0.07548,0.08841,0.02298
1/28/2021,08:00,4.7,12.0,0.04584,0.01722,0.04757,0.02242
1/28/2021,09:00,4.2,16.0,0.1221,0.2262,0.1864,0.02354
1/28/2021,10:00,3.7,19.0,0.1617,0.3905,0.3324,0.02323
1/28/2021,11:00,3.0,21.0,0.1819,0.4811,0.446,0.02258
1/28/2021,12:00,2.5,22.0,0.1911,0.5233,0.5112,0.02209
1/28/2021,13:00,2.2,23.0,0.1924,0.5292,0.5211,0.02201
1/28/2021,14:00,1.9,24.0,0.1861,0.5005,0.4748,0.02237
1/28/2021,15:00,1.3,22.0,0.1704,0.4289,0.3769,0.023
1/28/2021,16:00,1.1,18.0,0.1391,0.2937,0.2394,0.02352
1/28/2021,17:00,1.6,15.0,0.07762,0.07955,0.09092,0.02299
1/29/2021,08:00,4.5,11.0,0.04699,0.01866,0.0489,0.02243
1/29/2021,09:00,3.9,15.0,0.123,0.2295,0.1888,0.02352
1/29/2021,10:00,3.2,19.0,0.1623,0.3932,0.3354,0.02319
1/29/2021,11:00,2.5,22.0,0.1824,0.4835,0.4495,0.02253
1/29/2021,12:00,1.9,23.0,0.1916,0.5256,0.515,0.02205
1/29/2021,13:00,1.3,24.0,0.1929,0.5315,0.525,0.02196
1/29/2021,14:00,0.9,24.0,0.1867,0.5031,0.4788,0.02232
1/29/2021,15:00,0.4,23.0,0.1711,0.4321,0.3807,0.02296
1/29/2021,16:00,0.3,20.0,0.1401,0.2979,0.2429,0.02349
1/29/2021,17:00,0.5,18.0,0.07918,0.08368,0.09347,0.023
1/30/2021,08:00,3.2,13.0,0.04818,0.02022,0.0503,0.02245
1/30/2021,09:00,3.3000000000000003,16.0,0.1239,0.2329,0.1913,0.02349
1/30/2021,10:00,2.8000000000000003,19.0,0.163,0.396,0.3385,0.02315
1/30/2021,11:00,2.6,21.0,0.183,0.4859,0.453,0.02249
1/30/2021,12:00,2.6,22.0,0.1921,0.5278,0.5187,0.022
1/30/2021,13:00,2.6,23.0,0.1934,0.5339,0.529,0.02192
1/30/2021,14:00,2.5,22.0,0.1873,0.5056,0.4828,0.02228
1/30/2021,15:00,1.8,21.0,0.1718,0.4352,0.3846,0.02291
1/30/2021,16:00,1.0,18.0,0.141,0.302,0.2465,0.02346
1/30/2021,17:00,0.7000000000000001,17.0,0.08074,0.08788,0.09605,0.02302
1/31/2021,08:00,1.7000000000000002,13.0,0.04941,0.02191,0.05176,0.02246
1/31/2021,09:00,2.0,16.0,0.1247,0.2363,0.1939,0.02347
1/31/2021,10:00,1.8,19.0,0.1636,0.3988,0.3417,0.02312
1/31/2021,11:00,1.8,20.0,0.1835,0.4883,0.4565,0.02245
1/31/2021,12:00,1.8,21.0,0.1926,0.5301,0.5226,0.02196
1/31/2021,13:00,1.7000000000000002,22.0,0.1939,0.5362,0.533,0.02187
1/31/2021,14:00,1.5,22.0,0.1878,0.5082,0.4868,0.02223
1/31/2021,15:00,1.2000000000000002,21.0,0.1725,0.4384,0.3886,0.02287
1/31/2021,16:00,0.9,18.0,0.142,0.3061,0.25,0.02342
1/31/2021,17:00,1.2000000000000002,7.0,0.08228,0.09215,0.09866,0.02302
2/1/2021,08:00,4.4,6.0,0.05069,0.02374,0.0533,0.02247
2/1/2021,09:00,4.6000000000000005,10.0,0.1257,0.2399,0.1965,0.02345
2/1/2021,10:00,4.3,13.0,0.1643,0.4018,0.345,0.02308
2/1/2021,11:00,3.6,16.0,0.184,0.4908,0.4602,0.02241
2/1/2021,12:00,3.0,17.0,0.1931,0.5324,0.5265,0.02191
2/1/2021,13:00,2.7,18.0,0.1944,0.5385,0.5371,0.02183
2/1/2021,14:00,2.4000000000000004,18.0,0.1884,0.5108,0.4909,0.02219
2/1/2021,15:00,1.7000000000000002,17.0,0.1732,0.4415,0.3925,0.02283
2/1/2021,16:00,1.2000000000000002,14.0,0.143,0.3101,0.2536,0.02339
2/1/2021,17:00,1.3,10.0,0.08381,0.09646,0.1013,0.02303
2/2/2021,08:00,3.1,9.0,0.052,0.02572,0.0549,0.02249
2/2/2021,09:00,2.8000000000000003,13.0,0.1266,0.2435,0.1993,0.02342
2/2/2021,10:00,2.3000000000000003,16.0,0.1649,0.4047,0.3483,0.02304
2/2/2021,11:00,1.7000000000000002,18.0,0.1846,0.4933,0.4639,0.02237
2/2/2021,12:00,1.0,19.0,0.1936,0.5347,0.5305,0.02187
2/2/2021,13:00,0.7000000000000001,20.0,0.1949,0.5409,0.5412,0.02178
2/2/2021,14:00,1.2000000000000002,20.0,0.189,0.5134,0.495,0.02214
2/2/2021,15:00,1.6,19.0,0.1739,0.4446,0.3965,0.02278
2/2/2021,16:00,1.5,15.0,0.144,0.3142,0.2572,0.02336
2/2/2021,17:00,1.4,12.0,0.08534,0.1008,0.104,0.02304
2/3/2021,08:00,2.8000000000000003,9.0,0.05336,0.02785,0.05658,0.0225
2/3/2021,09:00,1.7000000000000002,13.0,0.1275,0.2473,0.2021,0.0234
2/3/2021,10:00,0.8,18.0,0.1656,0.4077,0.3517,0.023
2/3/2021,11:00,0.9,20.0,0.1851,0.4959,0.4677,0.02232
2/3/2021,12:00,1.6,22.0,0.1941,0.5371,0.5346,0.02182
2/3/2021,13:00,2.1,23.0,0.1954,0.5432,0.5454,0.02173
2/3/2021,14:00,2.2,24.0,0.1895,0.516,0.4992,0.02209
2/3/2021,15:00,1.8,22.0,0.1746,0.4478,0.4005,0.02274
2/3/2021,16:00,1.3,18.0,0.1449,0.3183,0.2609,0.02332
2/3/2021,17:00,1.3,15.0,0.08685,0.1052,0.1067,0.02304
2/4/2021,08:00,3.6,13.0,0.05476,0.03012,0.05833,0.02251
2/4/2021,09:00,3.1,17.0,0.1285,0.2511,0.205,0.02337
2/4/2021,10:00,2.6,21.0,0.1663,0.4108,0.3553,0.02296
2/4/2021,11:00,1.8,24.0,0.1857,0.4984,0.4716,0.02228
2/4/2021,12:00,1.2000000000000002,26.0,0.1946,0.5394,0.5387,0.02177
2/4/2021,13:00,0.7000000000000001,27.0,0.1959,0.5456,0.5496,0.02168
2/4/2021,14:00,0.3,28.0,0.1901,0.5186,0.5034,0.02205
2/4/2021,15:00,0.2,27.0,0.1752,0.4509,0.4046,0.0227
2/4/2021,16:00,0.4,24.0,0.1459,0.3223,0.2645,0.02328
2/4/2021,17:00,0.6000000000000001,22.0,0.08835,0.1097,0.1094,0.02304
2/5/2021,07:00,2.5,11.0,0.0,0.0,0.0,0.0
2/5/2021,08:00,3.0,16.0,0.0562,0.03256,0.06015,0.02253
2/5/2021,09:00,3.0,19.0,0.1295,0.255,0.208,0.02334
2/5/2021,10:00,2.7,22.0,0.167,0.4138,0.3588,0.02292
2/5/2021,11:00,2.1,24.0,0.1863,0.501,0.4756,0.02223
2/5/2021,12:00,1.6,25.0,0.1951,0.5418,0.5428,0.02173
2/5/2021,13:00,1.4,26.0,0.1964,0.5479,0.5539,0.02163
2/5/2021,14:00,1.3,26.0,0.1906,0.5212,0.5076,0.022
2/5/2021,15:00,1.1,25.0,0.1759,0.454,0.4086,0.02265
2/5/2021,16:00,0.9,22.0,0.1469,0.3263,0.2682,0.02325
2/5/2021,17:00,0.9,19.0,0.08984,0.1142,0.1122,0.02304
