Date (MM/DD/YYYY),Time (HH:MM),Wspd,Dry-bulb,DHI,DNI,GHI,ALB
1/1/2021,08:00,4.0,12.0,0.03305,0.00121,0.03314,0.02278
1/1/2021,09:00,3.9,16.0,0.1191,0.1092,0.1464,0.02386
1/1/2021,10:00,4.0,20.0,0.1733,0.2532,0.2728,0.02406
1/1/2021,11:00,4.2,23.0,0.2027,0.3444,0.3729,0.02369
1/1/2021,12:00,4.1000000000000005,25.0,0.2156,0.3868,0.4273,0.02338
1/1/2021,13:00,3.8,26.0,0.2159,0.3876,0.4283,0.02337
1/1/2021,14:00,2.8000000000000003,26.0,0.2034,0.3469,0.3759,0.02367
1/1/2021,15:00,1.7000000000000002,23.0,0.1748,0.2577,0.2774,0.02404
1/1/2021,16:00,1.5,19.0,0.1218,0.1153,0.1514,0.02389
1/2/2021,08:00,4.1000000000000005,13.0,0.03283,0.001173,0.03292,0.02278
1/2/2021,09:00,4.6000000000000005,17.0,0.119,0.1091,0.1463,0.02385
1/2/2021,10:00,4.9,20.0,0.1734,0.2534,0.2731,0.02405
1/2/2021,11:00,4.6000000000000005,23.0,0.2028,0.345,0.3736,0.02368
1/2/2021,12:00,4.1000000000000005,24.0,0.2159,0.3876,0.4284,0.02337
1/2/2021,13:00,3.6,25.0,0.2162,0.3887,0.4299,0.02336
1/2/2021,14:00,2.8000000000000003,25.0,0.2039,0.3484,0.3778,0.02366
1/2/2021,15:00,1.7000000000000002,23.0,0.1755,0.2598,0.2795,0.02403
1/2/2021,16:00,1.4,19.0,0.1228,0.1177,0.1533,0.02389
1/3/2021,08:00,3.2,13.0,0.03266,0.001144,0.03275,0.02278
1/3/2021,09:00,3.5,17.0,0.119,0.109,0.1463,0.02385
1/3/2021,10:00,3.2,20.0,0.1735,0.2538,0.2735,0.02404
1/3/2021,11:00,2.5,22.0,0.203,0.3456,0.3744,0.02367
1/3/2021,12:00,1.3,23.0,0.2162,0.3886,0.4297,0.02335
1/3/2021,13:00,0.6000000000000001,24.0,0.2166,0.39,0.4316,0.02334
1/3/2021,14:00,0.6000000000000001,24.0,0.2044,0.3501,0.3799,0.02364
1/3/2021,15:00,0.5,22.0,0.1763,0.262,0.2816,0.02402
1/3/2021,16:00,0.5,20.0,0.1239,0.1202,0.1553,0.0239
1/4/2021,08:00,3.9,11.0,0.03254,0.001124,0.03263,0.02278
1/4/2021,09:00,3.4000000000000004,15.0,0.1191,0.1091,0.1464,0.02384
1/4/2021,10:00,3.3000000000000003,19.0,0.1737,0.2543,0.2739,0.02403
1/4/2021,11:00,3.2,22.0,0.2033,0.3464,0.3753,0.02366
1/4/2021,12:00,2.5,24.0,0.2165,0.3896,0.4311,0.02334
1/4/2021,13:00,1.9,25.0,0.217,0.3913,0.4334,0.02332
1/4/2021,14:00,1.3,25.0,0.205,0.3518,0.382,0.02362
1/4/2021,15:00,0.5,24.0,0.177,0.2642,0.2839,0.02401
1/4/2021,16:00,0.2,23.0,0.125,0.1227,0.1574,0.0239
1/5/2021,08:00,3.4000000000000004,12.0,0.03247,0.001112,0.03255,0.02278
1/5/2021,09:00,3.2,16.0,0.1191,0.1093,0.1466,0.02384
1/5/2021,10:00,2.6,19.0,0.1739,0.2548,0.2745,0.02402
1/5/2021,11:00,2.2,22.0,0.2035,0.3472,0.3763,0.02365
1/5/2021,12:00,1.5,23.0,0.2168,0.3907,0.4326,0.02332
1/5/2021,13:00,1.1,24.0,0.2174,0.3927,0.4353,0.0233
1/5/2021,14:00,0.9,24.0,0.2055,0.3536,0.3842,0.0236
1/5/2021,15:00,0.7000000000000001,22.0,0.1778,0.2665,0.2863,0.024
1/5/2021,16:00,0.7000000000000001,20.0,0.1261,0.1254,0.1595,0.02391
1/6/2021,08:00,2.2,12.0,0.03245,0.001108,0.03253,0.02278
1/6/2021,09:00,2.5,16.0,0.1193,0.1096,0.1468,0.02383
1/6/2021,10:00,1.7000000000000002,19.0,0.1741,0.2555,0.2752,0.02401
1/6/2021,11:00,1.0,21.0,0.2038,0.3482,0.3775,0.02363
1/6/2021,12:00,0.9,22.0,0.2172,0.3919,0.4342,0.02331
1/6/2021,13:00,1.2000000000000002,22.0,0.2179,0.3942,0.4374,0.02328
1/6/2021,14:00,1.4,22.0,0.2061,0.3555,0.3865,0.02359
1/6/2021,15:00,1.1,20.0,0.1786,0.2689,0.2887,0.02398
1/6/2021,16:00,0.9,17.0,0.1272,0.1281,0.1617,0.02391
1/7/2021,08:00,1.8,11.0,0.03247,0.001112,0.03256,0.02278
1/7/2021,09:00,1.9,14.0,0.1195,0.11,0.1471,0.02383
1/7/2021,10:00,1.5,17.0,0.1744,0.2563,0.2759,0.024
1/7/2021,11:00,1.6,19.0,0.2041,0.3492,0.3787,0.02362
1/7/2021,12:00,2.0,20.0,0.2176,0.3931,0.4359,0.02329
1/7/2021,13:00,2.2,21.0,0.2183,0.3957,0.4395,0.02326
1/7/2021,14:00,2.2,20.0,0.2067,0.3574,0.3889,0.02356
1/7/2021,15:00,1.6,19.0,0.1794,0.2714,0.2912,0.02397
1/7/2021,16:00,1.0,16.0,0.1284,0.1309,0.164,0.02392
1/8/2021,08:00,2.4000000000000004,9.0,0.03255,0.001125,0.03263,0.02278
1/8/2021,09:00,3.5,12.0,0.1197,0.1105,0.1475,0.02382
1/8/2021,10:00,3.8,15.0,0.1747,0.2571,0.2768,0.02399
1/8/2021,11:00,3.4000000000000004,16.0,0.2045,0.3503,0.3801,0.0236
1/8/2021,12:00,3.1,17.0,0.218,0.3945,0.4378,0.02327
1/8/2021,13:00,2.8000000000000003,18.0,0.2188,0.3973,0.4417,0.02324
1/8/2021,14:00,2.5,18.0,0.2073,0.3594,0.3914,0.02354
1/8/2021,15:00,1.6,16.0,0.1802,0.2739,0.2938,0.02395
1/8/2021,16:00,1.1,13.0,0.1296,0.1338,0.1663,0.02392
1/9/2021,08:00,3.5,7.0,0.03268,0.001146,0.03276,0.02278
1/9/2021,09:00,3.0,11.0,0.12,0.1111,0.148,0.02382
1/9/2021,10:00,2.0,14.0,0.175,0.2581,0.2778,0.02398
1/9/2021,11:00,0.7000000000000001,17.0,0.2049,0.3515,0.3816,0.02359
1/9/2021,12:00,0.5,18.0,0.2184,0.3959,0.4397,0.02325
1/9/2021,13:00,1.1,19.0,0.2193,0.399,0.444,0.02322
1/9/2021,14:00,1.5,19.0,0.2079,0.3614,0.394,0.02352
1/9/2021,15:00,1.4,17.0,0.181,0.2765,0.2965,0.02393
1/9/2021,16:00,1.2000000000000002,14.0,0.1308,0.1367,0.1687,0.02392
1/10/2021,08:00,3.0,9.0,0.03285,0.001176,0.03294,0.02278
1/10/2021,09:00,2.6,12.0,0.1203,0.1119,0.1486,0.02381
1/10/2021,10:00,1.8,15.0,0.1753,0.2592,0.2789,0.02397
1/10/2021,11:00,1.2000000000000002,17.0,0.2052,0.3528,0.3832,0.02357
1/10/2021,12:00,1.1,18.0,0.2188,0.3973,0.4417,0.02323
1/10/2021,13:00,1.2000000000000002,19.0,0.2198,0.4007,0.4465,0.0232
1/10/2021,14:00,1.5,19.0,0.2086,0.3635,0.3967,0.0235
1/10/2021,15:00,1.2000000000000002,17.0,0.1819,0.2791,0.2993,0.02392
1/10/2021,16:00,1.0,14.0,0.132,0.1397,0.1712,0.02392
1/11/2021,08:00,1.4,9.0,0.03308,0.001215,0.03317,0.02278
1/11/2021,09:00,1.5,12.0,0.1206,0.1127,0.1493,0.02381
1/11/2021,10:00,0.8,14.0,0.1757,0.2604,0.28,0.02396
1/11/2021,11:00,0.4,17.0,0.2057,0.3541,0.3849,0.02355
1/11/2021,12:00,0.7000000000000001,18.0,0.2193,0.3989,0.4439,0.02321
1/11/2021,13:00,1.1,19.0,0.2204,0.4025,0.449,0.02317
1/11/2021,14:00,1.5,19.0,0.2092,0.3657,0.3995,0.02347
1/11/2021,15:00,1.3,17.0,0.1828,0.2818,0.3021,0.0239
1/11/2021,16:00,1.1,14.0,0.1332,0.1428,0.1737,0.02392
1/12/2021,08:00,3.9,9.0,0.03336,0.001264,0.03345,0.02278
1/12/2021,09:00,4.1000000000000005,11.0,0.121,0.1136,0.15,0.02381
1/12/2021,10:00,3.7,13.0,0.1762,0.2617,0.2813,0.02394
1/12/2021,11:00,3.2,15.0,0.2061,0.3556,0.3867,0.02353
1/12/2021,12:00,2.5,16.0,0.2198,0.4005,0.4461,0.02318
1/12/2021,13:00,1.8,17.0,0.2209,0.4043,0.4516,0.02315
1/12/2021,14:00,1.4,17.0,0.2099,0.3679,0.4024,0.02345
1/12/2021,15:00,0.9,16.0,0.1837,0.2846,0.305,0.02388
1/12/2021,16:00,0.7000000000000001,13.0,0.1345,0.1459,0.1763,0.02392
1/13/2021,08:00,3.2,6.0,0.03369,0.001324,0.03379,0.02278
1/13/2021,09:00,3.2,10.0,0.1215,0.1147,0.1509,0.0238
1/13/2021,10:00,3.0,15.0,0.1766,0.2631,0.2827,0.02393
1/13/2021,11:00,2.5,18.0,0.2066,0.3571,0.3886,0.02351
1/13/2021,12:00,1.7000000000000002,19.0,0.2203,0.4021,0.4485,0.02316
1/13/2021,13:00,1.1,20.0,0.2215,0.4063,0.4543,0.02312
1/13/2021,14:00,0.9,20.0,0.2106,0.3702,0.4053,0.02342
1/13/2021,15:00,0.9,18.0,0.1846,0.2874,0.308,0.02386
1/13/2021,16:00,1.1,15.0,0.1358,0.1491,0.179,0.02392
1/13/2021,17:00,1.4,12.0,0.05364,0.009519,0.05475,0.02292
1/14/2021,08:00,4.3,9.0,0.03407,0.001396,0.03418,0.02279
1/14/2021,09:00,3.6,13.0,0.122,0.1158,0.1518,0.0238
1/14/2021,10:00,3.2,17.0,0.1771,0.2645,0.2842,0.02391
1/14/2021,11:00,3.0,21.0,0.2071,0.3587,0.3906,0.02349
1/14/2021,12:00,2.7,22.0,0.2208,0.4039,0.4509,0.02313
1/14/2021,13:00,2.2,22.0,0.2221,0.4082,0.4571,0.02309
1/14/2021,14:00,1.4,21.0,0.2113,0.3725,0.4083,0.02339
1/14/2021,15:00,0.9,19.0,0.1855,0.2902,0.311,0.02383
1/14/2021,16:00,0.8,17.0,0.137,0.1524,0.1817,0.02391
1/15/2021,08:00,1.8,12.0,0.0345,0.001481,0.03462,0.02279
1/15/2021,09:00,2.0,15.0,0.1225,0.1171,0.1528,0.02379
1/15/2021,10:00,1.7000000000000002,16.0,0.1776,0.2661,0.2858,0.0239
1/15/2021,11:00,1.7000000000000002,17.0,0.2076,0.3603,0.3927,0.02347
1/15/2021,12:00,2.1,18.0,0.2213,0.4057,0.4535,0.02311
1/15/2021,13:00,2.5,18.0,0.2227,0.4102,0.46,0.02306
1/15/2021,14:00,2.0,17.0,0.212,0.3749,0.4114,0.02337
1/15/2021,15:00,1.4,15.0,0.1864,0.2931,0.3141,0.02381
1/15/2021,16:00,1.3,13.0,0.1383,0.1557,0.1845,0.02391
1/15/2021,17:00,1.4,12.0,0.05688,0.01183,0.05834,0.02295
1/16/2021,08:00,2.4000000000000004,10.0,0.03499,0.001581,0.03511,0.02279
1/16/2021,09:00,2.6,12.0,0.1231,0.1185,0.1539,0.02379
1/16/2021,10:00,2.9000000000000004,14.0,0.1782,0.2678,0.2875,0.02388
1/16/2021,11:00,3.4000000000000004,15.0,0.2081,0.3621,0.3949,0.02345
1/16/2021,12:00,3.9,16.0,0.2219,0.4075,0.4561,0.02308
1/16/2021,13:00,4.2,17.0,0.2233,0.4123,0.463,0.02303
1/16/2021,14:00,4.0,17.0,0.2128,0.3773,0.4146,0.02334
1/16/2021,15:00,3.0,16.0,0.1874,0.296,0.3173,0.02379
1/16/2021,16:00,1.6,14.0,0.1397,0.159,0.1873,0.0239
1/16/2021,17:00,1.1,12.0,0.05853,0.01313,0.06019,0.02297
1/17/2021,08:00,0.8,10.0,0.03553,0.001697,0.03566,0.02279
1/17/2021,09:00,1.1,13.0,0.1238,0.1199,0.1551,0.02378
1/17/2021,10:00,1.2000000000000002,16.0,0.1788,0.2695,0.2893,0.02386
1/17/2021,11:00,1.4,17.0,0.2087,0.3639,0.3972,0.02342
1/17/2021,12:00,1.4,18.0,0.2225,0.4095,0.4589,0.02305
1/17/2021,13:00,1.4,18.0,0.2239,0.4144,0.4661,0.023
1/17/2021,14:00,1.2000000000000002,18.0,0.2135,0.3798,0.4179,0.02331
1/17/2021,15:00,0.8,17.0,0.1883,0.299,0.3205,0.02376
1/17/2021,16:00,0.5,15.0,0.141,0.1625,0.1902,0.0239
1/17/2021,17:00,0.4,13.0,0.06021,0.01451,0.06209,0.02298
1/18/2021,08:00,2.2,9.0,0.03612,0.001831,0.03627,0.02279
1/18/2021,09:00,2.0,13.0,0.1244,0.1215,0.1564,0.02378
1/18/2021,10:00,1.3,16.0,0.1794,0.2714,0.2912,0.02384
1/18/2021,11:00,1.1,17.0,0.2093,0.3658,0.3996,0.0234
1/18/2021,12:00,1.5,18.0,0.2231,0.4114,0.4617,0.02302
1/18/2021,13:00,1.7000000000000002,18.0,0.2246,0.4166,0.4692,0.02297
1/18/2021,14:00,1.7000000000000002,18.0,0.2143,0.3823,0.4212,0.02328
1/18/2021,15:00,1.1,17.0,0.1893,0.302,0.3239,0.02374
1/18/2021,16:00,0.6000000000000001,15.0,0.1423,0.1659,0.1931,0.02389
1/18/2021,17:00,0.5,14.0,0.0619,0.01599,0.06402,0.023
1/19/2021,08:00,1.9,10.0,0.03677,0.001986,0.03693,0.02279
1/19/2021,09:00,2.0,13.0,0.1252,0.1232,0.1578,0.02377
1/19/2021,10:00,1.2000000000000002,16.0,0.18,0.2733,0.2933,0.02382
1/19/2021,11:00,0.7000000000000001,18.0,0.2099,0.3678,0.4022,0.02337
1/19/2021,12:00,0.9,19.0,0.2237,0.4135,0.4647,0.02299
1/19/2021,13:00,1.5,20.0,0.2252,0.4188,0.4725,0.02294
1/19/2021,14:00,1.6,20.0,0.2151,0.3848,0.4246,0.02324
1/19/2021,15:00,1.2000000000000002,19.0,0.1903,0.3051,0.3272,0.02371
1/19/2021,16:00,0.9,16.0,0.1436,0.1694,0.1961,0.02388
1/19/2021,17:00,0.9,14.0,0.0636,0.01757,0.066,0.02301
1/20/2021,08:00,2.0,10.0,0.03747,0.002162,0.03765,0.0228
1/20/2021,09:00,2.4000000000000004,14.0,0.1259,0.125,0.1592,0.02376
1/20/2021,10:00,1.5,17.0,0.1807,0.2754,0.2954,0.0238
1/20/2021,11:00,1.1,19.0,0.2105,0.3698,0.4048,0.02335
1/20/2021,12:00,1.2000000000000002,20.0,0.2243,0.4155,0.4677,0.02296
1/20/2021,13:00,1.2000000000000002,21.0,0.2259,0.421,0.4758,0.02291
1/20/2021,14:00,1.1,21.0,0.2158,0.3874,0.4281,0.02321
1/20/2021,15:00,0.8,20.0,0.1913,0.3081,0.3306,0.02369
1/20/2021,16:00,0.6000000000000001,17.0,0.145,0.1729,0.1991,0.02387
1/20/2021,17:00,0.7000000000000001,15.0,0.06532,0.01924,0.06801,0.02303
1/21/2021,08:00,3.1,12.0,0.03822,0.002364,0.03842,0.0228
1/21/2021,09:00,3.5,14.0,0.1267,0.1269,0.1608,0.02376
1/21/2021,10:00,3.4000000000000004,17.0,0.1814,0.2775,0.2976,0.02378
1/21/2021,11:00,3.6,19.0,0.2111,0.3719,0.4075,0.02332
1/21/2021,12:00,4.2,20.0,0.2249,0.4177,0.4708,0.02293
1/21/2021,13:00,5.2,21.0,0.2266,0.4233,0.4792,0.02287
1/21/2021,14:00,5.800000000000001,21.0,0.2166,0.39,0.4316,0.02318
1/21/2021,15:00,5.6000000000000005,20.0,0.1923,0.3113,0.3341,0.02366
1/21/2021,16:00,4.800000000000001,18.0,0.1463,0.1765,0.2022,0.02386
1/21/2021,17:00,4.5,16.0,0.06705,0.02101,0.07006,0.02305
1/22/2021,08:00,0.8,8.0,0.03903,0.002594,0.03925,0.0228
1/22/2021,09:00,1.0,11.0,0.1276,0.129,0.1624,0.02375
1/22/2021,10:00,0.8,14.0,0.1821,0.2797,0.2999,0.02376
1/22/2021,11:00,0.8,15.0,0.2118,0.3741,0.4103,0.02329
1/22/2021,12:00,1.0,16.0,0.2256,0.4198,0.474,0.0229
1/22/2021,13:00,1.2000000000000002,16.0,0.2273,0.4257,0.4827,0.02284
1/22/2021,14:00,1.2000000000000002,16.0,0.2174,0.3926,0.4353,0.02314
1/22/2021,15:00,0.9,15.0,0.1933,0.3144,0.3377,0.02363
