Date (MM/DD/YYYY),Time (HH:MM),Wspd,Dry-bulb,DHI,DNI,GHI,ALB
1/1/2021,08:00,4.0,12.0,0.0222,8.059e-05,0.02221,0.02684
1/1/2021,09:00,3.9,16.0,0.1012,0.04248,0.1119,0.02749
1/1/2021,10:00,4.0,20.0,0.1649,0.1382,0.2192,0.02787
1/1/2021,11:00,4.2,23.0,0.2027,0.2129,0.308,0.02765
1/1/2021,12:00,4.1000000000000005,25.0,0.2201,0.2506,0.3572,0.0274
1/1/2021,13:00,3.8,26.0,0.2204,0.2513,0.3582,0.0274
1/1/2021,14:00,2.8000000000000003,26.0,0.2038,0.2151,0.3107,0.02764
1/1/2021,15:00,1.7000000000000002,23.0,0.1668,0.1417,0.2232,0.02787
1/1/2021,16:00,1.5,19.0,0.1042,0.04587,0.1159,0.02753
1/2/2021,08:00,4.1000000000000005,13.0,0.02204,7.715e-05,0.02205,0.02684
1/2/2021,09:00,4.6000000000000005,17.0,0.1012,0.04241,0.1118,0.02749
1/2/2021,10:00,4.9,20.0,0.165,0.1384,0.2194,0.02786
1/2/2021,11:00,4.6000000000000005,23.0,0.203,0.2134,0.3086,0.02765
1/2/2021,12:00,4.1000000000000005,24.0,0.2205,0.2514,0.3583,0.02739
1/2/2021,13:00,3.6,25.0,0.2209,0.2524,0.3596,0.02738
1/2/2021,14:00,2.8000000000000003,25.0,0.2044,0.2164,0.3124,0.02763
1/2/2021,15:00,1.7000000000000002,23.0,0.1677,0.1433,0.225,0.02786
1/2/2021,16:00,1.4,19.0,0.1053,0.04721,0.1175,0.02753
1/3/2021,08:00,3.2,13.0,0.02192,7.456e-05,0.02192,0.02684
1/3/2021,09:00,3.5,17.0,0.1012,0.04241,0.1118,0.02749
1/3/2021,10:00,3.2,20.0,0.1651,0.1387,0.2197,0.02786
1/3/2021,11:00,2.5,22.0,0.2033,0.214,0.3093,0.02764
1/3/2021,12:00,1.3,23.0,0.2208,0.2523,0.3595,0.02738
1/3/2021,13:00,0.6000000000000001,24.0,0.2214,0.2536,0.3612,0.02737
1/3/2021,14:00,0.6000000000000001,24.0,0.2051,0.2179,0.3143,0.02762
1/3/2021,15:00,0.5,22.0,0.1686,0.145,0.2269,0.02785
1/3/2021,16:00,0.5,20.0,0.1065,0.0486,0.1192,0.02754
1/4/2021,08:00,3.9,11.0,0.02183,7.275e-05,0.02183,0.02684
1/4/2021,09:00,3.4000000000000004,15.0,0.1012,0.04245,0.1118,0.02749
1/4/2021,10:00,3.3000000000000003,19.0,0.1653,0.139,0.2201,0.02785
1/4/2021,11:00,3.2,22.0,0.2036,0.2147,0.3102,0.02763
1/4/2021,12:00,2.5,24.0,0.2213,0.2532,0.3607,0.02737
1/4/2021,13:00,1.9,25.0,0.2219,0.2548,0.3628,0.02735
1/4/2021,14:00,1.3,25.0,0.2058,0.2194,0.3162,0.0276
1/4/2021,15:00,0.5,24.0,0.1695,0.1468,0.2289,0.02785
1/4/2021,16:00,0.2,23.0,0.1077,0.05006,0.1209,0.02755
1/5/2021,08:00,3.4000000000000004,12.0,0.02177,7.168e-05,0.02178,0.02684
1/5/2021,09:00,3.2,16.0,0.1013,0.04256,0.112,0.02748
1/5/2021,10:00,2.6,19.0,0.1656,0.1395,0.2206,0.02785
1/5/2021,11:00,2.2,22.0,0.2039,0.2154,0.3111,0.02762
1/5/2021,12:00,1.5,23.0,0.2217,0.2542,0.3621,0.02735
1/5/2021,13:00,1.1,24.0,0.2225,0.256,0.3646,0.02734
1/5/2021,14:00,0.9,24.0,0.2065,0.221,0.3182,0.02759
1/5/2021,15:00,0.7000000000000001,22.0,0.1705,0.1486,0.231,0.02784
1/5/2021,16:00,0.7000000000000001,20.0,0.1089,0.05157,0.1227,0.02756
1/6/2021,08:00,2.2,12.0,0.02175,7.134e-05,0.02176,0.02684
1/6/2021,09:00,2.5,16.0,0.1014,0.04272,0.1122,0.02748
1/6/2021,10:00,1.7000000000000002,19.0,0.1658,0.14,0.2212,0.02784
1/6/2021,11:00,1.0,21.0,0.2043,0.2162,0.3121,0.02761
1/6/2021,12:00,0.9,22.0,0.2222,0.2553,0.3636,0.02734
1/6/2021,13:00,1.2000000000000002,22.0,0.2231,0.2574,0.3664,0.02732
1/6/2021,14:00,1.4,22.0,0.2073,0.2226,0.3203,0.02757
1/6/2021,15:00,1.1,20.0,0.1715,0.1504,0.2331,0.02783
1/6/2021,16:00,0.9,17.0,0.1102,0.05315,0.1245,0.02757
1/7/2021,08:00,1.8,11.0,0.02177,7.172e-05,0.02178,0.02684
1/7/2021,09:00,1.9,14.0,0.1016,0.04294,0.1124,0.02748
1/7/2021,10:00,1.5,17.0,0.1662,0.1406,0.2219,0.02783
1/7/2021,11:00,1.6,19.0,0.2047,0.2171,0.3133,0.0276
1/7/2021,12:00,2.0,20.0,0.2227,0.2564,0.3651,0.02732
1/7/2021,13:00,2.2,21.0,0.2237,0.2588,0.3684,0.0273
1/7/2021,14:00,2.2,20.0,0.2081,0.2243,0.3225,0.02755
1/7/2021,15:00,1.6,19.0,0.1725,0.1524,0.2353,0.02782
1/7/2021,16:00,1.0,16.0,0.1115,0.05478,0.1264,0.02757
1/8/2021,08:00,2.4000000000000004,9.0,0.02183,7.284e-05,0.02184,0.02684
1/8/2021,09:00,3.5,12.0,0.1019,0.04322,0.1128,0.02748
1/8/2021,10:00,3.8,15.0,0.1665,0.1413,0.2227,0.02782
1/8/2021,11:00,3.4000000000000004,16.0,0.2052,0.2181,0.3145,0.02758
1/8/2021,12:00,3.1,17.0,0.2232,0.2576,0.3668,0.02731
1/8/2021,13:00,2.8000000000000003,18.0,0.2244,0.2603,0.3704,0.02728
1/8/2021,14:00,2.5,18.0,0.2089,0.2261,0.3247,0.02754
1/8/2021,15:00,1.6,16.0,0.1736,0.1544,0.2376,0.02781
1/8/2021,16:00,1.1,13.0,0.1128,0.05647,0.1283,0.02758
1/9/2021,08:00,3.5,7.0,0.02192,7.472e-05,0.02193,0.02684
1/9/2021,09:00,3.0,11.0,0.1022,0.04356,0.1132,0.02748
1/9/2021,10:00,2.0,14.0,0.167,0.142,0.2235,0.02782
1/9/2021,11:00,0.7000000000000001,17.0,0.2057,0.2191,0.3158,0.02757
1/9/2021,12:00,0.5,18.0,0.2238,0.2589,0.3686,0.02729
1/9/2021,13:00,1.1,19.0,0.2251,0.2618,0.3725,0.02726
1/9/2021,14:00,1.5,19.0,0.2097,0.2279,0.3271,0.02752
1/9/2021,15:00,1.4,17.0,0.1746,0.1564,0.24,0.0278
