Date (MM/DD/YYYY),Time (HH:MM),Wspd,Dry-bulb,DHI,DNI,GHI,ALB
1/1/2021,08:00,4.0,12.0,1.981e-23,0.0,1.981e-23,0.03618
1/1/2021,09:00,3.9,16.0,1.096e-22,0.0,1.096e-22,0.03618
1/1/2021,10:00,4.0,20.0,7.378e-22,1.013e-42,7.378e-22,0.03618
1/1/2021,11:00,4.2,23.0,2.992e-21,1.5199999999999998e-34,2.992e-21,0.03618
1/1/2021,12:00,4.1000000000000005,25.0,6.643e-21,1.967e-31,6.643e-21,0.03618
1/1/2021,13:00,3.8,26.0,6.750000000000001e-21,2.2270000000000003e-31,6.750000000000001e-21,0.03618
1/1/2021,14:00,2.8000000000000003,26.0,3.1240000000000002e-21,2.363e-34,3.1240000000000002e-21,0.03618
1/1/2021,15:00,1.7000000000000002,23.0,7.859999999999999e-22,2.982e-42,7.859999999999999e-22,0.03618
1/1/2021,16:00,1.5,19.0,1.1899999999999998e-22,0.0,1.1899999999999998e-22,0.03618
1/2/2021,08:00,4.1000000000000005,13.0,1.988e-23,0.0,1.988e-23,0.03618
1/2/2021,09:00,4.6000000000000005,17.0,1.094e-22,0.0,1.094e-22,0.03618
1/2/2021,10:00,4.9,20.0,7.403999999999999e-22,1.078e-42,7.403999999999999e-22,0.03618
1/2/2021,11:00,4.6000000000000005,23.0,3.022e-21,1.685e-34,3.022e-21,0.03618
1/2/2021,12:00,4.1000000000000005,24.0,6.761e-21,2.2570000000000003e-31,6.761e-21,0.03618
1/2/2021,13:00,3.6,25.0,6.915e-21,2.685e-31,6.915e-21,0.03618
1/2/2021,14:00,2.8000000000000003,25.0,3.211e-21,3.124e-34,3.211e-21,0.03618
1/2/2021,15:00,1.7000000000000002,23.0,8.094e-22,4.875000000000001e-42,8.094e-22,0.03618
1/2/2021,16:00,1.4,19.0,1.229e-22,0.0,1.229e-22,0.03618
1/3/2021,08:00,3.2,13.0,1.994e-23,0.0,1.994e-23,0.03618
1/3/2021,09:00,3.5,17.0,1.094e-22,0.0,1.094e-22,0.03618
1/3/2021,10:00,3.2,20.0,7.441e-22,1.1740000000000001e-42,7.441e-22,0.03618
1/3/2021,11:00,2.5,22.0,3.057e-21,1.898e-34,3.057e-21,0.03618
1/3/2021,12:00,1.3,23.0,6.894e-21,2.622e-31,6.894e-21,0.03618
1/3/2021,13:00,0.6000000000000001,24.0,7.096e-21,3.2740000000000003e-31,7.096e-21,0.03618
1/3/2021,14:00,0.6000000000000001,24.0,3.306e-21,4.178e-34,3.306e-21,0.03618
1/3/2021,15:00,0.5,22.0,8.345e-22,8.083e-42,8.345e-22,0.03618
1/3/2021,16:00,0.5,20.0,1.27e-22,0.0,1.27e-22,0.03618
1/4/2021,08:00,3.9,11.0,1.998e-23,0.0,1.998e-23,0.03618
1/4/2021,09:00,3.4000000000000004,15.0,1.095e-22,0.0,1.095e-22,0.03618
1/4/2021,10:00,3.3000000000000003,19.0,7.489999999999999e-22,1.3120000000000001e-42,7.489999999999999e-22,0.03618
1/4/2021,11:00,3.2,22.0,3.098e-21,2.1710000000000003e-34,3.098e-21,0.03618
1/4/2021,12:00,2.5,24.0,7.041e-21,3.084e-31,7.041e-21,0.03618
1/4/2021,13:00,1.9,25.0,7.295e-21,4.037e-31,7.295e-21,0.03618
1/4/2021,14:00,1.3,25.0,3.408e-21,5.6530000000000005e-34,3.408e-21,0.03618
1/4/2021,15:00,0.5,24.0,8.614e-22,1.358e-41,8.614e-22,0.03618
1/4/2021,16:00,0.2,23.0,1.314e-22,0.0,1.314e-22,0.03618
1/5/2021,08:00,3.4000000000000004,12.0,2.001e-23,0.0,2.001e-23,0.03618
1/5/2021,09:00,3.2,16.0,1.098e-22,0.0,1.098e-22,0.03618
1/5/2021,10:00,2.6,19.0,7.548999999999999e-22,1.5020000000000002e-42,7.548999999999999e-22,0.03618
1/5/2021,11:00,2.2,22.0,3.144e-21,2.523e-34,3.144e-21,0.03618
1/5/2021,12:00,1.5,23.0,7.204e-21,3.67e-31,7.204e-21,0.03618
1/5/2021,13:00,1.1,24.0,7.511e-21,5.0310000000000015e-31,7.511e-21,0.03618
1/5/2021,14:00,0.9,24.0,3.519e-21,7.731e-34,3.519e-21,0.03618
1/5/2021,15:00,0.7000000000000001,22.0,8.902e-22,2.31e-41,8.902e-22,0.03618
1/5/2021,16:00,0.7000000000000001,20.0,1.3599999999999998e-22,0.0,1.3599999999999998e-22,0.03618
1/6/2021,08:00,2.2,12.0,2.001e-23,0.0,2.001e-23,0.03618
1/6/2021,09:00,2.5,16.0,1.103e-22,0.0,1.103e-22,0.03618
1/6/2021,10:00,1.7000000000000002,19.0,7.619999999999999e-22,1.763e-42,7.619999999999999e-22,0.03618
1/6/2021,11:00,1.0,21.0,3.196e-21,2.977e-34,3.196e-21,0.03618
1/6/2021,12:00,0.9,22.0,7.383e-21,4.42e-31,7.383e-21,0.03618
1/6/2021,13:00,1.2000000000000002,22.0,7.748e-21,6.335e-31,7.748e-21,0.03618
1/6/2021,14:00,1.4,22.0,3.639e-21,1.068e-33,3.639e-21,0.03618
1/6/2021,15:00,1.1,20.0,9.21e-22,3.9759999999999996e-41,9.21e-22,0.03618
1/6/2021,16:00,0.9,17.0,1.4100000000000001e-22,0.0,1.4100000000000001e-22,0.03618
1/7/2021,08:00,1.8,11.0,2.0000000000000002e-23,0.0,2.0000000000000002e-23,0.03618
1/7/2021,09:00,1.9,14.0,1.109e-22,0.0,1.109e-22,0.03618
1/7/2021,10:00,1.5,17.0,7.702999999999999e-22,2.1190000000000002e-42,7.702999999999999e-22,0.03618
1/7/2021,11:00,1.6,19.0,3.254e-21,3.5650000000000003e-34,3.254e-21,0.03618
1/7/2021,12:00,2.0,20.0,7.580000000000001e-21,5.383e-31,7.580000000000001e-21,0.03618
1/7/2021,13:00,2.2,21.0,8.005e-21,8.057e-31,8.005e-21,0.03618
1/7/2021,14:00,2.2,20.0,3.768e-21,1.491e-33,3.768e-21,0.03618
1/7/2021,15:00,1.6,19.0,9.539e-22,6.915999999999998e-41,9.539e-22,0.03618
1/7/2021,16:00,1.0,16.0,1.463e-22,0.0,1.463e-22,0.03618
1/8/2021,08:00,2.4000000000000004,9.0,1.998e-23,0.0,1.998e-23,0.03618
1/8/2021,09:00,3.5,12.0,1.116e-22,0.0,1.116e-22,0.03618
1/8/2021,10:00,3.8,15.0,7.798e-22,2.6090000000000006e-42,7.798e-22,0.03618
1/8/2021,11:00,3.4000000000000004,16.0,3.318e-21,4.333e-34,3.318e-21,0.03618
1/8/2021,12:00,3.1,17.0,7.795e-21,6.630000000000001e-31,7.795e-21,0.03618
1/8/2021,13:00,2.8000000000000003,18.0,8.284e-21,1.035e-30,8.284e-21,0.03618
1/8/2021,14:00,2.5,18.0,3.908e-21,2.101e-33,3.908e-21,0.03618
1/8/2021,15:00,1.6,16.0,9.891e-22,1.215e-40,9.891e-22,0.03618
1/8/2021,16:00,1.1,13.0,1.5189999999999997e-22,0.0,1.5189999999999997e-22,0.03618
1/9/2021,08:00,3.5,7.0,1.994e-23,0.0,1.994e-23,0.03618
1/9/2021,09:00,3.0,11.0,1.125e-22,0.0,1.125e-22,0.03618
1/9/2021,10:00,2.0,14.0,7.905999999999999e-22,3.287e-42,7.905999999999999e-22,0.03618
1/9/2021,11:00,0.7000000000000001,17.0,3.389e-21,5.341e-34,3.389e-21,0.03618
1/9/2021,12:00,0.5,18.0,8.031e-21,8.253e-31,8.031e-21,0.03618
1/9/2021,13:00,1.1,19.0,8.588e-21,1.341e-30,8.588e-21,0.03618
1/9/2021,14:00,1.5,19.0,4.058e-21,2.985e-33,4.058e-21,0.03618
1/9/2021,15:00,1.4,17.0,1.027e-21,2.153e-40,1.027e-21,0.03618
1/9/2021,16:00,1.2000000000000002,14.0,1.5789999999999998e-22,0.0,1.5789999999999998e-22,0.03618
1/10/2021,08:00,3.0,9.0,1.988e-23,0.0,1.988e-23,0.03618
1/10/2021,09:00,2.6,12.0,1.136e-22,0.0,1.136e-22,0.03618
1/10/2021,10:00,1.8,15.0,8.026999999999999e-22,4.238000000000001e-42,8.026999999999999e-22,0.03618
