,Temperature,"Spectra: [ 280, 305, 330, 355, 380, ]"
2021-01-02 16:00:00-07:00,19.0,"[2.5422863835118302e-23, 6.075640933078396e-05, 0.01951494567447328, 0.02164782917681921, 0.020071221833307326]"
2021-01-02 17:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-02 18:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-02 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-02 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-02 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-02 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-02 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 07:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 08:00:00-07:00,13.0,"[7.529019583524119e-24, 1.5851422014487715e-05, 0.007502556931025585, 0.010677276936385757, 0.01095328984791564]"
2021-01-03 09:00:00-07:00,17.0,"[3.049980377883638e-23, 7.326953412020871e-05, 0.025282966608949, 0.02829206739590672, 0.026363172904787846]"
2021-01-03 10:00:00-07:00,20.0,"[1.871792057983254e-22, 0.0003777778211415386, 0.0368548350617917, 0.03648223571399422, 0.03200221822453679]"
2021-01-03 11:00:00-07:00,22.0,"[5.272993541969039e-22, 0.0006993853498954512, 0.029942842791680038, 0.027371801546657235, 0.024071859749864748]"
2021-01-03 12:00:00-07:00,23.0,"[3.366538218988032e-21, 0.002779417433602534, 0.08236660794911996, 0.06914790908108426, 0.05740616658399617]"
2021-01-03 13:00:00-07:00,24.0,"[3.605824023610189e-21, 0.0029261741897402744, 0.08879317364328956, 0.07622455700535266, 0.0631929199095672]"
2021-01-03 14:00:00-07:00,24.0,"[2.015678520622773e-21, 0.002482209678249821, 0.10894303560602148, 0.10110317670740332, 0.08538998352042429]"
2021-01-03 15:00:00-07:00,22.0,"[1.9310065554734723e-22, 0.0003806957363921876, 0.03486798477090073, 0.03446847140285768, 0.030040132568258267]"
2021-01-03 16:00:00-07:00,20.0,"[2.409230639757803e-23, 5.751004687412363e-05, 0.018099857440663315, 0.020028442362360635, 0.018548891286893833]"
2021-01-03 17:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 18:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-03 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 07:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 08:00:00-07:00,11.0,"[7.027037286521959e-24, 1.4719908767068652e-05, 0.006959321026899723, 0.009908257277332529, 0.010165576952421684]"
2021-01-04 09:00:00-07:00,15.0,"[2.6378827274364765e-23, 6.338246129088639e-05, 0.02184622689387886, 0.024464188068869963, 0.022780708455082337]"
2021-01-04 10:00:00-07:00,19.0,"[1.6090144076824263e-22, 0.00032451316429179123, 0.03154599014936456, 0.0312478374579638, 0.02742436526921692]"
2021-01-04 11:00:00-07:00,22.0,"[5.449585380991954e-22, 0.0007185072685740857, 0.030639899927369835, 0.02804142775608248, 0.02464586909800245]"
2021-01-04 12:00:00-07:00,24.0,"[1.0369238705871305e-21, 0.00092565113353808, 0.028132111190119956, 0.02513133889364075, 0.022478623966821022]"
2021-01-04 13:00:00-07:00,25.0,"[1.1683856199053213e-21, 0.0009926648560677018, 0.03045023983309024, 0.027221540007462606, 0.023760604125859532]"
2021-01-04 14:00:00-07:00,25.0,"[7.950785842371464e-22, 0.0009713659352352827, 0.0421409066638159, 0.0392316247203371, 0.03330216037320113]"
2021-01-04 15:00:00-07:00,24.0,"[2.0238868211825634e-22, 0.0003963064499043302, 0.035588844220830924, 0.035125550860108205, 0.030586312758232162]"
2021-01-04 16:00:00-07:00,23.0,"[2.540716487767166e-23, 6.057736471378257e-05, 0.01865505495957693, 0.020589162594441185, 0.019032428876885096]"
2021-01-04 17:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 18:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-04 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 07:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 08:00:00-07:00,12.0,"[7.589559082722627e-24, 1.5844519261595168e-05, 0.007484285301176103, 0.010661866018488638, 0.010934853502924263]"
2021-01-05 09:00:00-07:00,16.0,"[3.061898171668607e-23, 7.355985571261525e-05, 0.02530783509153351, 0.028314017647742093, 0.026382086511654815]"
2021-01-05 10:00:00-07:00,19.0,"[1.8974823294057934e-22, 0.0003819343867350898, 0.036937713818899334, 0.03653425644425916, 0.03203892000753794]"
2021-01-05 11:00:00-07:00,22.0,"[5.389200190886152e-22, 0.0007058083988069443, 0.02990379918238873, 0.027357484764033747, 0.02405143872730841]"
2021-01-05 12:00:00-07:00,23.0,"[1.0752182091092348e-21, 0.0009481432193235901, 0.028604073496045254, 0.025561795245290442, 0.02287896557115169]"
2021-01-05 13:00:00-07:00,24.0,"[1.2349130434622169e-21, 0.001029745369419936, 0.0312619868485337, 0.02787777623388802, 0.024296169060522475]"
2021-01-05 14:00:00-07:00,24.0,"[8.127689847045421e-22, 0.0009777405264922408, 0.04180196503288801, 0.03884211173609996, 0.03296606217534051]"
2021-01-05 15:00:00-07:00,22.0,"[2.1229802696803533e-22, 0.00041286626871133575, 0.03632595818850877, 0.035800487147499595, 0.031148884283883196]"
2021-01-05 16:00:00-07:00,20.0,"[2.678867043612948e-23, 6.384261858772903e-05, 0.01921428023785022, 0.02115506994892078, 0.019530398144478465]"
2021-01-05 17:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 18:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-05 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 07:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 08:00:00-07:00,12.0,"[8.107373642911269e-24, 1.6913383445927475e-05, 0.00798696589554437, 0.011380969165361996, 0.011672470188166934]"
2021-01-06 09:00:00-07:00,16.0,"[3.3896410061235304e-23, 8.136461498724212e-05, 0.027914836933682803, 0.03124564703557666, 0.029088525089263843]"
2021-01-06 10:00:00-07:00,19.0,"[2.1102694095185377e-22, 0.00042392862935807137, 0.04071250369472337, 0.040248884385519365, 0.03525326038505512]"
2021-01-06 11:00:00-07:00,21.0,"[5.918169612961298e-22, 0.0007659976117326995, 0.0321743405401157, 0.029323627076000128, 0.025669463525321824]"
2021-01-06 12:00:00-07:00,22.0,"[1.1891501197859685e-21, 0.0010245111798334028, 0.030569434844951383, 0.027152661076871674, 0.024134594035904268]"
2021-01-06 13:00:00-07:00,22.0,"[1.3729804097695622e-21, 0.0011169717549779292, 0.03348787793666092, 0.02972657014813642, 0.025775654008590637]"
2021-01-06 14:00:00-07:00,22.0,"[8.64033851227924e-22, 0.0010226982671835013, 0.043126667218678416, 0.040040712461860355, 0.033963142749900796]"
2021-01-06 15:00:00-07:00,20.0,"[2.2649259512458667e-22, 0.00043715173035039837, 0.03766589412937344, 0.03706068479889002, 0.032202765531780864]"
2021-01-06 16:00:00-07:00,17.0,"[2.827898927754515e-23, 6.729327727012168e-05, 0.01979551622404125, 0.021720166319056888, 0.020032081376041823]"
2021-01-06 17:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 18:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-06 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 07:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 08:00:00-07:00,11.0,"[8.272527814845652e-24, 1.7278439300308745e-05, 0.008160407835727801, 0.011623991391437457, 0.011924950969390438]"
2021-01-07 09:00:00-07:00,14.0,"[3.505668392299124e-23, 8.41371964647264e-05, 0.02876765910875491, 0.03218867156063867, 0.029942362232301033]"
2021-01-07 10:00:00-07:00,17.0,"[2.2456509182742864e-22, 0.0004498606133415237, 0.042937386939375384, 0.042409021743722214, 0.03711956622499401]"
2021-01-07 11:00:00-07:00,19.0,"[5.803988597692513e-22, 0.0007461940692150629, 0.031133346912289618, 0.028400160030153263, 0.024889399024155504]"
2021-01-07 12:00:00-07:00,20.0,"[1.1768981990986798e-21, 0.00100211819225225, 0.029681092408340902, 0.026416348601543724, 0.023532395700454917]"
2021-01-07 13:00:00-07:00,21.0,"[1.39502637429792e-21, 0.001114240131753218, 0.03303346849744082, 0.029301709099737706, 0.02543313013211216]"
2021-01-07 14:00:00-07:00,20.0,"[9.556592814282418e-22, 0.0011111530704076126, 0.04617993669405817, 0.04280171276993107, 0.03626589560370802]"
2021-01-07 15:00:00-07:00,19.0,"[2.5630649827780073e-22, 0.0004906115555985945, 0.04137833145671717, 0.04065307531382975, 0.03529328021664956]"
2021-01-07 16:00:00-07:00,16.0,"[3.223637956279856e-23, 7.664039472371544e-05, 0.02199880784178722, 0.024081042754499394, 0.022166185493753578]"
2021-01-07 17:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 18:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-07 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 07:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 08:00:00-07:00,9.0,"[9.246962338905704e-24, 1.936898037934903e-05, 0.009154776027322172, 0.013035762117377316, 0.013368089624484183]"
2021-01-08 09:00:00-07:00,12.0,"[3.908311245641347e-23, 9.382825265372293e-05, 0.03195995560205603, 0.035706503167500535, 0.0332163916414866]"
2021-01-08 10:00:00-07:00,15.0,"[2.407322970786484e-22, 0.00048118109902692654, 0.045526408222581374, 0.04495212098527679, 0.039313767765056545]"
2021-01-08 11:00:00-07:00,16.0,"[6.606888972964125e-22, 0.0008373226833957887, 0.034579109912815986, 0.03141100486276792, 0.027393183612523242]"
2021-01-08 12:00:00-07:00,17.0,"[1.2715065751210083e-21, 0.0010606162447054598, 0.031086217015199438, 0.027574133605913455, 0.0244879968317575]"
2021-01-08 13:00:00-07:00,18.0,"[1.4799696305047911e-21, 0.0011577971922155294, 0.03393341964806422, 0.030060783333661408, 0.02607100517703543]"
2021-01-08 14:00:00-07:00,18.0,"[1.0082461766204708e-21, 0.001150991578554291, 0.04709656295058559, 0.043573259613937154, 0.036894141274236916]"
2021-01-08 15:00:00-07:00,16.0,"[2.6544168974376686e-22, 0.000503819926307291, 0.04158037624446691, 0.04076422855928119, 0.03536871861408641]"
2021-01-08 16:00:00-07:00,13.0,"[3.2770249721722714e-23, 7.78609857485302e-05, 0.021788314923188137, 0.023790677785507464, 0.02185917647475423]"
2021-01-08 17:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 18:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-08 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 07:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 08:00:00-07:00,7.0,"[1.1086857042048646e-23, 2.3345332118083802e-05, 0.011042020244985146, 0.015719786200974195, 0.016118115368909565]"
2021-01-09 09:00:00-07:00,11.0,"[6.312392280859315e-23, 0.00015147825504511125, 0.0513401816477836, 0.05731796031119751, 0.05325615437748915]"
2021-01-09 10:00:00-07:00,14.0,"[4.699317127473951e-22, 0.0009345682584143882, 0.0875978063390169, 0.08618153457121039, 0.07518461829232335]"
2021-01-09 11:00:00-07:00,17.0,"[6.924884809512245e-22, 0.000867579068612034, 0.0355190955692914, 0.03222903318757682, 0.028041586173477726]"
2021-01-09 12:00:00-07:00,18.0,"[1.3744770188254517e-21, 0.0011166264332688794, 0.03233052509626512, 0.02850112681851802, 0.025155350424169803]"
2021-01-09 13:00:00-07:00,19.0,"[1.570583531840104e-21, 0.0011995761130707743, 0.03471614028898761, 0.030675404003235603, 0.026541033538779128]"
2021-01-09 14:00:00-07:00,19.0,"[1.0493545057416877e-21, 0.001177471202225128, 0.04742056731692208, 0.04384601473798709, 0.03715427089272431]"
2021-01-09 15:00:00-07:00,17.0,"[2.752603480467608e-22, 0.0005176714125439797, 0.041752796095397074, 0.04086866394167371, 0.035431359833205445]"
2021-01-09 16:00:00-07:00,14.0,"[3.46085329621511e-23, 8.217635163266185e-05, 0.022388791898678036, 0.024385107509352154, 0.022382689264353443]"
2021-01-09 17:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 18:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-09 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 07:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 08:00:00-07:00,9.0,"[8.017191544369823e-24, 1.700729439487913e-05, 0.008054892873396821, 0.011457927948457314, 0.01174801802741555]"
2021-01-10 09:00:00-07:00,12.0,"[5.915081208503006e-23, 0.00014189491851024399, 0.04777174157506452, 0.05330881173098767, 0.0495430755188247]"
2021-01-10 10:00:00-07:00,15.0,"[4.635026834732696e-22, 0.0009192323803940811, 0.08530068712083416, 0.08387124313254853, 0.0731344431899279]"
2021-01-10 11:00:00-07:00,17.0,"[6.7962966434180965e-22, 0.0008440448007483344, 0.0342862934841312, 0.031135170695811752, 0.02714515087634548]"
2021-01-10 12:00:00-07:00,18.0,"[1.3870947305288628e-21, 0.0011084351171675307, 0.031796648728652385, 0.028048836975095564, 0.024786376412408734]"
2021-01-10 13:00:00-07:00,19.0,"[4.00808685560668e-21, 0.0028517125066713565, 0.08032319270966458, 0.06873908110327022, 0.057202626573311814]"
2021-01-10 14:00:00-07:00,19.0,"[2.2619087965157496e-21, 0.002469395460542332, 0.09760967737025114, 0.08968734627945885, 0.07547582144301174]"
2021-01-10 15:00:00-07:00,17.0,"[4.40524137309135e-22, 0.0008203496209766626, 0.06466418952255956, 0.06318511528562493, 0.054680681527377165]"
2021-01-10 16:00:00-07:00,14.0,"[3.523272176988503e-23, 8.361633513677224e-05, 0.02218194553198044, 0.024083284347681894, 0.02206935209203855]"
2021-01-10 17:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 18:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 19:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 20:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 21:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 22:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-10 23:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-11 00:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-11 01:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-11 02:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-11 03:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-11 04:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-11 05:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-11 06:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-11 07:00:00-07:00,0.0,"[nan, nan, nan, nan, nan]"
2021-01-11 08:00:00-07:00,9.0,"[1.1098290761244328e-23, 2.3769844015713648e-05, 0.011279569676992632, 0.016031951760878474, 0.01643366935626471]"
2021-01-11 09:00:00-07:00,12.0,"[6.275797730020367e-23, 0.0001503940571591808, 0.050299386918724605, 0.056045936351056924, 0.05208779133612271]"
2021-01-11 10:00:00-07:00,14.0,"[5.380012780226287e-22, 0.0010626950657317792, 0.0975750008411582, 0.09582281973361345, 0.08347082409504669]"
2021-01-11 11:00:00-07:00,17.0,"[1.925875336976972e-21, 0.0022758776110021516, 0.09001150106612324, 0.07940456730289683, 0.0667380552179537]"
2021-01-11 12:00:00-07:00,18.0,"[3.3072782513077305e-21, 0.0024272158306160533, 0.06740043221459133, 0.056883642114892115, 0.04766954401902025]"
2021-01-11 13:00:00-07:00,19.0,"[4.465013807477961e-21, 0.0030931156540927847, 0.08597026241082055, 0.07338099042922083, 0.06088334104535613]"
2021-01-11 14:00:00-07:00,19.0,"[2.5827435793019094e-21, 0.0027589247999080017, 0.10719311766959101, 0.09821253319687419, 0.08255083780019237]"
2021-01-11 15:00:00-07:00,17.0,"[3.626370831965157e-22, 0.0006685387129165175, 0.05150738730168691, 0.05023626925069788, 0.04345436187060257]"
