,Sum_DNI,Sum_DHI,Sum_DNI_ALB,Sum_DHI_ALB
2021-01-01 08:00:00-07:00,457.3140828196569,16.480171389762603,125.63529502664,1.6703796850235482
2021-01-01 09:00:00-07:00,753.7427747534317,37.0037679750314,156.9659766916551,2.7811064956580696
2021-01-01 10:00:00-07:00,866.217419541698,46.69355387712779,158.73176168745894,3.1091996249004175
2021-01-01 11:00:00-07:00,918.1162433291682,51.69466846767183,155.9696625513786,3.2091847194396896
2021-01-01 12:00:00-07:00,939.7565842221098,53.89129297911778,153.64091519204754,3.229274003496861
2021-01-01 13:00:00-07:00,940.139755684692,53.930732360172584,153.5884743582807,3.2294230331804745
2021-01-01 14:00:00-07:00,919.4063627584727,51.824085134289696,155.84727266797867,3.2107186909509826
2021-01-01 15:00:00-07:00,869.0228775311807,46.95436258453483,158.64449750185784,3.1155648470552113
2021-01-01 16:00:00-07:00,760.0466522015105,37.510415979306906,157.21790341896295,2.800935273136109
2021-01-02 08:00:00-07:00,456.0979043617939,16.404769376895302,125.28244872638281,1.663393971146813
2021-01-02 09:00:00-07:00,753.6100778419997,36.992634378013555,156.82479567133788,2.7786412145453343
2021-01-02 10:00:00-07:00,866.3794914356029,46.70798569654177,158.63916051002496,3.1079050045138703
2021-01-02 11:00:00-07:00,918.4048470544867,51.725621856041066,155.87599582061617,3.2083220014620633
2021-01-02 12:00:00-07:00,940.1760165786463,53.93547253842382,153.5295148781896,3.2283958736364498
2021-01-02 13:00:00-07:00,940.7154394520339,53.99104145661813,153.4485307680701,3.228554861001447
2021-01-02 14:00:00-07:00,920.2293383480976,51.906711081411714,155.70325551928423,3.2104531675886534
2021-01-02 15:00:00-07:00,870.3073253894689,47.0740933673082,158.5098821300706,3.116884425031703
2021-01-02 16:00:00-07:00,762.4457248070088,37.70302465619873,157.1912449298125,2.8066191622576104
2021-01-03 08:00:00-07:00,455.15145202019096,16.34600768642027,124.9599904046051,1.6574244717580406
2021-01-03 09:00:00-07:00,753.5931528074506,36.991297281372546,156.6822071730602,2.7764186727032865
2021-01-03 10:00:00-07:00,866.606729093164,46.729463947901884,158.52617231944714,3.106693426078555
2021-01-03 11:00:00-07:00,918.7555024979738,51.75993702100886,155.7623045844038,3.2073087814321055
2021-01-03 12:00:00-07:00,940.6490528160068,53.98301990587724,153.40178406409507,3.2273624108400503
2021-01-03 13:00:00-07:00,941.3351767531777,54.05493690008725,153.30660878161214,3.2276464241350586
