Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version,Tilt,Azimuth,Anemometer_Height_m
1999,1,2,9,30,842,64,320,-3,-14,3.8,47.72,10.30337315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,10,30,21,153,162,-2,-14,4.5,43.71,3.227161328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,11,30,134,210,271,-1,-14,4.800000000000002,43.5,5.687937005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,12,30,76,205,240,-1,-14,4.9,43.68,2.710692264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,13,30,0,115,115,-1,-14,4.7,44.69,1.032030246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,14,30,15,120,125,-2,-13,4.2,45.83,-0.629602373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,15,30,0,24,24,-3,-13,3.5,54.19,-2.775451687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,16,30,0,3,3,-5,-13,3,58.51,-4.974056937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,17,30,0,0,0,-6,-13,2.7,62.18,-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,18,30,0,0,0,-7,-14,2.5,66.43,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,19,30,0,0,0,-7,-14,2.3000000000000003,70.77,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,20,30,0,0,0,-8,-14,2.1,68.27,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,21,30,0,0,0,-9,-15,1.8,70.96000000000002,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,22,30,0,0,0,-9,-15,1.4,75.16,-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,2,23,30,0,0,0,-10,-16,1.2000000000000002,78.12,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,0,30,0,0,0,-11,-16,1,74,-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,1,30,0,0,0,-12,-17,0.8,77.09,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,2,30,0,0,0,-12,-17,0.5,73.42,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,3,30,0,0,0,-12,-18,0.30000000000000004,76.46000000000002,-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,4,30,0,0,0,-13,-18,0.4,74.43,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,5,30,0,0,0,-13,-18,0.7000000000000001,73,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,6,30,0,0,0,-13,-19,0.8,69.88,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,7,30,0,0,0,-12,-19,1.2000000000000002,60.84,-11.79093253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,8,30,0,21,21,-9,-20,2.2,46.49,-4.659020649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,9,30,275,122,206,-7,-19,3.7,41.69,-0.628647087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,10,30,27,158,169,-5,-18,4.7,38.02,1.343870117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,11,30,203,210,302,-4,-18,5.1000000000000005,37.02,4.536886959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,12,30,124,213,270,-4,-17,5.1000000000000005,38.74,0.767259827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,13,30,4,137,139,-4,-17,4.800000000000002,40.36,9.830928492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,14,30,737,60,299,-4,-16,4.1000000000000005,41.69,13.70435382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,15,30,322,67,131,-5,-16,2.8000000000000003,46.11,0.31836188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,16,30,0,20,20,-6,-16,1.5,54.47,-5.805513745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,17,30,0,0,0,-7,-16,0.9,60.57,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,18,30,0,0,0,-8,-16,0.9,61.16,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,19,30,0,0,0,-8,-16,1.2000000000000002,60.31,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,20,30,0,0,0,-8,-16,1.5,59.91,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,21,30,0,0,0,-8,-16,1.9,59.95,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,22,30,0,0,0,-8,-16,2.3000000000000003,61.07,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,3,23,30,0,0,0,-8,-15,2.7,62.39,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,0,30,0,0,0,-8,-15,2.8000000000000003,62.7,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,1,30,0,0,0,-8,-15,2.5,63.11,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,2,30,0,0,0,-8,-15,2.1,68.91,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,3,30,0,0,0,-8,-15,2,63.74,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,4,30,0,0,0,-8,-15,2,63.75,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,5,30,0,0,0,-8,-15,2.3000000000000003,63.72,-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,6,30,0,0,0,-7,-15,2.7,63.91,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,7,30,0,0,0,-6,-15,3.6,55.58,-4.736012304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,8,30,141,65,90,-4,-14,4.6000000000000005,51.57,1.518517333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,9,30,316,118,214,-2,-13,5.1000000000000005,48.1,7.260361159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,10,30,267,174,282,0,-12,5.4,44.81,7.555525119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,11,30,67,201,231,0,-11,5.9,44.52,3.328895976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,12,30,0,130,130,1,-10,6.5,44.04,10.63715017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,13,30,513,141,354,1,-10,6.7,46.69,19.60540598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,14,30,677,71,293,0,-9,6.1000000000000005,49.28,10.5987439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,15,30,30,75,81,0,-8,5.4,54.83,0.977987165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,16,30,0,13,13,0,-9,5.1000000000000005,58.07,0.095445582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,17,30,0,0,0,-1,-9,5.5,60.91,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,18,30,0,0,0,-1,-9,5.800000000000002,60.08,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,19,30,0,0,0,-1,-9,6,59.14,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,20,30,0,0,0,-1,-10,6,58.47,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,21,30,0,0,0,-1,-10,5.7,58.43,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,22,30,0,0,0,-1,-10,5.4,58.45,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,4,23,30,0,0,0,-1,-9,5.1000000000000005,63.21,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,0,30,0,0,0,-1,-9,4.9,59.58,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,1,30,0,0,0,-1,-9,4.9,61.28,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,2,30,0,0,0,0,-9,5.1000000000000005,63.05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,3,30,0,0,0,0,-8,5.1000000000000005,64.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,4,30,0,0,0,0,-8,4.9,64.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,5,30,0,0,0,-1,-9,4.4,66.05,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,6,30,0,0,0,-2,-9,4,64.46000000000001,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,7,30,0,0,0,-1,-9,4.1000000000000005,60.01,1.646748778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,8,30,458,48,126,0,-8,4.5,56.36,6.314780677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,9,30,97,130,160,1,-7,5,57.12000000000001,7.080699756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,10,30,209,180,265,3,-6,5.4,61.67,10.03112175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,11,30,83,206,244,4,-5,5.800000000000002,59.94,10.59135059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,12,30,149,216,285,4,-5,6,56.91,19.47134636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,13,30,686,99,385,5,-5,5.6000000000000005,58.42,30.81692458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,14,30,880,56,347,4,-4,4.5,62,26.34681584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,15,30,527,52,158,2,-4,3.3000000000000003,73.54,9.899222569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,16,30,0,33,33,0,-5,3,71.91,0.285373689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,17,30,0,0,0,0,-6,3.1,71.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,18,30,0,0,0,0,-6,3.2,69.92,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,19,30,0,0,0,0,-6,3.1,69.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,20,30,0,0,0,0,-6,3,70.71000000000002,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,21,30,0,0,0,0,-6,2.9000000000000004,70.81,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,22,30,0,0,0,0,-6,2.8000000000000003,69.99,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,5,23,30,0,0,0,0,-7,2.7,68.53,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,0,30,0,0,0,0,-7,2.7,66.32000000000001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,1,30,0,0,0,0,-7,2.8000000000000003,68.94,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,2,30,0,0,0,0,-8,2.8000000000000003,62.56,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,3,30,0,0,0,0,-8,2.8000000000000003,61.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,4,30,0,0,0,0,-8,2.7,61.42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,5,30,0,0,0,0,-8,2.5,64.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,6,30,0,0,0,0,-8,2.4000000000000004,64.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,7,30,0,0,0,0,-8,2.5,60.2,1.904103337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,8,30,240,62,103,2,-7,2.9000000000000004,58.03,11.6520958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,9,30,573,83,259,4,-5,3.4000000000000004,56.79,17.23433592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,10,30,220,180,269,6,-5,3.7,48.87000000000001,20.30294321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,11,30,463,171,384,7,-5,3.8,46.05,19.9943888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,12,30,75,208,243,8,-5,3.4000000000000004,46.84,17.75426258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,13,30,255,186,293,7,-4,2.5,49.24,19.50091079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,14,30,219,142,215,6,-2,1.4,60.41,18.86780741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,15,30,337,70,139,3,-3,0.8,73.11,9.558366472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,16,30,0,24,24,1,-4,0.7000000000000001,70.64,1.248487013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,17,30,0,0,0,0,-5,0.7000000000000001,73.2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,18,30,0,0,0,0,-5,0.9,71.78,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,19,30,0,0,0,0,-5,1.2000000000000002,75.77,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,20,30,0,0,0,0,-5,1.9,74.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,21,30,0,0,0,0,-6,2.9000000000000004,77.48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,22,30,0,0,0,-1,-6,3.7,75.15,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,6,23,30,0,0,0,-1,-7,4.1000000000000005,72.37,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,0,30,0,0,0,-1,-7,4,70.21000000000001,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,1,30,0,0,0,-1,-7,3.4000000000000004,69.33,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,2,30,0,0,0,0,-7,2.5,69.32000000000001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,3,30,0,0,0,0,-7,1.8,70.38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,4,30,0,0,0,0,-7,1.5,71.23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,5,30,0,0,0,0,-7,1.4,71.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,6,30,0,0,0,0,-7,1.4,72.14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,7,30,0,0,0,0,-7,1.6,62.81,0.904741684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,8,30,46,65,73,2,-5,2.1,61.12000000000001,11.67237825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,9,30,723,58,280,5,-4,2.4000000000000004,57.68,30.95177511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,10,30,923,56,431,6,-3,2.3000000000000003,57.71,41.9275879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,11,30,938,77,508,7,-3,2.1,56,43.47397247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,12,30,711,110,441,8,-2,2,56.48,40.40400068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,13,30,678,106,393,7,-3,1.7000000000000002,54.2,37.55113458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,14,30,664,76,298,6,-3,1.2000000000000002,57.82,31.10705576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,15,30,537,57,168,3,-3,1,73.37,12.67350167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,16,30,0,31,31,0,-4,1.1,75.28,0.31105185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,17,30,0,0,0,0,-5,1.1,77.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,18,30,0,0,0,0,-5,1.1,82.28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,19,30,0,0,0,-1,-6,1.2000000000000002,79.44,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,20,30,0,0,0,-2,-6,1.4,81.08,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,21,30,0,0,0,-2,-7,1.4,76.95,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,22,30,0,0,0,-2,-7,1.2000000000000002,74.36,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,7,23,30,0,0,0,-2,-8,1,72.85000000000002,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,0,30,0,0,0,-2,-8,0.8,71.95,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,1,30,0,0,0,-2,-8,0.6000000000000001,70.96000000000002,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,2,30,0,0,0,-2,-8,0.4,70.61,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,3,30,0,0,0,-2,-8,0.4,75.56,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,4,30,0,0,0,-3,-8,0.4,74.51,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,5,30,0,0,0,-3,-9,0.6000000000000001,73.39,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,6,30,0,0,0,-3,-9,0.9,77.38,-3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,7,30,0,0,0,-3,-9,1.7000000000000002,75.89,-2.249498802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,8,30,23,64,68,-2,-9,2.6,73.07000000000002,-0.763927891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1999,1,8,9,30,0,48,48,-1,-8,2.9000000000000004,70.87,0.228886868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
