gid
384
1069
1482
2515
2539
2558
2578
2590
2610
7271
7290
7299
7319
7339
7359
7379
7399
7419
7439
7459
7479
7499
7519
7539
7559
7579
7599
14399
14424
14444
14464
14484
14504
14524
14544
14564
14584
14604
14624
14644
14664
14684
14704
14724
14744
21924
21945
21965
21985
22005
22025
22045
22065
22085
22105
22125
22145
22165
22185
22205
22225
22245
22265
22285
22305
22325
22337
30943
30963
30973
30993
31013
31033
31053
31073
31093
31113
31133
31153
31173
31193
31213
31233
31253
31273
31293
31313
31333
31353
31373
31393
40875
40895
40915
40935
40955
40975
40995
41015
41035
41055
41075
41095
41115
41135
41155
41175
41195
41215
41235
41255
41275
41295
41315
41335
41355
41375
51608
51628
51648
51668
51688
51708
51728
51748
51768
51788
51808
51828
51848
51868
51888
51908
51928
51948
51968
51988
52008
52028
52048
52068
52088
52108
52128
52136
62504
62524
62544
62564
62584
62604
62624
62644
62664
62684
62704
62724
62744
62764
62784
62804
62824
62844
62864
62884
62904
62924
62944
62964
62984
63004
63024
63044
73878
73898
73918
73938
73958
73978
73998
74018
74038
74058
74078
74098
74118
74138
74158
74178
74198
74218
74238
74258
74278
74298
74318
74338
74358
74378
74398
74418
74438
86192
86212
86232
86252
86272
86292
86312
86332
86352
86372
86392
86412
86432
86452
86472
86492
86512
86532
86552
86572
86592
86612
86632
86652
86672
86692
86712
86732
86752
86772
86792
86812
86832
86848
100858
100878
100898
100919
100939
100959
100979
100999
101005
101025
101045
101065
101085
101105
101125
101145
101165
101185
101205
101225
101245
101265
101285
101305
101325
101345
101365
101385
101405
101425
101445
101465
101485
101505
101525
101545
101565
101585
101605
101625
101645
101665
101685
101705
118800
118820
118840
118860
118880
118900
118920
118940
118960
118980
119000
119020
119040
119060
119080
119100
119120
119140
119160
119180
119200
119220
119240
119260
119280
119300
119320
119340
119360
119380
119400
119420
119440
119460
119480
119500
119520
119540
119560
119580
119600
119620
119640
119660
119680
137470
137493
137513
137533
137553
137573
137593
137613
137633
137658
137678
137698
137718
137738
137758
137778
137798
137818
137838
137858
137878
137898
137918
137938
137958
137978
137998
138018
138038
138058
138078
138098
138118
138138
138158
138178
138198
138218
138238
138258
138278
138298
138318
138338
138358
138378
156373
156393
156409
156429
156449
156469
156489
156509
156529
156549
156569
156584
156604
156624
156644
156664
156684
156704
156724
156744
156764
156784
156804
156824
156844
156864
156884
156904
156924
156944
156964
156984
157004
157024
157044
157064
157084
157104
157124
157144
157164
157184
157204
157224
157244
157264
157284
157304
157324
176516
176545
176565
176585
176605
176625
176645
176665
176685
176705
176725
176745
176765
176785
176805
176825
176845
176865
176885
176905
176925
176945
176965
176985
177005
177025
177045
177065
177085
177105
177125
177145
177165
177185
177205
177225
177245
177265
177285
177305
177325
177345
177365
177385
177405
177425
177445
177465
177485
177505
177513
196787
196813
196854
196874
196894
196914
196934
196954
196974
196994
197014
197041
197061
197081
197101
197121
197141
197161
197181
197201
197221
197241
197261
197281
197301
197321
197341
197361
197381
197401
197421
197441
197461
197481
197501
197521
197541
197561
197581
197601
197621
197641
197661
197681
197701
197721
197741
197761
197781
218156
218185
218205
218225
218245
218256
218276
218298
218318
218338
218358
218378
218398
218418
218438
218458
218472
218492
218512
218532
218552
218572
218592
218612
218632
218652
218672
218692
218712
218732
218752
218772
218792
218812
218832
218852
218872
218892
218912
218932
218952
218972
218992
219012
219032
219052
219072
219092
219112
219132
219152
219172
219192
219212
240027
240047
240078
240098
240118
240138
240151
240171
240191
240204
240224
240244
240264
240284
240304
240324
240344
240364
240378
240398
240418
240438
240458
240478
240498
240518
240538
240558
240578
240598
240618
240638
240658
240678
240698
240718
240738
240758
240778
240798
240818
240838
240858
240878
240898
240918
240938
240958
240978
240998
241018
241038
241058
241078
241098
241118
262657
262677
262697
262717
262737
262757
262777
262797
262801
262832
262852
262869
262889
262909
262929
262949
262969
262989
263009
263029
263041
263061
263081
263101
263121
263141
263161
263181
263201
263221
263241
263261
263281
263301
263321
263341
263361
263381
263401
263421
263441
263461
263481
263501
263521
263541
263561
263581
263601
263621
263641
263661
263681
263701
263721
263741
263761
263781
263801
286110
286130
286150
286170
286190
286210
286230
286238
286258
286278
286298
286318
286333
286353
286373
286393
286413
286433
286453
286473
286493
286500
286520
286540
286560
286580
286600
286620
286640
286660
286680
286700
286720
286740
286760
286780
286800
286820
286840
286860
286880
286900
286920
286940
286960
286980
287000
287020
287040
287060
287080
287100
287120
287140
287160
287180
287200
287220
287240
287260
309979
309999
310019
310039
310059
310079
310081
310101
310121
310141
310161
310181
310201
310221
310241
310261
310281
310301
310321
310341
310361
310381
310405
310425
310445
310465
310485
310505
310525
310545
310565
310585
310605
310625
310645
310665
310685
310705
310725
310745
310765
310785
310805
310825
310845
310865
310885
310905
310925
310945
310965
310985
311005
311025
311045
311065
311085
311105
311125
311145
333590
333610
333630
333650
333684
333704
333724
333744
333764
333784
333804
333824
333844
333864
333884
333904
333924
333944
333951
333971
333991
334011
334031
334051
334071
334091
334111
334131
334151
334171
334191
334211
334231
334251
334271
334291
334311
334331
334351
334371
334391
334411
334431
334451
334471
334491
334511
334531
334551
334571
334591
334611
334631
334651
334671
334691
334711
356131
356151
356171
356199
356219
356239
356259
356279
356299
356319
356339
356359
356379
356399
356419
356447
356467
356487
356507
356527
356547
356567
356587
356607
356627
356647
356667
356687
356707
356727
356747
356767
356787
356807
356827
356847
356867
356887
356907
356927
356947
356967
356987
357007
357027
357047
357067
357087
357107
357127
357147
357167
357187
357207
377868
377888
377908
377928
377948
377968
377988
378008
378028
378048
378068
378088
378108
378128
378148
378168
378169
378189
378208
378228
378248
378268
378288
378308
378328
378348
378368
378388
378408
378428
378448
378468
378488
378508
378528
378548
378568
378588
378608
378628
378648
378668
378688
378708
378728
378748
378768
378788
378808
378828
378848
378868
378888
378908
378928
378948
399110
399130
399150
399170
399190
399210
399230
399250
399270
399290
399310
399330
399373
399393
399413
399433
399453
399473
399493
399513
399533
399553
399573
399593
399613
399633
399653
399673
399693
399713
399733
399753
399773
399793
399813
399833
399853
399873
399893
399913
399933
399953
399973
399993
400013
400033
400053
400073
400093
400113
419931
419951
419971
419991
420011
420031
420051
420071
420091
420111
420131
420151
420171
420179
420199
420214
