gid
3
23
44
700
722
742
747
2095
2108
2124
3007
3011
3609
3625
4739
4755
5400
5418
6333
6362
7184
7544
7556
8445
8462
9320
9326
9334
9913
10307
10577
10789
10992
11389
11408
12224
12651
13662
13671
13683
14456
14476
15187
15207
16166
17129
17149
17169
17189
20365
20385
20405
20425
20445
20465
20485
20505
20525
20545
20565
20585
20605
26910
26930
26950
26970
26990
27010
27030
27050
27070
27090
27110
27130
27150
27170
27190
27210
27230
27250
27270
27290
35969
35989
36009
36029
36049
36069
36089
36109
36129
36149
36169
36189
36209
36229
36249
36269
36289
36309
36329
36349
36369
36389
36409
36429
36449
46668
46688
46708
46728
46748
46768
46788
46808
46828
46848
46868
46888
46908
46928
46948
46968
46988
47008
47028
47048
47068
47088
47108
47128
47148
47168
47188
47208
47228
58314
58334
58354
58374
58394
58414
58434
58454
58474
58494
58514
58534
58554
58574
58594
58614
58634
58654
58674
58694
58714
58734
58754
58774
58794
58814
58834
58854
58874
58894
58914
71057
71077
71097
71117
71137
71157
71177
71197
71217
71237
71257
71277
71297
71317
71337
71357
71377
71397
71417
71437
71457
71477
71497
71517
71537
71557
71577
71597
71617
71637
71657
71693
71713
71733
71753
85544
85564
85584
85604
85624
85644
85664
85684
85704
85724
85744
85764
85784
85804
85824
85844
85864
85884
85904
85924
85944
85964
85984
86004
86024
86044
86064
86095
86119
86139
86159
86179
86199
98716
98736
98756
98776
98796
98816
98836
98856
98876
98896
98916
98936
98956
98976
98996
99016
99036
99056
99076
99096
99116
99136
99156
99176
99196
99216
99236
99256
99276
99304
99324
99344
111603
111623
111643
111663
111683
111703
111723
111743
111763
111783
111803
111823
111843
111863
111883
111903
111923
111943
111963
111983
112003
112023
112043
112063
112083
112103
112123
112143
112163
112183
112203
123928
123948
123968
123988
124008
124028
124048
124068
124088
124108
124128
124148
124168
124188
124208
124228
124248
124268
124288
124308
124328
124348
124368
124388
124408
124428
124448
124468
124488
124508
124528
136572
136592
136612
136632
136652
136672
136692
136712
136732
136752
136772
136792
136812
136832
136852
136872
136892
136912
136932
136952
136972
136992
137012
137032
137052
137072
137092
137112
137132
137152
137172
137192
149548
149568
149588
149608
149628
149648
149668
149688
149708
149728
149748
149768
149788
149808
149828
149848
149868
149888
149908
149928
149948
149968
149988
150008
150028
150048
150068
150088
150108
150128
150148
150168
150188
162704
162724
162744
162764
162784
162804
162824
162844
162864
162884
162904
162924
162944
162964
162984
163004
163024
163044
163064
163084
163104
163124
163144
163164
163184
163204
163224
163244
163264
163284
163304
163324
163344
176058
176078
176098
176118
176138
176158
176178
176198
176218
176238
176258
176278
176298
176318
176338
176358
176378
176398
176418
176438
176458
176478
176498
176518
176538
176558
176578
176598
176618
176638
176658
176678
176698
176718
189789
189809
189829
189849
189869
189889
189909
189929
189949
189969
189989
190009
190029
190049
190069
190089
190109
190129
190149
190169
190189
190209
190229
190249
190269
190289
190309
190329
190349
190369
190389
190409
190429
190449
190469
203480
203500
203520
203540
203560
203580
203600
203620
203640
203660
203680
203700
203720
203740
203760
203780
203800
203820
203840
203860
203880
203900
203920
203940
203960
203980
204000
204020
204040
204060
204080
204100
204120
204140
217477
217497
217517
217537
217557
217577
217597
217617
217637
217657
217677
217697
217717
217737
217757
217777
217797
217817
217837
217857
217877
217897
217917
217937
217957
217977
217997
218017
218037
218057
218077
218097
218117
218137
218157
231915
231935
231955
231975
231995
232015
232035
232055
232075
232095
232115
232135
232155
232175
232195
232215
232235
232255
