interpolation:linear
wavelength,value
280.0,6.246999999999999e-22
280.5,2.0300000000000003e-20
281.0,1.083e-19
281.5,5.011e-19
282.0,8.322e-19
282.5,2.059e-18
283.0,6.484e-18
283.5,1.053e-17
284.0,1.715e-16
284.5,4.977e-16
285.0,8.964e-16
285.5,4.394e-15
286.0,1.763e-14
286.5,7.865e-14
287.0,2.243e-13
287.5,8.588e-13
288.0,2.798e-12
288.5,8.587e-12
289.0,2.306e-11
289.5,6.999e-11
290.0,1.948e-10
290.5,3.977e-10
291.0,8.547e-10
291.5,2.455e-09
292.0,5.908e-09
292.5,8.182e-09
293.0,1.729e-08
293.5,4.129e-08
294.0,6.387e-08
294.5,8.462e-08
295.0,1.419e-07
295.5,2.698e-07
296.0,5.158e-07
296.5,7.365e-07
297.0,1.016e-06
297.5,2.819e-06
298.0,4.597e-06
298.5,4.764e-06
299.0,1.085e-05
299.5,1.93e-05
300.0,2.218e-05
300.5,3.381e-05
301.0,6.743e-05
301.5,0.0001195
302.0,0.0001088
302.5,0.0002161
303.0,0.0003972
303.5,0.0005102
304.0,0.000491
304.5,0.0007841
305.0,0.001312
305.5,0.001602
306.0,0.001588
306.5,0.00206
307.0,0.003365
307.5,0.004919
308.0,0.005266
308.5,0.006517
309.0,0.006718
309.5,0.008065
310.0,0.008276
310.5,0.01353
311.0,0.01728
311.5,0.01678
312.0,0.01748
312.5,0.02186
313.0,0.02402
313.5,0.02292
314.0,0.02964
314.5,0.02755
315.0,0.03643
315.5,0.02965
316.0,0.02691
316.5,0.03996
317.0,0.04945
317.5,0.05078
318.0,0.04051
318.5,0.0527
319.0,0.06397
319.5,0.04991
320.0,0.05977
320.5,0.07854
321.0,0.07316
321.5,0.07029
322.0,0.07095
322.5,0.06171
323.0,0.06337
323.5,0.07999
324.0,0.09356
324.5,0.09359
325.0,0.0793
325.5,0.1046
326.0,0.1281
326.5,0.1301
327.0,0.1285
327.5,0.1227
328.0,0.1068
328.5,0.1148
329.0,0.1401
329.5,0.1598
330.0,0.1598
330.5,0.1253
331.0,0.1265
331.5,0.1299
332.0,0.1427
332.5,0.1421
333.0,0.1405
333.5,0.1249
334.0,0.1273
334.5,0.149
335.0,0.1411
335.5,0.1659
336.0,0.1145
336.5,0.1317
337.0,0.1069
337.5,0.1322
338.0,0.1306
338.5,0.1518
339.0,0.1495
