interpolation:linear
wavelength,value
280.0,2.8969999999999995e-22
280.5,9.523e-21
281.0,5.1040000000000004e-20
281.5,4.06e-19
282.0,6.678e-19
282.5,1.657e-18
283.0,5.24e-18
283.5,8.532e-18
284.0,1.405e-16
284.5,4.097e-16
285.0,6.761e-16
285.5,3.376e-15
286.0,1.362e-14
286.5,6.133e-14
287.0,1.76e-13
287.5,6.786e-13
288.0,2.345e-12
288.5,7.066e-12
289.0,1.877e-11
289.5,5.657e-11
290.0,1.569e-10
290.5,3.197e-10
291.0,6.861e-10
291.5,1.969e-09
292.0,3.978e-09
292.5,5.593e-09
293.0,1.203e-08
293.5,2.937e-08
294.0,4.601e-08
294.5,6.305e-08
295.0,1.07e-07
295.5,1.804e-07
296.0,3.514e-07
296.5,4.968e-07
297.0,6.787e-07
297.5,1.852e-06
298.0,2.966e-06
298.5,3.025e-06
299.0,6.767e-06
299.5,1.157e-05
300.0,1.295e-05
300.5,1.912e-05
301.0,3.582e-05
301.5,5.902e-05
302.0,5.136e-05
302.5,0.0001028
303.0,0.0001909
303.5,0.0002472
304.0,0.00024
304.5,0.0003917
305.0,0.0006772
305.5,0.0008446
306.0,0.0008446
306.5,0.001113
307.0,0.001879
307.5,0.002842
308.0,0.003062
308.5,0.003858
309.0,0.003944
309.5,0.004937
310.0,0.005164
310.5,0.008525
311.0,0.01105
311.5,0.01081
312.0,0.01163
312.5,0.01484
313.0,0.01649
313.5,0.01559
314.0,0.02066
314.5,0.01982
315.0,0.02637
315.5,0.02115
316.0,0.01969
316.5,0.02989
317.0,0.03699
317.5,0.03777
318.0,0.03059
318.5,0.04091
319.0,0.05038
319.5,0.03847
320.0,0.04594
320.5,0.06209
321.0,0.05931
321.5,0.05715
322.0,0.05621
322.5,0.04898
323.0,0.0512
323.5,0.0657
324.0,0.07711
324.5,0.0766
325.0,0.06439
325.5,0.08614
326.0,0.106
326.5,0.1087
327.0,0.107
327.5,0.1019
328.0,0.08753
328.5,0.09557
329.0,0.1182
329.5,0.1353
330.0,0.135
330.5,0.1049
331.0,0.1057
331.5,0.1093
332.0,0.1213
332.5,0.1214
333.0,0.1198
333.5,0.1058
334.0,0.1077
334.5,0.1271
335.0,0.121
335.5,0.1423
336.0,0.09825
336.5,0.1128
337.0,0.09135
337.5,0.1129
338.0,0.1124
338.5,0.1307
339.0,0.129
339.5,0.1238
340.0,0.1439
340.5,0.1297
341.0,0.127
341.5,0.1162
342.0,0.1385
342.5,0.1293
343.0,0.1419
343.5,0.1333
344.0,0.09778
344.5,0.0992
345.0,0.1307
345.5,0.1331
346.0,0.1128
346.5,0.1274
347.0,0.1365
347.5,0.1101
348.0,0.1252
348.5,0.1248
349.0,0.1155
349.5,0.1141
350.0,0.1407
350.5,0.1481
351.0,0.1319
351.5,0.1279
352.0,0.137
352.5,0.1066
353.0,0.134
353.5,0.1429
354.0,0.148
354.5,0.1497
355.0,0.1488
355.5,0.1341
356.0,0.14
356.5,0.1192
357.0,0.09823
357.5,0.1199
358.0,0.09481
358.5,0.08081
359.0,0.1127
359.5,0.1432
360.0,0.1514
360.5,0.1207
361.0,0.1098
361.5,0.1261
362.0,0.1088
362.5,0.1501
363.0,0.1345
363.5,0.1235
364.0,0.1507
364.5,0.1284
365.0,0.1305
365.5,0.1633
366.0,0.1726
366.5,0.1617
367.0,0.1571
367.5,0.1625
368.0,0.1419
368.5,0.1427
369.0,0.1537
369.5,0.1634
370.0,0.1737
370.5,0.1345
371.0,0.1433
371.5,0.1788
372.0,0.1183
372.5,0.1415
373.0,0.1435
373.5,0.09313
374.0,0.135
374.5,0.1115
375.0,0.108
375.5,0.1608
376.0,0.133
376.5,0.1374
377.0,0.1451
377.5,0.1692
378.0,0.1829
378.5,0.1724
379.0,0.1418
379.5,0.1292
380.0,0.1339
380.5,0.1617
381.0,0.1616
381.5,0.1277
382.0,0.1131
382.5,0.09609
383.0,0.0887
383.5,0.08519
384.0,0.0937
384.5,0.1374
385.0,0.1359
385.5,0.1262
386.0,0.1077
386.5,0.1411
387.0,0.1169
387.5,0.1309
388.0,0.1205
388.5,0.1188
389.0,0.1278
389.5,0.1544
390.0,0.1544
390.5,0.1417
391.0,0.1663
391.5,0.1691
392.0,0.142
392.5,0.1267
393.0,0.07031
393.5,0.05096
394.0,0.1034
394.5,0.1311
395.0,0.1594
395.5,0.1615
396.0,0.1396
396.5,0.08134
397.0,0.06086
397.5,0.1234
398.0,0.1723
398.5,0.1775
399.0,0.1917
399.5,0.1905
400.0,0.1972
401.0,0.1938
402.0,0.2032
403.0,0.1918
404.0,0.1877
405.0,0.1865
406.0,0.1823
407.0,0.1782
408.0,0.1839
409.0,0.1956
410.0,0.1699
411.0,0.1829
412.0,0.1952
413.0,0.1892
414.0,0.1903
415.0,0.1896
416.0,0.1916
417.0,0.1856
418.0,0.181
419.0,0.1822
420.0,0.1802
421.0,0.1873
422.0,0.1768
423.0,0.1714
424.0,0.18
425.0,0.1785
426.0,0.1727
427.0,0.1685
428.0,0.1631
429.0,0.1535
430.0,0.1335
431.0,0.1314
432.0,0.1684
433.0,0.1682
434.0,0.1551
435.0,0.1609
436.0,0.1802
437.0,0.1766
438.0,0.1598
439.0,0.164
440.0,0.168
441.0,0.1728
442.0,0.184
443.0,0.1779
444.0,0.1807
445.0,0.1757
446.0,0.1667
447.0,0.179
448.0,0.1805
449.0,0.1799
450.0,0.1835
451.0,0.189
452.0,0.1809
