interpolation:linear
wavelength,value
280.0,4.911e-19
280.5,8.009e-18
281.0,3.37e-17
281.5,5.448e-16
282.0,2.902e-15
282.5,8.473e-15
283.0,2.768e-14
283.5,4.479e-14
284.0,5.709e-13
284.5,1.423e-12
285.0,2.542e-12
285.5,1.349e-11
286.0,5.423e-11
286.5,2.322e-10
287.0,6.36e-10
287.5,2.321e-09
288.0,6.055e-09
288.5,1.941e-08
289.0,5.22e-08
289.5,1.531e-07
290.0,4.075e-07
290.5,7.949e-07
291.0,1.602e-06
291.5,4.206e-06
292.0,8.432e-06
292.5,1.107e-05
293.0,2.171e-05
293.5,4.661e-05
294.0,6.646e-05
294.5,0.0001213
295.0,0.0001921
295.5,0.0003511
296.0,0.0005756
296.5,0.0006877
297.0,0.0008199
297.5,0.001829
298.0,0.002475
298.5,0.002219
299.0,0.00438
299.5,0.006027
300.0,0.005994
300.5,0.007839
301.0,0.0121
301.5,0.01679
302.0,0.01341
302.5,0.02361
303.0,0.03719
303.5,0.04327
304.0,0.03875
304.5,0.05119
305.0,0.06575
305.5,0.06798
306.0,0.06325
306.5,0.07385
307.0,0.09544
307.5,0.1116
308.0,0.1154
308.5,0.128
309.0,0.1178
309.5,0.123
310.0,0.1183
310.5,0.1876
311.0,0.2271
311.5,0.2157
312.0,0.1998
312.5,0.231
313.0,0.2439
313.5,0.2425
314.0,0.2852
314.5,0.2333
315.0,0.3021
315.5,0.2624
316.0,0.2147
316.5,0.2915
317.0,0.3621
317.5,0.3824
318.0,0.2871
318.5,0.332
319.0,0.3812
319.5,0.3274
320.0,0.3987
320.5,0.4662
321.0,0.3913
321.5,0.3726
322.0,0.4226
322.5,0.3661
323.0,0.3497
323.5,0.4072
324.0,0.4714
324.5,0.4875
325.0,0.4358
325.5,0.5417
326.0,0.6449
326.5,0.6298
327.0,0.6329
327.5,0.6179
328.0,0.5682
328.5,0.5735
329.0,0.6657
329.5,0.7483
330.0,0.7599
330.5,0.6222
331.0,0.6386
331.5,0.6373
332.0,0.671
332.5,0.656
333.0,0.658
333.5,0.6063
334.0,0.6226
334.5,0.703
335.0,0.6525
335.5,0.7608
336.0,0.526
336.5,0.6199
337.0,0.5126
337.5,0.6392
338.0,0.6134
338.5,0.7067
339.0,0.6989
339.5,0.6717
340.0,0.7899
340.5,0.7105
341.0,0.6926
341.5,0.6355
342.0,0.759
342.5,0.7095
343.0,0.78
343.5,0.7343
344.0,0.5421
344.5,0.5473
345.0,0.7236
345.5,0.7381
346.0,0.6268
346.5,0.7092
347.0,0.761
347.5,0.615
348.0,0.7005
348.5,0.6998
349.0,0.6486
349.5,0.6418
350.0,0.7932
350.5,0.8363
351.0,0.7468
351.5,0.7257
352.0,0.7788
352.5,0.6073
353.0,0.7643
353.5,0.8168
354.0,0.8475
354.5,0.8593
355.0,0.8561
355.5,0.7728
356.0,0.8081
356.5,0.6898
357.0,0.5699
357.5,0.6974
358.0,0.5525
358.5,0.472
359.0,0.66
359.5,0.8411
360.0,0.8912
360.5,0.712
361.0,0.6486
361.5,0.7461
362.0,0.6445
362.5,0.8911
363.0,0.7997
363.5,0.736
364.0,0.8996
364.5,0.7686
365.0,0.7825
365.5,0.9816
366.0,1.039
366.5,0.9758
367.0,0.9499
367.5,0.9855
368.0,0.862
368.5,0.8694
369.0,0.9384
369.5,0.9998
370.0,1.065
370.5,0.8264
371.0,0.8826
371.5,1.104
372.0,0.7325
372.5,0.8779
373.0,0.8925
373.5,0.5804
374.0,0.8431
374.5,0.6978
375.0,0.6782
375.5,1.012
376.0,0.8389
376.5,0.8692
377.0,0.9198
377.5,1.076
378.0,1.166
378.5,1.102
379.0,0.9092
379.5,0.8305
380.0,0.8633
380.5,1.045
381.0,1.047
381.5,0.8292
382.0,0.736
382.5,0.627
383.0,0.5801
383.5,0.5585
384.0,0.6159
384.5,0.9056
385.0,0.8977
385.5,0.8357
386.0,0.7154
386.5,0.9393
387.0,0.7804
387.5,0.8763
388.0,0.8088
388.5,0.7992
389.0,0.8625
389.5,1.044
390.0,1.048
390.5,0.9639
391.0,1.134
391.5,1.157
392.0,0.9739
392.5,0.8715
393.0,0.4847
393.5,0.3522
394.0,0.7165
394.5,0.9107
395.0,1.111
395.5,1.128
396.0,0.9781
396.5,0.5715
397.0,0.4287
397.5,0.8717
398.0,1.221
398.5,1.261
399.0,1.365
399.5,1.36
400.0,1.412
401.0,1.439
402.0,1.516
403.0,1.439
404.0,1.417
405.0,1.416
406.0,1.391
407.0,1.368
408.0,1.421
409.0,1.52
410.0,1.327
411.0,1.437
412.0,1.542
413.0,1.503
414.0,1.521
415.0,1.523
416.0,1.549
417.0,1.51
418.0,1.482
419.0,1.5
420.0,1.493
421.0,1.561
422.0,1.483
423.0,1.448
424.0,1.531
425.0,1.527
426.0,1.486
427.0,1.458
428.0,1.42
429.0,1.343
430.0,1.175
431.0,1.165
432.0,1.502
433.0,1.51
434.0,1.402
435.0,1.464
436.0,1.648
437.0,1.624
438.0,1.478
439.0,1.53
440.0,1.578
441.0,1.633
442.0,1.751
443.0,1.706
444.0,1.742
445.0,1.705
446.0,1.625
447.0,1.755
448.0,1.783
449.0,1.788
450.0,1.837
451.0,1.904
452.0,1.834
453.0,1.724
454.0,1.798
455.0,1.809
456.0,1.851
457.0,1.882
458.0,1.818
459.0,1.808
460.0,1.813
461.0,1.855
462.0,1.868
463.0,1.855
464.0,1.822
465.0,1.797
466.0,1.813
467.0,1.781
468.0,1.802
469.0,1.811
470.0,1.753
471.0,1.751
472.0,1.845
473.0,1.821
474.0,1.825
475.0,1.842
476.0,1.789
477.0,1.795
478.0,1.844
479.0,1.831
480.0,1.833
481.0,1.865
482.0,1.873
483.0,1.849
484.0,1.81
485.0,1.723
486.0,1.505
487.0,1.576
488.0,1.729
489.0,1.735
490.0,1.825
491.0,1.792
492.0,1.692
493.0,1.747
494.0,1.764
495.0,1.779
496.0,1.79
497.0,1.818
498.0,1.733
499.0,1.755
500.0,1.705
501.0,1.675
502.0,1.653
503.0,1.723
504.0,1.687
505.0,1.741
506.0,1.797
507.0,1.71
508.0,1.654
509.0,1.699
510.0,1.689
511.0,1.732
512.0,1.75
513.0,1.656
514.0,1.644
515.0,1.628
516.0,1.624
517.0,1.443
518.0,1.517
519.0,1.591
520.0,1.649
521.0,1.665
522.0,1.667
523.0,1.637
524.0,1.697
525.0,1.719
526.0,1.642
527.0,1.549
528.0,1.639
529.0,1.729
530.0,1.705
531.0,1.73
532.0,1.671
533.0,1.622
534.0,1.67
535.0,1.705
536.0,1.72
537.0,1.651
538.0,1.68
539.0,1.666
540.0,1.598
541.0,1.61
542.0,1.662
543.0,1.643
544.0,1.673
545.0,1.667
546.0,1.676
547.0,1.674
548.0,1.653
549.0,1.658
550.0,1.677
551.0,1.657
552.0,1.668
553.0,1.638
554.0,1.678
555.0,1.682
556.0,1.66
557.0,1.609
558.0,1.598
559.0,1.569
560.0,1.59
561.0,1.611
562.0,1.601
563.0,1.646
564.0,1.602
565.0,1.589
566.0,1.567
567.0,1.598
568.0,1.587
569.0,1.557
570.0,1.555
571.0,1.544
572.0,1.586
573.0,1.604
574.0,1.599
575.0,1.571
576.0,1.557
577.0,1.573
578.0,1.547
579.0,1.55
580.0,1.575
581.0,1.579
582.0,1.606
583.0,1.607
584.0,1.619
585.0,1.579
586.0,1.546
587.0,1.582
588.0,1.553
589.0,1.393
590.0,1.456
591.0,1.53
592.0,1.517
593.0,1.531
594.0,1.524
595.0,1.492
596.0,1.537
597.0,1.524
598.0,1.516
599.0,1.515
600.0,1.513
601.0,1.498
602.0,1.488
603.0,1.511
604.0,1.536
605.0,1.527
606.0,1.519
607.0,1.533
608.0,1.514
609.0,1.516
610.0,1.504
611.0,1.511
612.0,1.505
613.0,1.486
614.0,1.464
615.0,1.495
616.0,1.445
617.0,1.441
618.0,1.496
619.0,1.481
620.0,1.49
621.0,1.493
622.0,1.476
623.0,1.455
624.0,1.429
625.0,1.426
626.0,1.447
627.0,1.466
628.0,1.407
629.0,1.444
630.0,1.412
631.0,1.432
632.0,1.413
633.0,1.45
634.0,1.432
635.0,1.453
636.0,1.431
637.0,1.453
638.0,1.464
639.0,1.446
640.0,1.431
641.0,1.429
642.0,1.421
643.0,1.44
644.0,1.434
645.0,1.437
646.0,1.408
647.0,1.401
648.0,1.404
649.0,1.377
650.0,1.371
651.0,1.428
652.0,1.383
653.0,1.408
654.0,1.391
655.0,1.347
656.0,1.188
657.0,1.22
658.0,1.363
659.0,1.371
660.0,1.376
661.0,1.386
662.0,1.391
663.0,1.362
664.0,1.375
665.0,1.373
666.0,1.373
667.0,1.371
668.0,1.37
669.0,1.39
670.0,1.384
671.0,1.383
672.0,1.37
673.0,1.39
674.0,1.385
675.0,1.372
676.0,1.38
677.0,1.366
678.0,1.37
679.0,1.347
680.0,1.358
681.0,1.349
682.0,1.347
683.0,1.344
684.0,1.338
685.0,1.348
686.0,1.341
687.0,1.056
688.0,1.155
689.0,1.156
690.0,1.186
691.0,1.219
692.0,1.241
693.0,1.234
694.0,1.225
695.0,1.256
696.0,1.258
697.0,1.309
698.0,1.289
699.0,1.275
700.0,1.26
701.0,1.252
702.0,1.254
703.0,1.257
704.0,1.287
705.0,1.289
706.0,1.284
707.0,1.284
708.0,1.287
709.0,1.283
710.0,1.286
711.0,1.282
712.0,1.275
713.0,1.265
714.0,1.269
715.0,1.235
716.0,1.238
717.0,1.134
718.0,1.055
719.0,0.9751
720.0,1.024
721.0,1.091
722.0,1.205
723.0,1.145
724.0,1.057
725.0,1.049
726.0,1.091
727.0,1.094
728.0,1.048
729.0,1.065
730.0,1.124
731.0,1.084
732.0,1.136
733.0,1.179
734.0,1.201
735.0,1.18
736.0,1.177
737.0,1.183
738.0,1.187
739.0,1.164
740.0,1.19
741.0,1.176
742.0,1.174
743.0,1.203
744.0,1.198
745.0,1.197
746.0,1.203
747.0,1.205
748.0,1.202
749.0,1.189
750.0,1.188
751.0,1.176
752.0,1.181
753.0,1.186
754.0,1.189
755.0,1.182
756.0,1.182
757.0,1.183
758.0,1.169
759.0,1.153
760.0,0.3964
761.0,0.2696
762.0,0.7664
763.0,0.5101
764.0,0.6493
765.0,0.7672
766.0,0.8529
767.0,0.9935
768.0,1.084
769.0,1.094
770.0,1.116
771.0,1.118
772.0,1.118
773.0,1.126
774.0,1.12
775.0,1.111
776.0,1.124
777.0,1.109
778.0,1.103
779.0,1.104
780.0,1.097
781.0,1.098
782.0,1.105
783.0,1.086
784.0,1.091
785.0,1.083
786.0,1.096
787.0,1.083
788.0,1.072
789.0,1.073
790.0,1.054
791.0,1.054
792.0,1.045
793.0,1.029
794.0,1.037
795.0,1.057
796.0,1.037
797.0,1.038
798.0,1.057
799.0,1.052
800.0,1.037
801.0,1.037
802.0,1.033
803.0,1.027
804.0,1.027
805.0,1.02
806.0,1.043
807.0,1.032
808.0,1.032
809.0,1.017
810.0,1.012
811.0,1.019
812.0,0.999
813.0,0.9845
814.0,0.8985
815.0,0.8923
816.0,0.8364
817.0,0.847
818.0,0.8225
819.0,0.8905
820.0,0.8503
821.0,0.9552
822.0,0.9345
823.0,0.6999
824.0,0.9198
825.0,0.9412
826.0,0.9168
827.0,0.955
828.0,0.8445
829.0,0.9089
830.0,0.9009
831.0,0.9025
832.0,0.8813
833.0,0.9187
834.0,0.8977
835.0,0.9618
836.0,0.9355
837.0,0.9635
838.0,0.9397
839.0,0.9477
840.0,0.9668
841.0,0.9559
842.0,0.9537
843.0,0.9489
844.0,0.9381
845.0,0.9664
846.0,0.9615
847.0,0.9423
848.0,0.9383
849.0,0.9118
850.0,0.8732
851.0,0.9266
852.0,0.9192
853.0,0.8831
854.0,0.7639
855.0,0.8373
856.0,0.9159
857.0,0.935
858.0,0.9287
859.0,0.9286
860.0,0.9297
861.0,0.9248
862.0,0.9391
863.0,0.9612
864.0,0.9131
865.0,0.905
866.0,0.8137
867.0,0.8491
868.0,0.9239
869.0,0.9047
870.0,0.9304
871.0,0.9178
872.0,0.9144
873.0,0.9126
874.0,0.9017
875.0,0.8835
876.0,0.8928
877.0,0.9017
878.0,0.9118
879.0,0.8977
