interpolation:linear
wavelength,value
280.0,0.0
280.5,0.0
281.0,0.0
281.5,0.0
282.0,1.682e-44
282.5,3.854e-43
283.0,1.241e-41
283.5,6.304999999999999e-41
284.0,1.5969999999999999e-37
284.5,4.459e-36
285.0,1.002e-34
285.5,1.103e-32
286.0,1.521e-31
286.5,7.977e-30
287.0,1.373e-28
287.5,5.348e-27
288.0,3.57e-25
288.5,5.937e-24
289.0,8.696e-23
289.5,1.6390000000000001e-21
290.0,2.004e-20
290.5,1.407e-19
291.0,1.315e-18
291.5,2.399e-17
292.0,2.452e-16
292.5,8.09e-16
293.0,5.133e-15
293.5,5.393e-14
294.0,2.287e-13
294.5,8.117e-13
295.0,3.449e-12
295.5,2.48e-11
296.0,9.396e-11
296.5,2.482e-10
297.0,5.55e-10
297.5,2.975e-09
298.0,8.153e-09
298.5,1.236e-08
299.0,3.982e-08
299.5,1.19e-07
300.0,1.778e-07
300.5,3.46e-07
301.0,9.436e-07
301.5,2.076e-06
302.0,2.078e-06
302.5,5.601e-06
303.0,1.482e-05
303.5,2.321e-05
304.0,2.411e-05
304.5,4.462e-05
305.0,8.845e-05
305.5,0.0001192
306.0,0.0001241
306.5,0.0001714
307.0,0.0003075
307.5,0.0004826
308.0,0.0005325
308.5,0.0006844
309.0,0.0006716
309.5,0.0009646
310.0,0.00108
310.5,0.00186
311.0,0.002547
311.5,0.002581
312.0,0.003004
312.5,0.004038
313.0,0.004644
313.5,0.004431
314.0,0.00617
314.5,0.006196
315.0,0.008442
315.5,0.006855
316.0,0.006601
316.5,0.01026
317.0,0.01294
317.5,0.01347
318.0,0.01113
318.5,0.01504
319.0,0.01871
319.5,0.01477
320.0,0.018
320.5,0.02437
321.0,0.02306
321.5,0.02258
322.0,0.02332
322.5,0.02068
323.0,0.02161
323.5,0.02824
324.0,0.03376
324.5,0.03406
325.0,0.02907
325.5,0.03881
326.0,0.04978
326.5,0.05167
327.0,0.05193
327.5,0.0504
328.0,0.04393
328.5,0.04886
329.0,0.06064
329.5,0.07013
330.0,0.07152
330.5,0.05719
331.0,0.0587
331.5,0.06134
332.0,0.06816
332.5,0.06862
333.0,0.06917
333.5,0.06285
334.0,0.06516
334.5,0.07704
335.0,0.07363
335.5,0.08515
336.0,0.05966
336.5,0.07236
337.0,0.05994
337.5,0.07541
338.0,0.07503
338.5,0.08627
339.0,0.08721
339.5,0.08452
340.0,0.1018
340.5,0.09287
341.0,0.09085
341.5,0.0855
342.0,0.1037
342.5,0.09842
343.0,0.1088
343.5,0.103
344.0,0.07715
344.5,0.07773
345.0,0.1059
345.5,0.11
346.0,0.09483
346.5,0.1088
347.0,0.1175
347.5,0.09586
348.0,0.1111
348.5,0.1125
349.0,0.1056
349.5,0.1057
350.0,0.1322
350.5,0.1409
351.0,0.1268
351.5,0.1235
352.0,0.1348
352.5,0.1066
353.0,0.1359
353.5,0.1468
354.0,0.1539
354.5,0.1575
355.0,0.1583
355.5,0.1446
356.0,0.1528
356.5,0.1316
357.0,0.1096
357.5,0.1353
358.0,0.1082
358.5,0.09328
359.0,0.1315
359.5,0.1688
360.0,0.1805
360.5,0.1456
361.0,0.134
361.5,0.1559
362.0,0.1363
362.5,0.1905
363.0,0.1728
363.5,0.1606
364.0,0.1983
364.5,0.1709
365.0,0.1754
365.5,0.222
366.0,0.2373
366.5,0.225
367.0,0.2208
367.5,0.2309
368.0,0.2037
368.5,0.2072
369.0,0.2256
369.5,0.2423
370.0,0.2603
370.5,0.2037
371.0,0.2193
371.5,0.2763
372.0,0.1847
372.5,0.2231
373.0,0.2288
373.5,0.15
374.0,0.2195
374.5,0.1832
375.0,0.1793
375.5,0.2694
376.0,0.2248
376.5,0.2345
377.0,0.25
377.5,0.2946
378.0,0.3213
378.5,0.3056
379.0,0.2538
379.5,0.2332
380.0,0.244
380.5,0.2977
381.0,0.3007
381.5,0.2402
382.0,0.2149
382.5,0.1846
383.0,0.1721
383.5,0.1669
384.0,0.1853
384.5,0.2743
385.0,0.2737
385.5,0.2566
386.0,0.2212
386.5,0.2926
387.0,0.2445
387.5,0.2763
388.0,0.2566
388.5,0.2553
389.0,0.2772
389.5,0.3378
390.0,0.3411
390.5,0.3157
391.0,0.3739
391.5,0.3835
392.0,0.3248
392.5,0.2926
393.0,0.1638
393.5,0.1198
394.0,0.245
394.5,0.3133
395.0,0.3843
395.5,0.3923
396.0,0.342
396.5,0.2012
397.0,0.1518
397.5,0.3104
398.0,0.4365
398.5,0.4535
399.0,0.4942
399.5,0.4951
400.0,0.5162
401.0,0.5357
402.0,0.5712
403.0,0.5483
404.0,0.5448
405.0,0.5497
406.0,0.5463
407.0,0.5429
408.0,0.5686
409.0,0.6139
410.0,0.5412
411.0,0.5915
412.0,0.6413
413.0,0.6299
414.0,0.6432
415.0,0.6507
416.0,0.6682
417.0,0.6569
418.0,0.6498
419.0,0.6636
420.0,0.6656
421.0,0.7019
422.0,0.6723
423.0,0.6618
424.0,0.7049
425.0,0.7091
426.0,0.6966
427.0,0.6881
428.0,0.6744
429.0,0.644
430.0,0.5676
431.0,0.5657
432.0,0.7362
433.0,0.7454
434.0,0.6961
435.0,0.7309
436.0,0.8295
437.0,0.8244
438.0,0.7557
439.0,0.7841
440.0,0.8146
441.0,0.8502
442.0,0.9172
443.0,0.8968
444.0,0.922
445.0,0.9057
446.0,0.8704
447.0,0.9474
448.0,0.9654
449.0,0.9769
450.0,1.01
451.0,1.053
452.0,1.02
453.0,0.9642
454.0,1.012
455.0,1.023
456.0,1.053
457.0,1.076
458.0,1.043
459.0,1.043
460.0,1.05
461.0,1.079
462.0,1.093
463.0,1.089
464.0,1.076
465.0,1.069
466.0,1.084
467.0,1.068
468.0,1.085
469.0,1.095
470.0,1.064
471.0,1.066
472.0,1.127
473.0,1.116
474.0,1.119
475.0,1.131
476.0,1.099
477.0,1.104
478.0,1.14
479.0,1.14
480.0,1.148
481.0,1.176
482.0,1.189
483.0,1.18
484.0,1.161
485.0,1.11
486.0,0.9744
487.0,1.025
488.0,1.128
489.0,1.134
490.0,1.198
491.0,1.182
492.0,1.12
493.0,1.16
494.0,1.175
495.0,1.189
496.0,1.199
497.0,1.221
498.0,1.168
499.0,1.185
500.0,1.153
501.0,1.134
502.0,1.119
503.0,1.164
504.0,1.128
505.0,1.18
506.0,1.22
507.0,1.164
508.0,1.133
509.0,1.169
510.0,1.167
511.0,1.203
512.0,1.22
513.0,1.158
514.0,1.153
515.0,1.145
516.0,1.144
517.0,1.019
518.0,1.074
519.0,1.128
520.0,1.171
521.0,1.185
522.0,1.188
523.0,1.168
524.0,1.211
525.0,1.225
526.0,1.172
527.0,1.105
528.0,1.17
529.0,1.235
530.0,1.219
531.0,1.238
532.0,1.198
533.0,1.165
534.0,1.202
535.0,1.231
536.0,1.245
537.0,1.199
538.0,1.223
539.0,1.214
540.0,1.166
541.0,1.172
542.0,1.21
543.0,1.202
544.0,1.222
545.0,1.22
546.0,1.225
547.0,1.229
548.0,1.217
549.0,1.223
550.0,1.24
551.0,1.227
552.0,1.237
553.0,1.217
554.0,1.247
555.0,1.251
556.0,1.236
557.0,1.199
558.0,1.19
559.0,1.168
560.0,1.184
561.0,1.199
562.0,1.191
563.0,1.223
564.0,1.189
565.0,1.179
566.0,1.162
567.0,1.183
568.0,1.169
569.0,1.133
570.0,1.135
571.0,1.132
572.0,1.154
573.0,1.166
574.0,1.162
575.0,1.139
576.0,1.13
577.0,1.145
578.0,1.131
579.0,1.142
580.0,1.172
581.0,1.185
582.0,1.213
583.0,1.221
584.0,1.236
585.0,1.208
586.0,1.185
587.0,1.209
588.0,1.168
589.0,1.011
590.0,1.06
591.0,1.138
592.0,1.116
593.0,1.145
594.0,1.134
595.0,1.097
596.0,1.163
597.0,1.146
598.0,1.151
599.0,1.156
600.0,1.164
601.0,1.159
602.0,1.153
603.0,1.175
604.0,1.196
605.0,1.192
606.0,1.19
607.0,1.205
608.0,1.195
609.0,1.199
610.0,1.194
611.0,1.202
612.0,1.2
613.0,1.187
