interpolation:linear
wavelength,value
280.0,5.324999999999999e-22
280.5,1.0840000000000001e-20
281.0,4.9580000000000005e-20
281.5,1.064e-18
282.0,6.824e-18
282.5,2.264e-17
283.0,8.582e-17
283.5,1.49e-16
284.0,2.809e-15
284.5,8.395e-15
285.0,2.386e-14
285.5,1.603e-13
286.0,7.028e-13
286.5,3.594e-12
287.0,1.105e-11
287.5,4.545e-11
288.0,1.567e-10
288.5,5.847e-10
289.0,1.841e-09
289.5,6.43e-09
290.0,1.979e-08
290.5,4.372e-08
291.0,1.025e-07
291.5,3.271e-07
292.0,7.403e-07
292.5,1.075e-06
293.0,2.399e-06
293.5,6.152e-06
294.0,1.001e-05
294.5,1.951e-05
295.0,3.458e-05
295.5,7.245e-05
296.0,0.0001285
296.5,0.0001655
297.0,0.0002093
297.5,0.0005076
298.0,0.0007348
298.5,0.0006924
299.0,0.001433
299.5,0.002127
300.0,0.002201
300.5,0.002993
301.0,0.004892
301.5,0.007117
302.0,0.005813
302.5,0.01062
303.0,0.01751
303.5,0.0209
304.0,0.01896
304.5,0.02587
305.0,0.03468
305.5,0.0368
306.0,0.03459
306.5,0.04104
307.0,0.05488
307.5,0.06618
308.0,0.06879
308.5,0.07749
309.0,0.0732
309.5,0.0783
310.0,0.07621
310.5,0.1215
311.0,0.1485
311.5,0.1417
312.0,0.1338
312.5,0.1568
313.0,0.1666
313.5,0.1647
314.0,0.1968
314.5,0.1643
315.0,0.2135
315.5,0.1837
316.0,0.1528
316.5,0.2103
317.0,0.2613
317.5,0.275
318.0,0.2084
318.5,0.245
319.0,0.2828
319.5,0.2407
320.0,0.2927
320.5,0.3465
321.0,0.2936
321.5,0.28
322.0,0.3145
322.5,0.2727
323.0,0.2623
323.5,0.3116
324.0,0.3615
324.5,0.3722
325.0,0.3276
325.5,0.4096
326.0,0.4958
326.5,0.4872
327.0,0.4887
327.5,0.4759
328.0,0.4343
328.5,0.4428
329.0,0.5177
329.5,0.5833
330.0,0.5916
330.5,0.4819
331.0,0.4938
331.5,0.495
332.0,0.5243
332.5,0.514
333.0,0.5149
333.5,0.4726
334.0,0.4851
334.5,0.5505
335.0,0.5124
335.5,0.5982
336.0,0.4137
336.5,0.4866
337.0,0.4018
337.5,0.5007
338.0,0.4824
338.5,0.5563
339.0,0.5503
339.5,0.5291
340.0,0.6219
340.5,0.5597
341.0,0.546
341.5,0.501
342.0,0.5984
342.5,0.5596
343.0,0.6154
343.5,0.5794
344.0,0.4278
344.5,0.4322
345.0,0.5715
345.5,0.5831
346.0,0.4953
346.5,0.5605
347.0,0.6017
347.5,0.4864
348.0,0.5541
348.5,0.5536
349.0,0.5133
349.5,0.508
350.0,0.6281
350.5,0.6623
351.0,0.5916
351.5,0.5751
352.0,0.6173
352.5,0.4814
353.0,0.6061
353.5,0.6478
354.0,0.6723
354.5,0.6818
355.0,0.6794
355.5,0.6134
356.0,0.6416
356.5,0.5477
357.0,0.4526
357.5,0.5539
358.0,0.4389
358.5,0.375
359.0,0.5244
359.5,0.6684
360.0,0.7083
360.5,0.566
361.0,0.5158
361.5,0.5935
362.0,0.5129
362.5,0.7094
363.0,0.6369
363.5,0.5864
364.0,0.7168
364.5,0.6126
365.0,0.6238
365.5,0.7827
366.0,0.8289
366.5,0.7785
367.0,0.758
367.5,0.7865
368.0,0.6881
368.5,0.6941
369.0,0.7494
369.5,0.7986
370.0,0.8511
370.5,0.6604
371.0,0.7054
371.5,0.8824
372.0,0.5856
372.5,0.702
373.0,0.7138
373.5,0.4643
374.0,0.6745
374.5,0.5585
375.0,0.5428
375.5,0.8103
376.0,0.6716
376.5,0.696
377.0,0.7366
377.5,0.8616
378.0,0.934
378.5,0.8827
379.0,0.7285
379.5,0.6654
380.0,0.6918
380.5,0.8376
381.0,0.8391
381.5,0.6649
382.0,0.5903
382.5,0.503
383.0,0.4656
383.5,0.4483
384.0,0.4944
384.5,0.7271
385.0,0.7209
385.5,0.6712
386.0,0.5748
386.5,0.7548
387.0,0.6271
387.5,0.7043
388.0,0.6502
388.5,0.6425
389.0,0.6935
389.5,0.8398
390.0,0.8427
390.5,0.7754
391.0,0.9125
391.5,0.9307
392.0,0.7838
392.5,0.7015
393.0,0.3903
393.5,0.2836
394.0,0.5771
394.5,0.7335
395.0,0.895
395.5,0.9091
396.0,0.7881
396.5,0.4606
397.0,0.3456
397.5,0.7027
398.0,0.9841
398.5,1.017
399.0,1.101
399.5,1.097
400.0,1.139
401.0,1.159
402.0,1.222
403.0,1.16
404.0,1.142
405.0,1.142
406.0,1.123
407.0,1.104
408.0,1.147
409.0,1.227
410.0,1.072
411.0,1.161
412.0,1.246
413.0,1.215
414.0,1.229
415.0,1.232
416.0,1.253
417.0,1.222
418.0,1.199
419.0,1.214
420.0,1.209
421.0,1.264
422.0,1.201
423.0,1.173
424.0,1.241
425.0,1.238
426.0,1.205
427.0,1.182
428.0,1.151
429.0,1.09
430.0,0.9534
431.0,0.9451
432.0,1.22
433.0,1.226
434.0,1.138
435.0,1.189
436.0,1.339
437.0,1.32
438.0,1.201
439.0,1.243
440.0,1.282
441.0,1.328
442.0,1.424
443.0,1.387
444.0,1.417
445.0,1.386
446.0,1.322
447.0,1.428
448.0,1.451
449.0,1.455
450.0,1.495
451.0,1.55
452.0,1.493
453.0,1.404
454.0,1.465
455.0,1.474
456.0,1.509
457.0,1.534
458.0,1.482
459.0,1.474
460.0,1.478
461.0,1.512
462.0,1.522
463.0,1.512
464.0,1.486
465.0,1.466
466.0,1.48
467.0,1.453
468.0,1.47
469.0,1.477
470.0,1.43
471.0,1.428
472.0,1.505
473.0,1.486
474.0,1.489
475.0,1.502
476.0,1.458
477.0,1.463
478.0,1.503
479.0,1.493
480.0,1.495
481.0,1.522
482.0,1.529
483.0,1.509
484.0,1.478
485.0,1.407
486.0,1.23
487.0,1.288
488.0,1.413
489.0,1.418
490.0,1.491
491.0,1.465
492.0,1.383
493.0,1.428
494.0,1.442
495.0,1.454
496.0,1.463
497.0,1.486
498.0,1.417
499.0,1.435
500.0,1.394
501.0,1.369
502.0,1.351
503.0,1.407
504.0,1.376
505.0,1.422
506.0,1.468
507.0,1.396
508.0,1.351
509.0,1.388
510.0,1.38
511.0,1.416
512.0,1.431
513.0,1.354
514.0,1.345
515.0,1.331
516.0,1.328
517.0,1.18
518.0,1.241
519.0,1.301
520.0,1.349
521.0,1.362
522.0,1.363
523.0,1.339
524.0,1.387
525.0,1.405
526.0,1.342
527.0,1.266
528.0,1.339
529.0,1.412
530.0,1.392
531.0,1.413
532.0,1.365
533.0,1.325
534.0,1.364
535.0,1.393
536.0,1.405
537.0,1.349
538.0,1.373
539.0,1.361
540.0,1.305
541.0,1.315
542.0,1.357
543.0,1.342
544.0,1.366
545.0,1.362
546.0,1.369
547.0,1.367
548.0,1.35
549.0,1.354
550.0,1.37
551.0,1.353
552.0,1.363
553.0,1.338
554.0,1.371
555.0,1.374
556.0,1.356
557.0,1.314
558.0,1.305
559.0,1.281
560.0,1.297
561.0,1.315
562.0,1.306
563.0,1.343
564.0,1.307
565.0,1.296
566.0,1.277
567.0,1.302
568.0,1.293
