interpolation:linear
wavelength,value
280.0,1.859e-24
280.5,6.648e-23
281.0,3.7439999999999995e-22
281.5,1.2950000000000001e-20
282.0,1.098e-19
282.5,4.395e-19
283.0,2.031e-18
283.5,3.918e-18
284.0,1.105e-16
284.5,3.968e-16
285.0,9.713e-16
285.5,7.857e-15
286.0,3.762e-14
286.5,2.25e-13
287.0,7.805e-13
287.5,3.721e-12
288.0,1.761e-11
288.5,7.174e-11
289.0,2.466e-10
289.5,9.43e-10
290.0,3.127e-09
290.5,7.362e-09
291.0,1.847e-08
291.5,6.321e-08
292.0,1.655e-07
292.5,2.536e-07
293.0,6.015e-07
293.5,1.654e-06
294.0,2.836e-06
294.5,5.08e-06
295.0,9.137e-06
295.5,2.27e-05
296.0,4.156e-05
296.5,5.505e-05
297.0,7.118e-05
297.5,0.0001773
298.0,0.0002618
298.5,0.0002504
299.0,0.0005246
299.5,0.0007894
300.0,0.0008237
300.5,0.001127
301.0,0.001849
301.5,0.002693
302.0,0.002208
302.5,0.004174
303.0,0.007162
303.5,0.008759
304.0,0.008042
304.5,0.01117
305.0,0.01528
305.5,0.01644
306.0,0.0156
306.5,0.0187
307.0,0.02534
307.5,0.0309
308.0,0.03235
308.5,0.03675
309.0,0.03266
309.5,0.03618
310.0,0.03586
310.5,0.05785
311.0,0.07176
311.5,0.06913
312.0,0.06669
312.5,0.07929
313.0,0.08515
313.5,0.0844
314.0,0.1023
314.5,0.0867
315.0,0.1135
315.5,0.09791
316.0,0.08242
316.5,0.1146
317.0,0.1431
317.5,0.1513
318.0,0.1156
318.5,0.137
319.0,0.1591
319.5,0.136
320.0,0.1662
320.5,0.1982
321.0,0.1688
321.5,0.1618
322.0,0.1827
322.5,0.1593
323.0,0.154
323.5,0.1791
324.0,0.2087
324.5,0.2164
325.0,0.1962
325.5,0.2464
326.0,0.292
326.5,0.2877
327.0,0.2903
327.5,0.2844
328.0,0.2615
328.5,0.267
329.0,0.3126
329.5,0.3535
330.0,0.3605
330.5,0.2959
331.0,0.3048
331.5,0.3064
332.0,0.325
332.5,0.3196
333.0,0.3219
333.5,0.2975
334.0,0.3068
334.5,0.3488
335.0,0.3255
335.5,0.3703
336.0,0.2572
336.5,0.3134
337.0,0.2602
337.5,0.3258
338.0,0.3145
338.5,0.3557
339.0,0.3553
339.5,0.3417
340.0,0.4121
340.5,0.3723
341.0,0.3578
341.5,0.3326
342.0,0.3997
342.5,0.3759
343.0,0.4131
343.5,0.389
344.0,0.2924
344.5,0.2901
345.0,0.3893
345.5,0.4002
346.0,0.3419
346.5,0.3889
347.0,0.4175
347.5,0.3382
348.0,0.3884
348.5,0.3903
349.0,0.3634
349.5,0.3608
350.0,0.4477
350.5,0.4737
351.0,0.4239
351.5,0.4112
352.0,0.4444
352.5,0.3486
353.0,0.4408
353.5,0.4731
354.0,0.4929
354.5,0.5014
355.0,0.501
355.5,0.454
356.0,0.4764
356.5,0.4081
357.0,0.3382
357.5,0.4153
358.0,0.3301
358.5,0.2829
359.0,0.3968
359.5,0.5068
360.0,0.5389
360.5,0.4321
