interpolation:linear
wavelength,value
280.0,3.1770000000000002e-21
280.5,9.934000000000001e-20
281.0,5.238e-19
281.5,3.193e-19
282.0,1.016e-18
282.5,2.721e-18
283.0,8.894e-18
283.5,1.461e-17
284.0,2.398e-16
284.5,6.933e-16
285.0,1.587e-15
285.5,7.737e-15
286.0,3.097e-14
286.5,1.366e-13
287.0,3.866e-13
287.5,1.461e-12
288.0,3.848e-12
288.5,1.287e-11
289.0,3.674e-11
289.5,1.168e-10
290.0,3.346e-10
290.5,6.97e-10
291.0,1.526e-09
291.5,4.457e-09
292.0,9.782e-09
292.5,1.473e-08
293.0,3.45e-08
293.5,9.439e-08
294.0,1.6e-07
294.5,2.002e-07
295.0,3.629e-07
295.5,9.286e-07
296.0,1.818e-06
296.5,2.59e-06
297.0,3.568e-06
297.5,9.9e-06
298.0,1.617e-05
298.5,1.679e-05
299.0,3.84e-05
299.5,6.9e-05
300.0,7.999e-05
300.5,0.0001233
301.0,0.0002526
301.5,0.0004644
302.0,0.0004337
302.5,0.0008378
303.0,0.001484
303.5,0.001855
304.0,0.001745
304.5,0.002627
305.0,0.004045
305.5,0.004674
306.0,0.00453
306.5,0.005668
307.0,0.008542
307.5,0.01153
308.0,0.01218
308.5,0.01447
309.0,0.0146
309.5,0.01652
310.0,0.0165
310.5,0.0266
311.0,0.03322
311.5,0.03193
312.0,0.03177
312.5,0.03853
313.0,0.04166
313.5,0.04028
314.0,0.05025
314.5,0.04456
315.0,0.05838
315.5,0.04854
316.0,0.04241
316.5,0.06095
317.0,0.07539
317.5,0.07805
318.0,0.06088
318.5,0.07594
319.0,0.09022
319.5,0.07271
320.0,0.08744
320.5,0.1101
321.0,0.09867
321.5,0.09436
322.0,0.09908
322.5,0.08592
323.0,0.08587
323.5,0.1065
324.0,0.124
324.5,0.1252
325.0,0.1066
325.5,0.1375
326.0,0.1687
326.5,0.1689
327.0,0.1675
327.5,0.1609
328.0,0.1422
328.5,0.1496
329.0,0.1795
329.5,0.2035
330.0,0.2042
330.5,0.162
331.0,0.1643
331.5,0.1669
332.0,0.1806
332.5,0.1785
333.0,0.177
333.5,0.1589
334.0,0.1621
334.5,0.1873
335.0,0.176
335.5,0.208
336.0,0.1435
336.5,0.1644
337.0,0.1341
337.5,0.166
338.0,0.1622
338.5,0.1891
339.0,0.1858
339.5,0.1785
340.0,0.2066
340.5,0.1856
341.0,0.1821
341.5,0.1655
342.0,0.1968
342.5,0.1832
343.0,0.2014
343.5,0.1895
344.0,0.1386
344.5,0.1413
345.0,0.1847
345.5,0.1874
346.0,0.1584
346.5,0.1785
347.0,0.1914
347.5,0.1544
348.0,0.1748
348.5,0.1738
349.0,0.1605
349.5,0.1584
350.0,0.1951
350.5,0.2051
351.0,0.1827
351.5,0.1777
352.0,0.1896
352.5,0.1471
353.0,0.1844
353.5,0.1964
354.0,0.203
354.5,0.2051
355.0,0.2037
355.5,0.1833
356.0,0.191
356.5,0.1625
357.0,0.1338
357.5,0.1631
358.0,0.1288
358.5,0.1096
359.0,0.1527
359.5,0.194
360.0,0.2049
360.5,0.1631
361.0,0.1481
361.5,0.1698
362.0,0.1463
362.5,0.2017
363.0,0.1805
363.5,0.1656
364.0,0.2018
364.5,0.1719
365.0,0.1744
365.5,0.218
366.0,0.2301
366.5,0.2154
367.0,0.209
367.5,0.216
368.0,0.1883
368.5,0.1893
369.0,0.2037
369.5,0.2163
370.0,0.2297
370.5,0.1776
371.0,0.1891
371.5,0.2356
372.0,0.1558
372.5,0.1861
373.0,0.1886
373.5,0.1222
374.0,0.177
374.5,0.146
375.0,0.1414
375.5,0.2103
376.0,0.1737
376.5,0.1793
377.0,0.1891
377.5,0.2204
378.0,0.238
378.5,0.224
379.0,0.1841
379.5,0.1675
380.0,0.1735
380.5,0.2092
381.0,0.2088
381.5,0.1649
382.0,0.1459
382.5,0.1238
383.0,0.1142
383.5,0.1096
384.0,0.1204
384.5,0.1764
385.0,0.1743
385.5,0.1617
386.0,0.1379
386.5,0.1805
387.0,0.1494
387.5,0.1671
388.0,0.1537
388.5,0.1513
389.0,0.1627
389.5,0.1963
390.0,0.1962
390.5,0.1799
391.0,0.2109
391.5,0.2142
392.0,0.1797
392.5,0.1603
393.0,0.08883
393.5,0.06433
394.0,0.1304
394.5,0.1652
395.0,0.2008
395.5,0.2032
396.0,0.1754
396.5,0.1022
397.0,0.07636
397.5,0.1547
398.0,0.2158
398.5,0.2222
399.0,0.2397
399.5,0.238
400.0,0.2462
401.0,0.2418
402.0,0.253
403.0,0.2385
404.0,0.233
405.0,0.2312
406.0,0.2256
407.0,0.2202
408.0,0.2269
409.0,0.2411
410.0,0.2091
411.0,0.2247
412.0,0.2395
413.0,0.2318
414.0,0.2329
415.0,0.2316
416.0,0.2338
417.0,0.2262
418.0,0.2203
419.0,0.2214
420.0,0.2187
421.0,0.227
422.0,0.214
423.0,0.2073
424.0,0.2174
425.0,0.2153
426.0,0.2081
427.0,0.2027
428.0,0.196
429.0,0.1842
430.0,0.16
431.0,0.1573
432.0,0.2014
433.0,0.2009
434.0,0.1851
435.0,0.1918
436.0,0.2146
437.0,0.2102
438.0,0.1899
439.0,0.1949
440.0,0.1995
441.0,0.2051
442.0,0.2181
443.0,0.2108
444.0,0.2138
445.0,0.2076
446.0,0.1967
