interpolation:linear
wavelength,value
280.0,1.908e-23
280.5,6.535e-22
281.0,3.552e-21
281.5,1.174e-19
282.0,4.794e-19
282.5,1.15e-18
283.0,3.61e-18
283.5,5.874e-18
284.0,9.878e-17
284.5,2.917e-16
285.0,1.313e-15
285.5,4.085e-15
286.0,1.522e-14
286.5,6.221e-14
287.0,1.712e-13
287.5,6.384e-13
288.0,1.852e-12
288.5,5.135e-12
289.0,1.302e-11
289.5,3.815e-11
290.0,1.042e-10
290.5,2.104e-10
291.0,4.484e-10
291.5,1.282e-09
292.0,2.494e-09
292.5,3.42e-09
293.0,7.157e-09
293.5,1.697e-08
294.0,2.606e-08
294.5,2.253e-08
295.0,3.798e-08
295.5,6.444e-08
296.0,1.186e-07
296.5,1.579e-07
297.0,2.047e-07
297.5,5.134e-07
298.0,7.614e-07
298.5,7.293e-07
299.0,1.53e-06
299.5,2.318e-06
300.0,2.416e-06
300.5,3.308e-06
301.0,5.448e-06
301.5,7.949e-06
302.0,6.492e-06
302.5,1.282e-05
303.0,2.061e-05
303.5,2.443e-05
304.0,2.243e-05
304.5,3.193e-05
305.0,4.649e-05
305.5,5.259e-05
306.0,5.077e-05
306.5,6.318e-05
307.0,9.484e-05
307.5,0.0001294
308.0,0.0001374
308.5,0.0001654
309.0,0.000133
309.5,0.0001818
310.0,0.0001989
310.5,0.0003362
311.0,0.0004533
311.5,0.0004515
312.0,0.00053
312.5,0.0007195
313.0,0.0008273
313.5,0.0007608
314.0,0.001088
314.5,0.001161
315.0,0.001578
315.5,0.001204
316.0,0.001226
316.5,0.002017
317.0,0.002497
317.5,0.002498
318.0,0.002141
318.5,0.003198
319.0,0.004176
319.5,0.002918
320.0,0.003445
320.5,0.005229
321.0,0.005574
321.5,0.005441
322.0,0.004776
322.5,0.004194
323.0,0.004735
323.5,0.009311
324.0,0.01131
324.5,0.01035
325.0,0.006084
325.5,0.008686
326.0,0.01602
326.5,0.01818
327.0,0.0173
327.5,0.01574
328.0,0.01176
328.5,0.01524
329.0,0.02133
329.5,0.02535
330.0,0.02462
330.5,0.01747
331.0,0.01706
331.5,0.01898
332.0,0.02326
332.5,0.02432
333.0,0.02348
333.5,0.01936
334.0,0.01952
334.5,0.02502
335.0,0.02494
335.5,0.03043
336.0,0.02104
336.5,0.0229
337.0,0.01798
337.5,0.02199
338.0,0.02338
338.5,0.0285
339.0,0.02838
339.5,0.02718
340.0,0.03029
340.5,0.02752
341.0,0.02815
341.5,0.02613
342.0,0.03131
342.5,0.02938
343.0,0.03208
343.5,0.03006
344.0,0.02116
344.5,0.02224
345.0,0.02981
345.5,0.03059
346.0,0.02609
346.5,0.02961
347.0,0.03159
347.5,0.02549
348.0,0.02926
348.5,0.02937
349.0,0.0273
349.5,0.027
350.0,0.03341
350.5,0.03523
351.0,0.03135
351.5,0.03019
352.0,0.0326
352.5,0.02556
353.0,0.03228
353.5,0.03458
354.0,0.03594
354.5,0.03645
355.0,0.03627
355.5,0.03279
356.0,0.03434
356.5,0.02932
357.0,0.02422
357.5,0.02966
358.0,0.02351
358.5,0.0201
359.0,0.02809
359.5,0.03569
360.0,0.03786
360.5,0.03029
361.0,0.02764
361.5,0.03184
362.0,0.02755
362.5,0.03812
363.0,0.03424
363.5,0.03153
364.0,0.03856
364.5,0.03295
365.0,0.03355
365.5,0.0421
366.0,0.04461
366.5,0.04192
367.0,0.04083
367.5,0.04236
368.0,0.03706
368.5,0.03738
369.0,0.04036
369.5,0.04302
370.0,0.04586
370.5,0.03559
371.0,0.03803
371.5,0.04757
372.0,0.03157
372.5,0.03785
373.0,0.03849
373.5,0.02504
374.0,0.03638
374.5,0.03012
375.0,0.02928
375.5,0.0437
376.0,0.03622
376.5,0.03753
377.0,0.03973
377.5,0.04647
378.0,0.05037
378.5,0.0476
379.0,0.03927
379.5,0.03586
380.0,0.03728
380.5,0.04514
381.0,0.04523
381.5,0.03584
382.0,0.03183
382.5,0.02712
383.0,0.02511
383.5,0.02418
384.0,0.02667
384.5,0.03921
385.0,0.03888
385.5,0.0362
386.0,0.031
386.5,0.0407
387.0,0.03381
387.5,0.03797
388.0,0.03505
388.5,0.03464
389.0,0.03738
389.5,0.04526
390.0,0.04541
390.5,0.04178
391.0,0.04916
391.5,0.05013
392.0,0.04221
392.5,0.03778
393.0,0.02102
393.5,0.01527
394.0,0.03107
394.5,0.03949
395.0,0.04817
395.5,0.04891
396.0,0.0424
396.5,0.02478
397.0,0.01859
397.5,0.0378
398.0,0.05291
398.5,0.05467
399.0,0.05918
399.5,0.05897
400.0,0.06121
401.0,0.06039
402.0,0.06365
403.0,0.06041
404.0,0.05943
405.0,0.05936
406.0,0.05834
407.0,0.05731
408.0,0.05945
409.0,0.06354
410.0,0.05546
411.0,0.06
412.0,0.06439
413.0,0.06274
414.0,0.06343
415.0,0.06349
416.0,0.06449
417.0,0.0628
418.0,0.06155
419.0,0.06229
420.0,0.06193
421.0,0.06467
422.0,0.06133
423.0,0.05975
424.0,0.06304
425.0,0.06279
426.0,0.06106
427.0,0.05985
428.0,0.05825
429.0,0.05511
430.0,0.04815
431.0,0.04761
432.0,0.06129
433.0,0.06148
434.0,0.05699
435.0,0.05943
436.0,0.06685
437.0,0.06579
438.0,0.05971
439.0,0.06151
440.0,0.06324
441.0,0.06527
442.0,0.06976
443.0,0.06778
444.0,0.06916
445.0,0.06762
446.0,0.0645
447.0,0.06962
448.0,0.07047
449.0,0.07047
450.0,0.07216
451.0,0.07462
452.0,0.07175
453.0,0.06736
454.0,0.07017
455.0,0.07031
456.0,0.07169
457.0,0.07248
458.0,0.06959
459.0,0.06879
460.0,0.06856
461.0,0.0698
462.0,0.07015
463.0,0.06961
464.0,0.06849
465.0,0.06762
