interpolation:linear
wavelength,value
280.0,2.4229999999999996e-22
280.5,7.983e-21
281.0,4.2830000000000004e-20
281.5,3.931e-19
282.0,6.367e-19
282.5,1.579e-18
283.0,4.996e-18
283.5,8.137e-18
284.0,1.342e-16
284.5,3.919e-16
285.0,6.423e-16
285.5,3.21e-15
286.0,1.295e-14
286.5,5.839e-14
287.0,1.677e-13
287.5,6.474e-13
288.0,2.262e-12
288.5,6.782e-12
289.0,1.797e-11
289.5,5.406e-11
290.0,1.498e-10
290.5,3.052e-10
291.0,6.547e-10
291.5,1.879e-09
292.0,3.775e-09
292.5,5.304e-09
293.0,1.139e-08
293.5,2.78e-08
294.0,4.353e-08
294.5,5.964e-08
295.0,1.012e-07
295.5,1.686e-07
296.0,3.276e-07
296.5,4.616e-07
297.0,6.287e-07
297.5,1.706e-06
298.0,2.719e-06
298.5,2.76e-06
299.0,6.144e-06
299.5,1.04e-05
300.0,1.156e-05
300.5,1.693e-05
301.0,3.126e-05
301.5,5.073e-05
302.0,4.376e-05
302.5,8.76e-05
303.0,0.0001628
303.5,0.000211
304.0,0.0002051
304.5,0.0003358
305.0,0.0005833
305.5,0.0007299
306.0,0.0007309
306.5,0.0009649
307.0,0.001637
307.5,0.002489
308.0,0.002684
308.5,0.00339
309.0,0.003418
309.5,0.004325
310.0,0.004547
310.5,0.007526
311.0,0.009797
311.5,0.009598
312.0,0.01041
312.5,0.01336
313.0,0.01489
313.5,0.01405
314.0,0.01874
314.5,0.01813
315.0,0.02415
315.5,0.0193
316.0,0.01809
316.5,0.02762
317.0,0.03418
317.5,0.03485
318.0,0.02833
318.5,0.03818
319.0,0.04718
319.5,0.03582
320.0,0.04275
320.5,0.05821
321.0,0.05598
321.5,0.05398
322.0,0.05273
322.5,0.04597
323.0,0.04828
323.5,0.06229
324.0,0.07317
324.5,0.07255
325.0,0.06079
325.5,0.08165
326.0,0.1007
326.5,0.1035
327.0,0.1019
327.5,0.09685
328.0,0.08293
328.5,0.09095
329.0,0.1128
329.5,0.1293
330.0,0.1289
330.5,0.09995
331.0,0.1006
331.5,0.1043
332.0,0.1161
332.5,0.1163
333.0,0.1147
333.5,0.1011
334.0,0.1029
334.5,0.1218
335.0,0.1161
335.5,0.1365
336.0,0.09427
336.5,0.1082
337.0,0.08752
337.5,0.1081
338.0,0.1078
338.5,0.1255
339.0,0.1239
339.5,0.119
340.0,0.1382
340.5,0.1246
341.0,0.122
341.5,0.1117
342.0,0.1333
342.5,0.1244
343.0,0.1365
343.5,0.1282
344.0,0.09402
344.5,0.0954
345.0,0.1258
345.5,0.1281
346.0,0.1086
346.5,0.1228
347.0,0.1314
347.5,0.106
348.0,0.1206
348.5,0.1203
349.0,0.1114
349.5,0.11
350.0,0.1357
350.5,0.1428
351.0,0.1272
351.5,0.1233
352.0,0.1321
352.5,0.1029
353.0,0.1293
353.5,0.138
354.0,0.1429
354.5,0.1446
355.0,0.1437
355.5,0.1295
356.0,0.1352
356.5,0.1151
357.0,0.09489
357.5,0.1159
358.0,0.09161
358.5,0.07809
359.0,0.1089
359.5,0.1384
360.0,0.1464
360.5,0.1167
361.0,0.1061
361.5,0.1219
362.0,0.1052
362.5,0.1452
363.0,0.1301
363.5,0.1195
364.0,0.1458
364.5,0.1243
365.0,0.1263
365.5,0.1581
366.0,0.167
366.5,0.1566
367.0,0.1521
367.5,0.1574
368.0,0.1374
368.5,0.1383
369.0,0.1489
369.5,0.1583
370.0,0.1683
370.5,0.1303
371.0,0.1389
371.5,0.1733
372.0,0.1147
372.5,0.1372
373.0,0.1392
373.5,0.0903
374.0,0.1309
374.5,0.1081
375.0,0.1048
375.5,0.156
376.0,0.129
376.5,0.1333
377.0,0.1408
377.5,0.1642
378.0,0.1775
378.5,0.1673
379.0,0.1377
379.5,0.1254
380.0,0.13
380.5,0.157
381.0,0.1569
381.5,0.124
382.0,0.1098
382.5,0.09335
383.0,0.08618
383.5,0.08278
384.0,0.09105
384.5,0.1336
385.0,0.1321
385.5,0.1227
386.0,0.1048
386.5,0.1372
387.0,0.1137
387.5,0.1273
388.0,0.1172
388.5,0.1155
389.0,0.1243
389.5,0.1502
390.0,0.1503
390.5,0.1379
391.0,0.1618
391.5,0.1646
392.0,0.1382
392.5,0.1234
393.0,0.06845
393.5,0.04961
394.0,0.1007
394.5,0.1276
395.0,0.1553
395.5,0.1573
396.0,0.1359
396.5,0.07924
397.0,0.05929
397.5,0.1202
398.0,0.1679
398.5,0.173
399.0,0.1868
399.5,0.1856
400.0,0.1922
401.0,0.1889
402.0,0.1981
403.0,0.1871
404.0,0.1831
405.0,0.1819
406.0,0.1779
407.0,0.1739
408.0,0.1795
409.0,0.191
410.0,0.1659
411.0,0.1786
412.0,0.1907
413.0,0.1848
