interpolation:linear
wavelength,value
280.0,0.0
280.5,0.0
281.0,0.0
281.5,0.0
282.0,0.0
282.5,0.0
283.0,0.0
283.5,0.0
284.0,0.0
284.5,0.0
285.0,0.0
285.5,0.0
286.0,0.0
286.5,0.0
287.0,0.0
287.5,0.0
288.0,0.0
288.5,0.0
289.0,0.0
289.5,4.763999999999999e-44
290.0,6.91e-42
290.5,3.819e-40
291.0,4.284e-38
291.5,1.838e-35
292.0,2.457e-33
292.5,3.458e-32
293.0,1.409e-30
293.5,1.861e-28
294.0,4.368e-27
294.5,5.65e-26
295.0,1.221e-24
295.5,6.534e-23
296.0,9.782999999999999e-22
296.5,9.54e-21
297.0,6.027e-20
297.5,1.376e-18
298.0,1.214e-17
298.5,4.408e-17
299.0,3.214e-16
299.5,3.514e-15
300.0,1.037e-14
300.5,3.941e-14
301.0,2.817e-13
301.5,1.356e-12
302.0,1.983e-12
302.5,1.049e-11
303.0,6.305e-11
303.5,1.584e-10
304.0,2.083e-10
304.5,6.647e-10
305.0,2.667e-09
305.5,5.527e-09
306.0,6.888e-09
306.5,1.245e-08
307.0,3.812e-08
307.5,9.672e-08
308.0,1.183e-07
308.5,1.927e-07
309.0,2.29e-07
309.5,5.391e-07
310.0,7.626e-07
310.5,1.492e-06
311.0,2.474e-06
311.5,2.771e-06
312.0,4.61e-06
312.5,7.844e-06
313.0,1.031e-05
313.5,9.193e-06
314.0,1.67e-05
314.5,2.318e-05
315.0,3.418e-05
315.5,2.487e-05
316.0,3.1e-05
316.5,5.972e-05
317.0,7.696e-05
317.5,7.818e-05
318.0,7.514e-05
318.5,0.0001306
319.0,0.0001855
319.5,0.0001265
320.0,0.000154
320.5,0.0002659
321.0,0.0003079
321.5,0.000315
322.0,0.0002761
322.5,0.0002536
323.0,0.0003083
323.5,0.0005032
324.0,0.0006331
324.5,0.0006093
325.0,0.0004657
325.5,0.0006999
326.0,0.001045
326.5,0.001202
327.0,0.001203
327.5,0.001151
328.0,0.0009101
328.5,0.001193
329.0,0.001658
329.5,0.002007
330.0,0.002054
330.5,0.001568
331.0,0.001604
331.5,0.001809
332.0,0.002201
332.5,0.002323
333.0,0.002352
333.5,0.002077
334.0,0.002181
334.5,0.002784
335.0,0.002791
335.5,0.003339
336.0,0.002387
336.5,0.002877
337.0,0.00238
337.5,0.003029
338.0,0.003201
338.5,0.003808
339.0,0.003948
339.5,0.003892
340.0,0.004684
340.5,0.004369
341.0,0.004429
341.5,0.004278
342.0,0.005291
342.5,0.005124
343.0,0.005736
343.5,0.0055
344.0,0.004106
344.5,0.004273
345.0,0.005998
345.5,0.006373
346.0,0.005606
346.5,0.006552
347.0,0.007175
347.5,0.005948
348.0,0.007035
348.5,0.007242
349.0,0.006926
349.5,0.007055
350.0,0.008973
350.5,0.009711
351.0,0.008861
351.5,0.008721
352.0,0.0097
352.5,0.007809
353.0,0.01013
353.5,0.01112
354.0,0.01182
354.5,0.01225
355.0,0.01248
355.5,0.01159
356.0,0.01243
356.5,0.01084
357.0,0.009134
357.5,0.01142
358.0,0.00925
358.5,0.008071
359.0,0.01151
359.5,0.01493
360.0,0.01618
360.5,0.01322
361.0,0.01235
361.5,0.01464
362.0,0.01303
362.5,0.01853
363.0,0.01708
363.5,0.01613
364.0,0.02021
364.5,0.01764
365.0,0.01834
365.5,0.02351
366.0,0.0255
366.5,0.02451
367.0,0.02435
367.5,0.02577
368.0,0.02302
368.5,0.02371
369.0,0.02613
369.5,0.02841
370.0,0.0309
370.5,0.02447
371.0,0.02668
371.5,0.03398
372.0,0.02295
372.5,0.02804
373.0,0.02911
373.5,0.01932
374.0,0.02858
374.5,0.02414
375.0,0.02388
375.5,0.03622
376.0,0.03053
376.5,0.03214
377.0,0.03466
377.5,0.04126
378.0,0.04539
378.5,0.04356
379.0,0.03648
379.5,0.03378
380.0,0.03569
380.5,0.04407
381.0,0.04505
381.5,0.03644
382.0,0.03301
382.5,0.02872
383.0,0.02709
383.5,0.02655
384.0,0.02977
384.5,0.04451
385.0,0.04486
385.5,0.0425
386.0,0.037
386.5,0.04946
387.0,0.0417
387.5,0.04753
388.0,0.04457
388.5,0.04478
389.0,0.04904
389.5,0.06032
390.0,0.06148
390.5,0.05743
391.0,0.06864
391.5,0.07098
392.0,0.06062
392.5,0.05514
393.0,0.03117
393.5,0.023
394.0,0.04744
394.5,0.06121
395.0,0.07567
395.5,0.07781
396.0,0.0684
396.5,0.04064
397.0,0.03094
397.5,0.06375
398.0,0.09022
398.5,0.09445
399.0,0.104
399.5,0.105
400.0,0.1101
401.0,0.1162
402.0,0.126
403.0,0.123
404.0,0.1239
405.0,0.1268
406.0,0.1281
407.0,0.1294
408.0,0.1371
409.0,0.15
410.0,0.1342
411.0,0.1487
412.0,0.1638
413.0,0.1626
414.0,0.1684
415.0,0.1729
416.0,0.1802
417.0,0.1792
418.0,0.1794
419.0,0.1856
420.0,0.1882
421.0,0.201
422.0,0.1948
423.0,0.1941
424.0,0.2089
425.0,0.2127
426.0,0.2121
427.0,0.2116
428.0,0.2093
429.0,0.2027
430.0,0.1806
431.0,0.1814
432.0,0.2393
433.0,0.2448
434.0,0.2306
435.0,0.244
436.0,0.2803
437.0,0.2822
438.0,0.2615
439.0,0.2722
440.0,0.286
441.0,0.302
442.0,0.3288
443.0,0.3228
444.0,0.3354
445.0,0.3312
446.0,0.3222
447.0,0.355
448.0,0.363
449.0,0.3726
450.0,0.3893
451.0,0.4091
452.0,0.3994
453.0,0.3807
454.0,0.4037
455.0,0.4108
456.0,0.4261
457.0,0.4385
458.0,0.4267
459.0,0.4304
460.0,0.4356
461.0,0.4509
462.0,0.4607
463.0,0.4611
464.0,0.4603
465.0,0.4615
466.0,0.4724
467.0,0.4666
468.0,0.477
469.0,0.4841
470.0,0.4719
471.0,0.4759
472.0,0.5048
473.0,0.5019
474.0,0.5038
475.0,0.5092
476.0,0.4937
477.0,0.4967
478.0,0.5171
479.0,0.5224
480.0,0.5318
481.0,0.5512
482.0,0.5629
483.0,0.5646
484.0,0.5588
485.0,0.5378
486.0,0.4758
487.0,0.5044
488.0,0.5569
489.0,0.5617
490.0,0.5977
491.0,0.5936
492.0,0.5651
493.0,0.5881
494.0,0.5981
495.0,0.6079
496.0,0.616
497.0,0.6304
498.0,0.605
499.0,0.6159
500.0,0.6004
501.0,0.5908
502.0,0.5811
503.0,0.6034
504.0,0.5739
505.0,0.614
506.0,0.637
507.0,0.6098
508.0,0.5985
509.0,0.6225
510.0,0.6262
511.0,0.6509
512.0,0.6637
513.0,0.6323
514.0,0.6329
515.0,0.63
516.0,0.6315
517.0,0.5645
518.0,0.5961
519.0,0.6281
520.0,0.6536
521.0,0.6629
522.0,0.6657
523.0,0.6559
524.0,0.6791
525.0,0.6859
526.0,0.6576
527.0,0.6196
528.0,0.657
529.0,0.6936
530.0,0.6848
531.0,0.6964
532.0,0.6748
533.0,0.6578
534.0,0.682
535.0,0.7028
536.0,0.7142
537.0,0.6908
538.0,0.7062
539.0,0.7023
540.0,0.6744
541.0,0.6746
542.0,0.6958
543.0,0.6968
544.0,0.7059
545.0,0.7082
546.0,0.7092
547.0,0.7173
548.0,0.7139
549.0,0.7198
550.0,0.7315
551.0,0.7264
552.0,0.7346
553.0,0.7231
554.0,0.7427
555.0,0.7456
556.0,0.7379
557.0,0.7157
558.0,0.7101
559.0,0.6963
560.0,0.7054
561.0,0.7135
562.0,0.7071
563.0,0.7246
564.0,0.7031
565.0,0.6961
566.0,0.6852
567.0,0.6951
568.0,0.6793
569.0,0.6448
570.0,0.6485
571.0,0.6516
572.0,0.6549
573.0,0.6607
574.0,0.6566
575.0,0.6411
576.0,0.6367
577.0,0.647
578.0,0.6446
579.0,0.6588
580.0,0.6894
581.0,0.7071
582.0,0.7332
583.0,0.7455
584.0,0.7596
585.0,0.7463
586.0,0.7334
587.0,0.7443
588.0,0.7013
589.0,0.5726
590.0,0.6026
591.0,0.6717
592.0,0.6462
593.0,0.6811
594.0,0.6709
595.0,0.6326
