interpolation:linear
wavelength,value
280.0,3.282e-22
280.5,1.0770000000000002e-20
281.0,5.77e-20
281.5,4.183e-19
282.0,6.914e-19
282.5,1.715e-18
283.0,5.422e-18
283.5,8.825e-18
284.0,1.451e-16
284.5,4.228e-16
285.0,7.036e-16
285.5,3.508e-15
286.0,1.414e-14
286.5,6.362e-14
287.0,1.824e-13
287.5,7.028e-13
288.0,2.408e-12
288.5,7.278e-12
289.0,1.937e-11
289.5,5.845e-11
290.0,1.622e-10
290.5,3.306e-10
291.0,7.095e-10
291.5,2.037e-09
292.0,4.143e-09
292.5,5.826e-09
293.0,1.253e-08
293.5,3.06e-08
294.0,4.795e-08
294.5,6.562e-08
295.0,1.114e-07
295.5,1.9e-07
296.0,3.708e-07
296.5,5.254e-07
297.0,7.191e-07
297.5,1.969e-06
298.0,3.165e-06
298.5,3.237e-06
299.0,7.268e-06
299.5,1.252e-05
300.0,1.408e-05
300.5,2.09e-05
301.0,3.955e-05
301.5,6.591e-05
302.0,5.775e-05
302.5,0.0001155
303.0,0.0002143
303.5,0.0002773
304.0,0.0002688
304.5,0.0004376
305.0,0.0007534
305.5,0.0009371
306.0,0.000936
306.5,0.001231
307.0,0.00207
307.5,0.003117
308.0,0.003355
308.5,0.004218
309.0,0.004339
309.5,0.005392
310.0,0.00562
310.5,0.009262
311.0,0.01198
311.5,0.0117
312.0,0.01251
312.5,0.01591
313.0,0.01764
313.5,0.01671
314.0,0.02205
314.5,0.02103
315.0,0.02795
315.5,0.02248
316.0,0.02083
316.5,0.0315
317.0,0.03898
317.5,0.03985
318.0,0.03218
318.5,0.04283
319.0,0.0526
319.5,0.04032
320.0,0.04818
320.5,0.06479
321.0,0.06162
321.5,0.05934
322.0,0.05863
322.5,0.05107
323.0,0.05322
323.5,0.06807
324.0,0.07984
324.5,0.07941
325.0,0.06687
325.5,0.08924
326.0,0.1097
326.5,0.1123
327.0,0.1106
327.5,0.1053
328.0,0.09072
328.5,0.09877
329.0,0.1219
329.5,0.1394
330.0,0.1391
330.5,0.1083
331.0,0.1092
331.5,0.1127
332.0,0.1249
332.5,0.1249
333.0,0.1233
333.5,0.109
334.0,0.111
334.5,0.1308
335.0,0.1244
335.5,0.1463
336.0,0.101
336.5,0.116
337.0,0.09397
337.5,0.1161
338.0,0.1154
338.5,0.1343
339.0,0.1324
339.5,0.1272
340.0,0.1478
340.5,0.1332
341.0,0.1304
341.5,0.1192
342.0,0.1421
342.5,0.1326
343.0,0.1456
343.5,0.1368
344.0,0.1004
344.5,0.1018
345.0,0.134
345.5,0.1365
346.0,0.1157
346.5,0.1306
347.0,0.1399
347.5,0.1128
348.0,0.1283
348.5,0.1279
349.0,0.1183
349.5,0.1169
350.0,0.1442
350.5,0.1517
351.0,0.1351
351.5,0.1311
352.0,0.1403
352.5,0.1092
353.0,0.1372
353.5,0.1463
354.0,0.1515
354.5,0.1533
355.0,0.1523
355.5,0.1373
356.0,0.1432
356.5,0.122
357.0,0.1005
357.5,0.1227
358.0,0.09699
358.5,0.08266
359.0,0.1153
359.5,0.1465
360.0,0.1549
360.5,0.1234
361.0,0.1122
361.5,0.1289
362.0,0.1112
362.5,0.1535
363.0,0.1375
363.5,0.1263
364.0,0.154
364.5,0.1313
365.0,0.1333
365.5,0.1669
366.0,0.1763
366.5,0.1652
367.0,0.1604
367.5,0.166
368.0,0.1449
368.5,0.1458
369.0,0.157
369.5,0.1669
370.0,0.1774
370.5,0.1373
371.0,0.1463
371.5,0.1825
372.0,0.1208
372.5,0.1444
373.0,0.1465
373.5,0.09505
374.0,0.1377
374.5,0.1137
375.0,0.1102
375.5,0.1641
376.0,0.1357
376.5,0.1402
377.0,0.148
377.5,0.1726
378.0,0.1866
378.5,0.1758
379.0,0.1446
379.5,0.1317
380.0,0.1365
380.5,0.1649
381.0,0.1647
381.5,0.1302
382.0,0.1152
382.5,0.09795
383.0,0.0904
383.5,0.08682
384.0,0.09548
384.5,0.14
385.0,0.1385
385.5,0.1286
386.0,0.1098
386.5,0.1438
387.0,0.1191
387.5,0.1334
388.0,0.1227
388.5,0.121
389.0,0.1302
389.5,0.1572
390.0,0.1573
390.5,0.1443
391.0,0.1693
391.5,0.1721
392.0,0.1445
392.5,0.129
393.0,0.07156
393.5,0.05186
394.0,0.1052
394.5,0.1334
395.0,0.1622
395.5,0.1643
396.0,0.142
396.5,0.08276
397.0,0.06192
397.5,0.1255
398.0,0.1752
398.5,0.1806
399.0,0.1949
399.5,0.1937
400.0,0.2005
401.0,0.1971
402.0,0.2066
403.0,0.195
404.0,0.1908
405.0,0.1895
406.0,0.1853
407.0,0.1811
408.0,0.1869
409.0,0.1987
410.0,0.1726
411.0,0.1858
412.0,0.1983
413.0,0.1921
414.0,0.1932
415.0,0.1925
416.0,0.1945
417.0,0.1884
418.0,0.1837
419.0,0.1849
420.0,0.1829
421.0,0.19
422.0,0.1793
423.0,0.1739
424.0,0.1826
425.0,0.181
426.0,0.1752
427.0,0.1708
428.0,0.1654
429.0,0.1557
430.0,0.1353
431.0,0.1332
432.0,0.1707
433.0,0.1705
434.0,0.1572
435.0,0.1631
436.0,0.1826
437.0,0.179
438.0,0.1619
439.0,0.1662
440.0,0.1702
441.0,0.1751
442.0,0.1864
443.0,0.1803
444.0,0.183
445.0,0.1779
446.0,0.1688
447.0,0.1813
448.0,0.1828
449.0,0.1821
450.0,0.1858
451.0,0.1913
452.0,0.1831
453.0,0.1711
454.0,0.1775
455.0,0.1772
456.0,0.1801
457.0,0.1816
458.0,0.1739
459.0,0.1716
460.0,0.1706
461.0,0.1732
462.0,0.1734
463.0,0.1713
464.0,0.1676
465.0,0.1645
466.0,0.1651
467.0,0.1609
468.0,0.1614
469.0,0.1609
470.0,0.1547
471.0,0.1535
472.0,0.1607
473.0,0.1575
474.0,0.1566
475.0,0.1567
476.0,0.1507
477.0,0.1497
478.0,0.1525
479.0,0.1501
480.0,0.1491
481.0,0.1505
482.0,0.1501
483.0,0.1474
484.0,0.1435
485.0,0.136
486.0,0.1182
487.0,0.1232
488.0,0.1342
489.0,0.1335
490.0,0.1394
491.0,0.1359
492.0,0.1274
493.0,0.1306
494.0,0.131
495.0,0.1311
496.0,0.1309
497.0,0.1318
498.0,0.1245
499.0,0.1249
500.0,0.12
501.0,0.1167
502.0,0.1138
503.0,0.1172
504.0,0.1131
505.0,0.1163
506.0,0.1192
507.0,0.1127
508.0,0.1086
509.0,0.111
510.0,0.1098
511.0,0.1121
512.0,0.1125
513.0,0.1056
514.0,0.1041
515.0,0.1023
516.0,0.1012
517.0,0.08929
518.0,0.09318
519.0,0.097
520.0,0.09972
521.0,0.09984
522.0,0.09909
523.0,0.09655
524.0,0.09911
525.0,0.09936
526.0,0.09407
527.0,0.08777
528.0,0.09194
529.0,0.09608
530.0,0.09391
531.0,0.09452
532.0,0.09056
533.0,0.08728
534.0,0.08926
535.0,0.09064
536.0,0.0909
537.0,0.08675
538.0,0.08768
539.0,0.08636
540.0,0.08221
541.0,0.08209
542.0,0.08395
543.0,0.08243
544.0,0.08325
545.0,0.08245
546.0,0.08218
547.0,0.08155
548.0,0.08001
549.0,0.07972
550.0,0.0801
551.0,0.07857
552.0,0.07855
553.0,0.07658
554.0,0.07784
555.0,0.07741
556.0,0.07581
557.0,0.07285
558.0,0.07166
559.0,0.0697
560.0,0.06995
561.0,0.07023
562.0,0.0691
563.0,0.07038
564.0,0.06792
565.0,0.06681
566.0,0.06531
567.0,0.06601
568.0,0.06488
569.0,0.06277
570.0,0.06231
571.0,0.0615
572.0,0.06244
573.0,0.06268
574.0,0.06209
575.0,0.06056
576.0,0.05966
577.0,0.06
578.0,0.05882
579.0,0.05881
580.0,0.0597
581.0,0.05975
582.0,0.06061
583.0,0.06051
584.0,0.06076
585.0,0.05897
586.0,0.0574
587.0,0.05826
588.0,0.05638
589.0,0.0494
590.0,0.05137
591.0,0.05415
592.0,0.053
593.0,0.05349
594.0,0.05265
595.0,0.05087
596.0,0.05268
597.0,0.05167
598.0,0.05118
599.0,0.05086
600.0,0.05063
601.0,0.04993
602.0,0.0493
603.0,0.04984
604.0,0.0504
605.0,0.04991
606.0,0.0495
607.0,0.04981
608.0,0.04907
609.0,0.04897
610.0,0.04846
611.0,0.04855
612.0,0.04823
613.0,0.04745
614.0,0.04662
615.0,0.04747
616.0,0.04573
617.0,0.04546
618.0,0.04703
619.0,0.04636
620.0,0.04644
621.0,0.04626
622.0,0.04549
623.0,0.04457
624.0,0.0436
625.0,0.04332
626.0,0.04377
627.0,0.04402
628.0,0.04041
629.0,0.0424
630.0,0.04122
631.0,0.04213
632.0,0.04148
633.0,0.04265
634.0,0.04213
635.0,0.04262
636.0,0.04191
637.0,0.04244
638.0,0.04272
639.0,0.04209
640.0,0.04153
641.0,0.04134
642.0,0.04102
643.0,0.04142
644.0,0.04114
645.0,0.04101
646.0,0.0398
647.0,0.03903
648.0,0.03887
649.0,0.03794
650.0,0.03813
651.0,0.03963
652.0,0.03761
653.0,0.03877
654.0,0.03818
655.0,0.03649
656.0,0.03227
657.0,0.03301
658.0,0.0369
659.0,0.03703
660.0,0.03703
661.0,0.03712
662.0,0.03701
663.0,0.03614
664.0,0.03647
665.0,0.03637
666.0,0.03626
667.0,0.0361
668.0,0.03599
669.0,0.0364
670.0,0.03608
671.0,0.03593
672.0,0.0355
673.0,0.03593
674.0,0.03564
675.0,0.03516
676.0,0.03526
677.0,0.03477
678.0,0.03474
679.0,0.03404
680.0,0.03417
681.0,0.03379
682.0,0.03359
683.0,0.03337
684.0,0.03304
685.0,0.03317
686.0,0.03282
687.0,0.02007
688.0,0.02407
689.0,0.02407
690.0,0.02539
691.0,0.02692
692.0,0.02805
693.0,0.02767
694.0,0.0273
695.0,0.02853
696.0,0.02844
697.0,0.0304
698.0,0.0298
699.0,0.02874
700.0,0.02826
701.0,0.0278
702.0,0.02794
703.0,0.02787
704.0,0.02875
705.0,0.02865
706.0,0.02854
707.0,0.02845
708.0,0.02838
709.0,0.02835
710.0,0.02818
711.0,0.02806
712.0,0.02791
713.0,0.02746
714.0,0.02743
715.0,0.02635
716.0,0.02623
717.0,0.02198
718.0,0.01994
719.0,0.01804
720.0,0.01884
721.0,0.02109
722.0,0.02457
723.0,0.02247
724.0,0.01985
725.0,0.01939
726.0,0.0203
727.0,0.02057
728.0,0.01907
729.0,0.0199
730.0,0.02101
731.0,0.01992
732.0,0.02146
733.0,0.02286
734.0,0.02335
735.0,0.02273
736.0,0.0226
737.0,0.02257
738.0,0.02297
739.0,0.0224
740.0,0.02293
741.0,0.02262
742.0,0.02256
743.0,0.02301
744.0,0.02284
745.0,0.02275
746.0,0.02274
747.0,0.02269
748.0,0.02253
749.0,0.02216
750.0,0.02206
751.0,0.02174
752.0,0.02175
753.0,0.02176
754.0,0.02171
755.0,0.02149
756.0,0.0214
757.0,0.02133
758.0,0.02097
759.0,0.02035
760.0,0.002785
761.0,0.001452
762.0,0.00906
763.0,0.004244
764.0,0.006523
765.0,0.008923
766.0,0.01132
767.0,0.01478
768.0,0.01754
769.0,0.01797
770.0,0.01866
771.0,0.0188
772.0,0.01876
773.0,0.0188
774.0,0.01861
775.0,0.01838
776.0,0.01852
777.0,0.01818
778.0,0.01797
779.0,0.01789
780.0,0.01771
781.0,0.01765
782.0,0.01769
783.0,0.01731
784.0,0.01732
785.0,0.01712
786.0,0.01723
787.0,0.0168
788.0,0.01648
789.0,0.01639
790.0,0.01579
791.0,0.01595
792.0,0.01577
793.0,0.01543
794.0,0.01572
795.0,0.01589
796.0,0.01521
797.0,0.01516
798.0,0.01566
799.0,0.01546
800.0,0.01509
801.0,0.01494
802.0,0.01483
803.0,0.01464
804.0,0.0146
805.0,0.01452
806.0,0.01492
807.0,0.01465
808.0,0.0146
809.0,0.01421
